Datetime,LagunaMaule,LagunaInvernada,EmbalseMelado,EmbalseColbun,EmbalseMachicura,residual,GarzasySuizasRiego,GarzasySuizasRemanente,TrasvaceMeladoAncoaRiego,TrasvaceMeladoAncoaRemanente,AsociacionCanalMauleRiego,AsociacionCanalMauleRemanente,CooperativaDeRiegoRiego,CooperativaDeRiegoRemanente,SORPAMRiego,SORPAMRemanente,ParticularesRiberaSurRiego,ParticularesRiberaSurRemanente,ParticularesRiberaNorteRiego,ParticularesRiberaNorteRemanente
2022-09-01T00:00:00,170000000.0,0.0,135000000.0,1544000000.0,42000000.0,8769858.295680806,14567.04,0.0,147968.23231500108,47794.29568499894,1095863.3040973716,279503.7359026284,532501.189989395,659455.930010605,356359.70918908995,491535.3308109101,30910.786322378997,86403.133677621,20162.036961705067,8816.523038294934
2022-10-01T00:00:00,170000000.0,0.0,135000000.0,1544000000.0,42000000.0,414376.46942808817,33989.759999999995,0.0,122121.216,0.0,2474549.83794849,734639.9220515103,1202431.661384067,1578801.6186159328,804689.6518280348,1173732.1081719652,69799.10815419267,203933.3718458073,45527.54445719233,22089.09554280767
2022-11-01T00:00:00,227874573.49456435,0.0,135000000.0,1544000000.0,42000000.0,547813.6106805631,43701.12,0.0,84028.32,0.0,3287589.9122921145,838511.2077078857,1597503.569968185,1978367.790031815,1069079.1275672698,1474605.9924327298,92732.358967137,259209.401032863,60486.1108851152,26449.56911488479
2022-12-01T00:00:00,183009844.822451,0.0,102000000.0,1532492385.5497756,42000000.0,0.0,48556.8,0.0,46945.1808,0.0,3535071.197069272,1049485.6029307279,1717759.516262953,2255430.883737047,1149556.6454686213,1676760.1545313785,99713.01164884667,291333.38835115335,65039.349224560465,31555.850775439532
2023-01-01T00:00:00,170000000.0,0.0,102000000.0,1368777305.6978366,42000000.0,0.0,48556.8,0.0,41370.307199999996,0.0,3535071.197069272,1049485.6029307279,1717759.516262953,2255430.883737047,1149556.6454686213,1676760.1545313785,99713.01164884667,291333.38835115335,65039.349224560465,31555.850775439532
2023-02-01T00:00:00,170000000.0,0.0,102000000.0,1176506733.952409,42000000.0,0.0,43701.119999999995,0.0,32365.353599999995,0.0,3522424.808076098,603676.311923902,1711614.3910792235,1864256.9689207764,1145444.2133002572,1398240.9066997424,99356.297607546,252585.46239245398,64806.67699130004,22129.003008699954
2023-03-01T00:00:00,170000000.0,0.0,102000000.0,1051019760.8567744,42000000.0,0.0,29134.08,0.0,27266.1984,0.0,2121042.718241563,629691.361758437,1030655.7097577718,1353258.5302422282,689733.9872811727,1006056.0927188274,59827.806989307996,174800.033010692,39023.60953473627,18933.51046526373
2023-04-01T00:00:00,188765785.09089264,0.0,102000000.0,428000000.0,42000000.0,19752615.44771143,19422.72,0.0,55276.6464,0.0,1461151.0721298289,372671.64787017135,710001.5866525266,879274.5733474733,475146.2789187866,655380.4410812133,41214.38176317201,115204.178236828,26882.71594894009,11755.36405105991
2023-05-01T00:00:00,174400763.91122952,0.0,102000000.0,653031781.8629802,42000000.0,0.0,9711.36,0.0,95464.13940174013,48077.364598259854,707014.2394138544,209897.12058614567,343551.90325259056,451086.1767474094,229911.32909372423,335352.03090627573,19942.602329769335,58266.67767023067,13007.869844912091,6311.17015508791
2023-06-01T00:00:00,170311954.56516296,0.0,102000000.0,870958037.280031,42000000.0,0.0,9711.36,0.0,98645.48821000074,55179.34378999926,730575.5360649144,186335.82393508567,355000.7933262633,439637.28667373664,237573.1394593933,327690.22054060665,20607.190881586004,57602.089118414,13441.357974470046,5877.682025529955
2023-07-01T00:00:00,170000000.0,0.0,102000000.0,1289204277.7027874,42000000.0,0.0,9711.36,0.0,95464.13940174013,179025.20459825985,707014.2394138544,209897.12058614567,343551.90325259056,451086.1767474094,229911.32909372423,335352.03090627573,19942.602329769335,58266.67767023067,13007.869844912091,6311.17015508791
2023-08-01T00:00:00,189431836.03304824,0.0,118684293.06217712,1544000000.0,42000000.0,540674.6431327142,9711.36,0.0,95464.13940174013,63147.25259825986,707014.2394138544,209897.12058614567,343551.90325259056,451086.1767474094,229911.32909372423,335352.03090627573,19942.602329769335,58266.67767023067,13007.869844912091,6311.17015508791
2023-09-01T00:00:00,173783340.2782831,0.0,133197904.15760663,1544000000.0,42000000.0,6385837.3952905545,14567.04,0.0,143876.736,0.0,1095863.3040973716,279503.7359026284,532501.189989395,659455.930010605,356359.70918908995,491535.3308109101,30910.786322378997,86403.133677621,20162.036961705067,8816.523038294934
2023-10-01T00:00:00,170000000.0,0.0,122079220.9492979,1544000000.0,42000000.0,0.0,33989.759999999995,0.0,128499.264,0.0,2474549.83794849,734639.9220515103,1202431.661384067,1578801.6186159328,804689.6518280348,1173732.1081719652,69799.10815419267,203933.37184580736,45527.54445719233,22089.09554280767
2023-11-01T00:00:00,178061625.1620193,0.0,133699904.6716259,1544000000.0,42000000.0,0.0,43701.119999999995,0.0,115731.936,0.0,3287589.9122921145,838511.2077078857,1597503.569968185,1978367.790031815,1069079.1275672698,1474605.9924327298,92732.358967137,259209.401032863,60486.1108851152,26449.56911488479
2023-12-01T00:00:00,170000000.0,0.0,102000000.0,1467898432.9476814,42000000.0,0.0,48556.8,0.0,52383.542400000006,0.0,3535071.197069272,1049485.6029307279,1717759.516262953,2255430.883737047,1149556.6454686213,1676760.1545313785,99713.01164884667,291333.38835115335,65039.349224560465,31555.850775439532
2024-01-01T00:00:00,170000000.0,0.0,102000000.0,1312914716.1213775,42000000.0,0.0,48556.8,0.0,35630.6688,0.0,3535071.197069272,1049485.6029307279,1717759.516262953,2255430.883737047,1149556.6454686213,1676760.1545313785,99713.01164884667,291333.38835115335,65039.349224560465,31555.850775439532
2024-02-01T00:00:00,170000000.0,0.0,102000000.0,1121097662.8823683,42000000.0,0.0,43701.119999999995,0.0,30774.5568,0.0,3522424.808076098,603676.311923902,1711614.3910792235,1864256.9689207764,1145444.2133002572,1398240.9066997424,99356.297607546,252585.46239245398,64806.67699130004,22129.003008699954
2024-03-01T00:00:00,170000000.0,0.0,102000000.0,985069824.1136589,42000000.0,0.0,29134.08,0.0,22598.697600000003,0.0,2121042.718241563,629691.361758437,1030655.7097577718,1353258.5302422282,689733.9872811727,1006056.0927188274,59827.806989307996,174800.033010692,39023.60953473627,18933.51046526373
2024-04-01T00:00:00,181468035.01089263,0.0,102000000.0,428000000.0,42000000.0,15856065.618711723,19422.72,0.0,19425.2256,0.0,1461151.0721298289,372671.64787017135,710001.5866525266,879274.5733474733,475146.2789187866,655380.4410812133,41214.38176317201,115204.178236828,26882.71594894009,11755.36405105991
2024-05-01T00:00:00,171715329.74279734,0.0,102000000.0,537340554.8700097,42000000.0,0.0,9711.36,0.0,95464.13940174013,1225.2365982598567,707014.2394138544,209897.12058614567,343551.90325259056,451086.1767474094,229911.32909372423,335352.03090627573,19942.602329769335,58266.67767023067,13007.869844912091,6311.17015508791
2024-06-01T00:00:00,197795740.73822325,0.0,102000000.0,428000000.0,42000000.0,13205401.984154351,9711.36,0.0,98645.48821000074,173178.41578999924,730575.5360649144,186335.82393508567,355000.7933262633,439637.28667373664,237573.1394593933,327690.22054060665,20607.190881586004,57602.089118414,13441.357974470046,5877.682025529955
2024-07-01T00:00:00,178644307.92737567,0.0,102000000.0,738070057.2511318,42000000.0,0.0,9711.36,0.0,95464.13940174013,89266.83659825986,707014.2394138544,209897.12058614567,343551.90325259056,451086.1767474094,229911.32909372423,335352.03090627573,19942.602329769335,58266.67767023067,13007.869844912091,6311.17015508791
2024-08-01T00:00:00,170875395.58218527,0.0,102000000.0,998124231.7883539,42000000.0,0.0,9711.36,0.0,95464.13940174013,56013.20459825985,707014.2394138544,209897.12058614567,343551.90325259056,451086.1767474094,229911.32909372423,335352.03090627573,19942.602329769335,58266.67767023067,13007.869844912091,6311.17015508791
2024-09-01T00:00:00,170000000.0,0.0,102000000.0,1236018705.336181,42000000.0,0.0,14567.04,0.0,147968.23231500108,13319.831684998906,1095863.3040973716,279503.7359026284,532501.189989395,659455.930010605,356359.70918908995,491535.3308109101,30910.786322378997,86403.133677621,20162.036961705067,8816.523038294934
2024-10-01T00:00:00,170000000.0,0.0,102000000.0,1274229753.5029523,42000000.0,0.0,33989.759999999995,0.0,109800.576,0.0,2474549.83794849,734639.9220515103,1202431.661384067,1578801.6186159328,804689.6518280348,1173732.1081719652,69799.10815419267,203933.37184580736,45527.54445719233,22089.09554280767
2024-11-01T00:00:00,170000000.0,0.0,102000000.0,1250990199.8986502,42000000.0,0.0,43701.119999999995,0.0,58939.3152,0.0,3287589.9122921145,838511.2077078857,1597503.569968185,1978367.790031815,1069079.1275672698,1474605.9924327298,92732.358967137,259209.401032863,60486.1108851152,26449.56911488479
2024-12-01T00:00:00,170000000.0,0.0,102000000.0,1176825328.2920744,42000000.0,0.0,48556.8,0.0,87198.336,0.0,3535071.197069272,1049485.6029307279,1717759.516262953,2255430.883737047,1149556.6454686213,1676760.1545313785,99713.01164884667,291333.38835115335,65039.349224560465,31555.850775439532
2025-01-01T00:00:00,170000000.0,0.0,102000000.0,1087615630.1293411,42000000.0,0.0,48556.8,0.0,42402.2688,0.0,3428639.853638897,1121625.2873312342,1666064.7017656267,1727525.0773236956,1076946.6758742167,845100.2774627239,99648.71973231128,291397.68026768876,63927.17801091185,32668.02198908815
2025-02-01T00:00:00,170000000.0,0.0,102000000.0,949398173.1079289,42000000.0,0.0,43701.119999999995,0.0,32032.8864,0.0,3416374.2128952076,709726.9071047925,1660104.5099811465,1385598.2552323593,1073093.9991305906,653257.3327582513,99292.23568937281,252649.5243106272,63698.484466908514,23237.19553309148
2025-03-01T00:00:00,170000000.0,0.0,102000000.0,859809055.2341179,42000000.0,0.0,29134.08,0.0,24658.127999999997,0.0,2057183.912183338,672975.1723987411,999638.821059376,1036515.0463942173,646168.00552453,507060.1664776342,59789.23183938676,174838.60816061322,38356.30680654711,19600.813193452894
2025-04-01T00:00:00,170000000.0,0.0,102000000.0,428000000.0,42000000.0,14189500.048884435,19422.72,0.0,48730.032,0.0,1417159.8021122864,416662.91788771376,688634.5675981602,664297.8247815653,445134.3982505457,326926.7365953643,41187.80798359641,115230.7520164036,26423.02219155217,12215.057808447833
2025-05-01T00:00:00,170000000.0,0.0,102000000.0,618381549.447889,42000000.0,0.0,9711.36,0.0,91209.31979110521,47923.192208894776,685727.9707277793,224325.057466247,333212.94035312533,345505.01546473906,215389.33517484332,169020.0554925449,19929.74394646226,58279.53605353774,12785.43560218237,6533.604397817631
2025-06-01T00:00:00,223644676.54375166,0.0,102000000.0,428000000.0,42000000.0,19381707.551719278,9711.36,0.0,94248.87645225711,205977.29954774288,708579.9010561432,208331.45894385688,344317.2837990801,332148.9123907827,222567.19912527286,163463.36829768214,20593.903991798205,57615.3760082018,13211.511095776084,6107.5289042239165
2025-07-01T00:00:00,188165289.69644457,0.0,102000000.0,713868065.7753953,42000000.0,0.0,9711.36,0.0,91209.31979110521,53774.20020889478,685727.9707277793,224325.057466247,333212.94035312533,345505.01546473906,215389.33517484332,169020.0554925449,19929.74394646226,58279.53605353774,12785.43560218237,6533.604397817631
2025-08-01T00:00:00,174379424.4539223,0.0,102000000.0,931273830.4511344,42000000.0,0.0,9711.36,0.0,91209.31979110521,30124.79220889478,685727.9707277793,224325.057466247,333212.94035312533,345505.01546473906,215389.33517484332,169020.0554925449,19929.74394646226,58279.53605353774,12785.43560218237,6533.604397817631
2025-09-01T00:00:00,170000000.0,0.0,102000000.0,1092807201.8602173,42000000.0,0.0,14567.04,0.0,124845.40800000001,0.0,1062869.851584215,312497.1884157851,516475.9256986202,498223.36858617404,333850.7986879093,245195.05244652327,30890.855987697298,86423.0640123027,19817.266643664127,9161.293356335875
2025-10-01T00:00:00,170000000.0,0.0,102000000.0,1090737825.4281147,42000000.0,0.0,33989.759999999995,0.0,100268.064,0.0,2400047.897547228,785137.7011318649,1166245.2912359384,1209267.5541265875,753862.6731119516,591570.1942239067,69754.10381261789,203978.3761873821,44749.0246076383,22867.615392361702
2025-11-01T00:00:00,170000000.0,0.0,102000000.0,1283147474.0041912,42000000.0,0.0,43701.119999999995,0.0,122095.296,0.0,3188609.5547526446,937491.5652473555,1549427.7770958603,1494670.1057585222,1001552.3960637278,735585.1573395696,92672.56796309189,259269.19203690812,59451.79993099237,27483.880069007624
2025-12-01T00:00:00,170000000.0,0.0,102000000.0,1212882184.728319,42000000.0,0.0,48556.8,0.0,46210.34880000001,0.0,3428639.853638897,1121625.2873312342,1666064.7017656267,1727525.0773236956,1076946.6758742167,845100.2774627239,99648.71973231128,291397.68026768876,63927.17801091185,32668.02198908815
2026-01-01T00:00:00,170000000.0,0.0,102000000.0,1103424818.5645897,42000000.0,0.0,48556.8,0.0,38372.5728,0.0,3421676.207860455,1043118.0368194049,1655863.7783686083,1579165.5692518721,1076750.4345294698,843530.731772136,99337.30929114403,283611.11980238894,63608.86567073442,27794.4654598888
2026-02-01T00:00:00,170000000.0,0.0,102000000.0,947377481.3555124,42000000.0,0.0,43701.119999999995,0.0,29206.051199999998,0.0,3409435.4789129966,716665.6410870035,1649940.0794404745,1253456.757238648,1072898.4598210345,651866.8708543668,98981.93929014588,245120.070807892,63381.3108595743,23554.36914042569
2026-03-01T00:00:00,170000000.0,0.0,102000000.0,857841061.1291844,42000000.0,0.0,29134.08,0.0,26614.310400000002,0.0,2053005.724716273,625870.8220916439,993518.267021165,947499.3415511234,646050.2607176818,506118.4390632815,59602.385574686414,170166.67188143334,38165.31940244065,16676.67927593329
2026-04-01T00:00:00,191869523.65089265,0.0,102000000.0,428000000.0,42000000.0,14713882.70160535,19422.72,0.0,86988.384,0.0,1414281.518217032,419541.2017829681,684418.2196585134,605300.4203679535,445053.28581028973,326298.55546709924,41059.09269764652,112278.61407130098,26291.454143500407,11488.28714953777
2026-05-01T00:00:00,175542935.21966973,0.0,102000000.0,574875010.0777696,42000000.0,0.0,9711.36,0.0,90687.83781849219,6183.842181507804,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2026-06-01T00:00:00,170732647.2883972,0.0,102000000.0,896057050.6881447,42000000.0,0.0,9711.36,0.0,93710.01605814992,149986.36794185007,707140.759108516,209770.60089148406,342209.1098292567,302650.21018397674,222526.64290514486,163149.27773354962,20529.54634882326,56139.30703565049,13145.727071750203,5744.143574768885
2026-07-01T00:00:00,170000000.0,0.0,112430607.3934368,1544000000.0,42000000.0,0.0,9711.36,0.0,90687.83781849219,267154.6446276067,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2026-08-01T00:00:00,170204004.19304824,0.0,135000000.0,1544000000.0,42000000.0,14825540.152742032,9711.36,0.0,90687.83781849219,203632.03418150783,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2026-09-01T00:00:00,170000000.0,0.0,135000000.0,1544000000.0,42000000.0,14649752.818740847,14567.04,0.0,140565.02408722488,155751.55191277512,1060711.1386627739,314655.90133722615,513313.66474388505,453975.3152759654,333789.96435771725,244723.9166003244,30794.31952323489,84208.96055347573,19718.590607625305,8616.215362153329
2026-10-01T00:00:00,196001963.51438722,0.0,135000000.0,1544000000.0,42000000.0,6086383.847414247,33989.759999999995,0.0,155961.504,0.0,2395173.345502318,730182.6257735845,1159104.6448580257,1105415.8984763108,753725.3041706288,590471.5122404948,69536.11650380082,198527.7838616722,44526.2059695141,19456.125821922156
2026-11-01T00:00:00,271267701.10914516,0.0,135000000.0,1544000000.0,42000000.0,6036052.912106027,43701.12,0.0,91150.272,0.0,3182133.4159883214,943967.7040116787,1539940.9942316553,1361925.9458278958,1001369.8930731517,734171.7498009737,92382.95856970466,252626.8816604272,59155.771822875904,25848.646086459994
2026-12-01T00:00:00,336897025.20387906,0.0,135000000.0,1544000000.0,42000000.0,1938242.2861491712,48556.8,0.0,72519.6672,0.0,3421676.207860455,1043118.0368194049,1655863.7783686083,1579165.5692518721,1076750.4345294698,843530.731772136,99337.30929114403,283611.11980238894,63608.86567073442,27794.4654598888
2027-01-01T00:00:00,375995094.3714743,0.0,135000000.0,1544000000.0,42000000.0,0.0,48556.8,0.0,43400.620800000004,0.0,3421676.207860455,1043118.0368194049,1655863.7783686083,1579165.5692518721,1076750.4345294698,843530.731772136,99337.30929114403,283611.11980238894,63608.86567073442,27794.4654598888
2027-02-01T00:00:00,314056549.4538794,0.0,135000000.0,1544000000.0,42000000.0,0.0,43701.119999999995,0.0,39266.8128,0.0,3409435.4789129966,716665.6410870035,1649940.0794404745,1253456.757238648,1072898.4598210345,651866.8708543668,98981.93929014588,245120.070807892,63381.3108595743,23554.36914042569
2027-03-01T00:00:00,271848060.44830275,0.0,135000000.0,1544000000.0,42000000.0,0.0,29134.08,0.0,42959.030399999996,0.0,2053005.724716273,625870.8220916439,993518.267021165,947499.3415511234,646050.2607176818,506118.4390632815,59602.385574686414,170166.67188143334,38165.31940244065,16676.67927593329
2027-04-01T00:00:00,237381252.0249789,0.0,135000000.0,1544000000.0,42000000.0,998446.5189059953,19422.72,0.0,37512.979199999994,0.0,1414281.518217032,419541.2017829681,684418.2196585134,605300.4203679535,445053.28581028973,326298.55546709924,41059.09269764652,112278.61407130098,26291.454143500407,11488.28714953777
2027-05-01T00:00:00,197457855.23031557,0.0,135000000.0,1544000000.0,42000000.0,4013248.648597047,9711.36,0.0,40922.5824,0.0,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2027-06-01T00:00:00,186191408.26861688,0.0,135000000.0,1544000000.0,42000000.0,9200578.622203318,9711.36,0.0,93710.01605814992,121813.9199418501,707140.759108516,209770.60089148406,342209.1098292567,302650.21018397674,222526.64290514486,163149.27773354962,20529.54634882326,56139.30703565049,13145.727071750203,5744.143574768885
2027-07-01T00:00:00,174370380.85391214,0.0,135000000.0,1544000000.0,42000000.0,8672359.307998996,9711.36,0.0,90687.83781849219,84736.1301815078,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2027-08-01T00:00:00,170000000.0,0.0,135000000.0,1544000000.0,42000000.0,9826759.332874341,9711.36,0.0,90687.83781849219,117823.01018150781,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2027-09-01T00:00:00,170000000.0,0.0,135000000.0,1544000000.0,42000000.0,6092065.903216355,14567.04,0.0,140565.02408722488,7482.239912775112,1060711.1386627739,314655.90133722615,513313.66474388505,453975.3152759654,333789.96435771725,244723.9166003244,30794.31952323489,84208.96055347573,19718.590607625305,8616.215362153329
2027-10-01T00:00:00,170000000.0,0.0,135000000.0,1544000000.0,42000000.0,616608.1600073813,33989.759999999995,0.0,101392.992,0.0,2395173.345502318,730182.6257735845,1159104.6448580257,1105415.8984763108,753725.3041706288,590471.5122404948,69536.11650380082,198527.7838616722,44526.2059695141,19456.125821922156
2027-11-01T00:00:00,224110989.49456435,0.0,135000000.0,1544000000.0,42000000.0,1776689.6417060269,43701.12,0.0,75416.3136,0.0,3182133.4159883214,943967.7040116787,1539940.9942316553,1361925.9458278958,1001369.8930731517,734171.7498009737,92382.95856970466,252626.8816604272,59155.771822875904,25848.646086459994
2027-12-01T00:00:00,181630854.4635246,0.0,111728800.92044683,1544000000.0,42000000.0,0.0,48556.8,0.0,42250.032,0.0,3421676.207860455,1043118.0368194049,1655863.7783686083,1579165.5692518721,1076750.4345294698,843530.731772136,99337.30929114403,283611.11980238894,63608.86567073442,27794.4654598888
2028-01-01T00:00:00,170000000.0,0.0,102000000.0,1451905528.593062,42000000.0,0.0,48556.8,0.0,30746.5632,0.0,3421676.207860455,1043118.0368194049,1655863.7783686083,1579165.5692518721,1076750.4345294698,843530.731772136,99337.30929114403,283611.11980238894,63608.86567073442,27794.4654598888
2028-02-01T00:00:00,170000000.0,0.0,102000000.0,1309445006.9309676,42000000.0,0.0,43701.119999999995,0.0,26577.4176,0.0,3409435.4789129966,716665.6410870035,1649940.0794404745,1253456.757238648,1072898.4598210345,651866.8708543668,98981.93929014588,245120.070807892,63381.3108595743,23554.36914042569
2028-03-01T00:00:00,170000000.0,0.0,102000000.0,1199454581.3928707,42000000.0,0.0,29134.08,0.0,19821.7152,0.0,2053005.724716273,625870.8220916439,993518.267021165,947499.3415511234,646050.2607176818,506118.4390632815,59602.385574686414,170166.67188143334,38165.31940244065,16676.67927593329
2028-04-01T00:00:00,186847990.21089262,0.0,102000000.0,488024434.8548697,42000000.0,22601015.77480877,19422.72,0.0,39218.688,0.0,1414281.518217032,419541.2017829681,684418.2196585134,605300.4203679535,445053.28581028973,326298.55546709924,41059.09269764652,112278.61407130098,26291.454143500407,11488.28714953777
2028-05-01T00:00:00,173694976.92106867,0.0,102000000.0,734349554.8444537,42000000.0,0.0,9711.36,0.0,90687.83781849219,58524.09818150783,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2028-06-01T00:00:00,211170519.9510337,0.0,102000000.0,428000000.0,42000000.0,18630930.369222954,9711.36,0.0,93710.01605814992,133104.6719418501,707140.759108516,209770.60089148406,342209.1098292567,302650.21018397674,222526.64290514486,163149.27773354962,20529.54634882326,56139.30703565049,13145.727071750203,5744.143574768885
2028-07-01T00:00:00,183570916.06272456,0.0,102000000.0,898118239.6650014,42000000.0,0.0,9711.36,0.0,90687.83781849219,227541.50618150778,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2028-08-01T00:00:00,172688511.52175778,0.0,102000000.0,1393909546.705942,42000000.0,0.0,9711.36,0.0,90687.83781849219,239754.1461815078,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2028-09-01T00:00:00,170000000.0,0.0,132131007.31000102,1544000000.0,42000000.0,6630581.935917954,14567.04,0.0,140565.02408722488,123748.12791277512,1060711.1386627739,314655.90133722615,513313.66474388505,453975.3152759654,333789.96435771725,244723.9166003244,30794.31952323489,84208.96055347573,19718.590607625305,8616.215362153329
2028-10-01T00:00:00,198283424.63438722,0.0,135000000.0,1544000000.0,42000000.0,6468689.780031883,33989.759999999995,0.0,214704.0,0.0,2395173.345502318,730182.6257735845,1159104.6448580257,1105415.8984763108,753725.3041706288,590471.5122404948,69536.11650380082,198527.7838616722,44526.2059695141,19456.125821922156
2028-11-01T00:00:00,267808629.3598205,0.0,135000000.0,1544000000.0,42000000.0,5134183.792106028,43701.12,0.0,96177.888,0.0,3182133.4159883214,943967.7040116787,1539940.9942316553,1361925.9458278958,1001369.8930731517,734171.7498009737,92382.95856970466,252626.8816604272,59155.771822875904,25848.646086459994
2028-12-01T00:00:00,327635529.8870754,0.0,135000000.0,1544000000.0,42000000.0,312615.6589491735,48556.8,0.0,61026.479999999996,0.0,3421676.207860455,1043118.0368194049,1655863.7783686083,1579165.5692518721,1076750.4345294698,843530.731772136,99337.30929114403,283611.11980238894,63608.86567073442,27794.4654598888
2029-01-01T00:00:00,314967525.51637906,0.0,135000000.0,1544000000.0,42000000.0,0.0,48556.8,0.0,42488.6688,0.0,3421676.207860455,1043118.0368194049,1655863.7783686083,1579165.5692518721,1076750.4345294698,843530.731772136,99337.30929114403,283611.11980238894,63608.86567073442,27794.4654598888
2029-02-01T00:00:00,228719520.20229626,0.0,135000000.0,1544000000.0,42000000.0,0.0,43701.119999999995,0.0,39289.96799999999,0.0,3409435.4789129966,716665.6410870035,1649940.0794404745,1253456.757238648,1072898.4598210345,651866.8708543668,98981.93929014588,245120.070807892,63381.3108595743,23554.36914042569
2029-03-01T00:00:00,184844567.80098507,0.0,105499350.1490227,1544000000.0,42000000.0,0.0,29134.08,0.0,27015.3792,0.0,2053005.724716273,625870.8220916439,993518.267021165,947499.3415511234,646050.2607176818,506118.4390632815,59602.385574686414,170166.67188143334,38165.31940244065,16676.67927593329
2029-04-01T00:00:00,171111871.20622167,0.0,102000000.0,1542695874.1597931,42000000.0,0.0,19422.72,0.0,25621.3152,0.0,1414281.518217032,419541.20178296795,684418.2196585134,605300.4203679535,445053.28581028973,326298.55546709924,41059.09269764652,112278.61407130098,26291.454143500407,11488.28714953777
2029-05-01T00:00:00,170000000.0,0.0,105891276.32003805,1544000000.0,42000000.0,1872571.3433761457,9711.36,0.0,35165.8368,0.0,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2029-06-01T00:00:00,188634999.10375166,0.0,102000000.0,896800766.7795658,42000000.0,23397181.63066689,9711.36,0.0,50026.9824,0.0,707140.759108516,209770.60089148406,342209.1098292567,302650.21018397674,222526.64290514486,163149.27773354962,20529.54634882326,56139.30703565049,13145.727071750203,5744.143574768885
2029-07-01T00:00:00,175270335.9407978,0.0,102000000.0,1226699486.2851274,42000000.0,0.0,9711.36,0.0,90687.83781849219,165609.9861815078,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2029-08-01T00:00:00,211266609.36076006,0.0,102000000.0,928466211.7370696,42000000.0,23398678.889765993,9711.36,0.0,90687.83781849219,249521.66618150775,684335.241572091,208623.60736388108,331172.75567372167,315833.1138503745,215350.08690589396,168706.14635442712,19867.461858228806,56722.22396047777,12721.773134146884,5558.893091977761
2029-09-01T00:00:00,181815334.48140925,0.0,102000000.0,1212852492.3231342,42000000.0,0.0,14567.04,0.0,140565.02408722488,80985.31191277516,1060711.1386627739,314655.90133722615,513313.66474388505,453975.3152759654,333789.96435771725,244723.9166003244,30794.31952323489,84208.96055347573,19718.590607625305,8616.215362153329
2029-10-01T00:00:00,170000000.0,0.0,102000000.0,1292310467.9158297,42000000.0,0.0,33989.759999999995,0.0,138319.488,0.0,2395173.345502318,730182.6257735845,1159104.6448580257,1105415.8984763108,753725.3041706288,590471.5122404948,69536.11650380082,198527.7838616722,44526.2059695141,19456.125821922156
2029-11-01T00:00:00,170000000.0,0.0,102000000.0,1428507452.744404,42000000.0,0.0,43701.119999999995,0.0,86859.648,0.0,3182133.4159883214,943967.7040116785,1539940.9942316553,1361925.9458278958,1001369.8930731517,734171.7498009737,92382.95856970466,252626.8816604272,59155.771822875904,25848.646086459994
2029-12-01T00:00:00,170000000.0,0.0,102000000.0,1386853490.2232866,42000000.0,0.0,48556.8,0.0,46801.92960000001,0.0,3421676.207860455,1043118.0368194049,1655863.7783686083,1579165.5692518721,1076750.4345294698,843530.731772136,99337.30929114403,283611.11980238894,63608.86567073442,27794.4654598888
2030-01-01T00:00:00,170000000.0,0.0,102000000.0,1297254505.3223696,42000000.0,0.0,48556.8,0.0,34339.68,0.0,3421676.207860455,1043118.0368194049,1655863.7783686083,1579165.5692518721,1076750.4345294698,843530.731772136,99337.30929114403,283611.11980238894,63608.86567073442,27794.4654598888
2030-02-01T00:00:00,170000000.0,0.0,102000000.0,1174338366.4355135,42000000.0,0.0,43701.119999999995,0.0,33199.8048,0.0,3409435.4789129966,716665.6410870033,1649940.0794404745,1253456.757238648,1072898.4598210345,651866.8708543668,98981.93929014588,245120.070807892,63381.3108595743,23554.36914042569
