;año,mes,73001,73031,73061,73081,73082,73083,73084,73141,73171,73172,73173,73174,73201,73211,73212,73214,73215,73221,73222,73301,73311,73321,73351,73352,73353,73361,73391,73411,73431,73432,73501,73502,73511,73541,73542,73551,73552,73554,73555,73561,73581,73584,73591,73592,73721,73741,73742,73743,73781,73782,73783,73784,73791,73811,73831,DUMMY
1965,8,,,,,,,,59.84000015,128,,,,,,,,,,,103,19.67000008,,,,,14.27999973,,13.43000031,,,23.64999962,,,,,59.79999924,8.515000343,,,,,,,,97.05000305,63.34000015,,,,,,331.2999878,,,,-9999
1965,9,,,,,,,,45.74000168,124.5999985,,,,,,,,,,,35.59999847,4.337999821,,,,,10.56000042,,3.072999954,,,9.130000114,,,0.423999995,,19.44000053,5.776000023,,,,,,,,29.18000031,17.71999931,,,,,,54.02999878,,,,-9999
1965,10,,,,,,,,,245.8000031,,,,,,,,,,,,5.604000092,,,,,3.51699996,,1.899000049,,,13.03999996,,,77.08999634,,33.74000168,9.694999695,,,,,,,,33.34999847,24.02000046,,,,,,89.66000366,,,,-9999
1965,11,,,,,,,,,,,,,,,,,,,,38.41999817,2.872999907,,,,,1.353000045,,0.954999983,,,5.413000107,,,30.54000092,,27.61000061,11.05000019,,,,,,,,24.29000092,12.21000004,,,,,,62.43999863,,,,-9999
1965,12,,,,,,,,,281.6000061,,,,,,,,,,,23.21999931,2.40199995,,,,,1.575000048,,0.714999974,,,4.199999809,,,56.65000153,,21.65999985,8.133999825,,,,,,,,20.29999924,6.25,,,,,,43.06000137,,,,-9999
1966,1,,,,,,,,85.87999725,180.5,,,,,,,,,,,3.950000048,0.84799999,,,,,0.628000021,,0.340999991,,,3.848999977,,,0.261000007,,21,5.481999874,,,,,,,,11.65999985,1.585000038,,,,,,15.55000019,,,,-9999
1966,2,,,,,,,,38.25999832,80.51000214,,,,,,,,,,,,0.50999999,,,,,0.247999996,,,,,12.5,10.68999958,,0.119999997,,17.53000069,2.680999994,,,,,,,,10.02999973,0.578000009,,,,,,13.60999966,,,,-9999
1966,3,,,,,,,,18.75,40.49000168,,,,,,,,,,,,0.393999994,,,,,0.256999999,,,,,11.07999992,6.52699995,,0.052999999,,15.43999958,1.210999966,,,,,,,,9.979000092,0.894999981,,,,,,21.02000046,,,,-9999
1966,4,,,,,,,,,59.31999969,,,,,,,,,,,5.309999943,0.712000012,,,,,0.075999998,,0.474999994,,,1.411999941,11.68999958,,0.611000001,,,2.065999985,,,,,,,,12.64999962,5.372000217,,,,,,35.43999863,,,,-9999
1966,5,,,,,,,,16.53000069,60.81999969,,,,,,,,,,,16.81999969,1.447000027,,,,,,,1.542999983,,,1.483999968,,,63.93999863,,,,,,,,,,,13.56000042,6.651000023,,,,,,33.38999939,,,,-9999
1966,6,,,,,,,,,130.1999969,,,,,,,,,,,83.41000366,15.55000019,,,,,,,13.35000038,,,3.476999998,71.91000366,,263.7999878,,112.3000031,,,,,,,,,71.20999908,44.36000061,,,,,,305.2999878,,,,-9999
1966,7,,,,,,,,,142,,,,,,,,,,,94.87000275,14.51000023,,,,,14.89999962,,10.11999989,,,17.63999939,76.84999847,,112.4000015,,48.63000107,7.080999851,,,,,,,,57.29000092,42.25,,,,,,202.3999939,,,,-9999
1966,8,,,,,,,,,85.66999817,,,,,,,,,,,50.13000107,12.39000034,,,,,11.22999954,,9.902000427,,,12.18999958,32.18000031,,67.18000031,,18.75,3.237999916,,,,,,,,,22.48999977,,,,,,84.65000153,,,,-9999
1966,9,,,,,,,,49.09000015,86.87000275,,,,,,,,,,,,5.203999996,,,,,10.43000031,,4.659999847,,,11.64999962,,,63.86999893,,21.31999969,5.791999817,,,,18.37999916,,,,,18.81999969,,,,,,60.25,,,,-9999
1966,10,,,,,,,,101.0999985,,,,,,,,,,,,43.04000092,3.253000021,,,,,3.40199995,,2.58100009,,,9.345000267,52.15999985,,63.38000107,,19.75,7.777999878,,,,9.289999962,,,,,12.53999996,,,,,,52.63999939,,,,-9999
1966,11,,,,,,,,192,,,,,,,,,,,,25.09000015,1.947000027,,,,,1.610999942,,1.036999941,,,5.210999966,54.15000153,,72.83999634,,20.32999992,9.270999908,,,,6.921999931,,,,,10.89000034,,,,,,53.29000092,,,,-9999
1966,12,,,,,,,,,,,,,,,,,,,,60.99000168,3.151000023,,,,,0.79400003,,1.347000003,,,10.03999996,71.62999725,,82.43000031,,25.17000008,8.647999763,,,,12.55000019,,,,,14.85000038,,,,,,64.01000214,,,,-9999
1967,1,,,,,,,,,,,,,,,,,,,,17.37999916,1.641000032,,,,,0.469999999,,0.423000008,,,3.354000092,31.64999962,,47.59000015,,18.53000069,6.160999775,,,,2.642999887,,,,,8.239999771,,,,,,28.62000084,,,,-9999
1967,2,,,,,,,,,,,,,,,44.04000092,,,,,12.26000023,1.078999996,,,,,0.266000003,,0.270999998,,,9.588999748,15.69999981,,25.27000046,,18.09000015,3.463000059,,,,1.777999997,,,,,4.550000191,,,,,,21.04999924,,,,-9999
1967,3,,,,,,,,,,,,,,,43.79000092,,,,,5.22300005,0.546000004,3.451999903,,,,0.273999989,,0.273000002,,,14.69999981,8.319000244,,10.63000011,,13.51000023,1.769000053,,,,0.533999979,,,,,4.149000168,,,,,,24.90999985,,,,-9999
1967,4,,,,,,,,,,,,,,,33.06999969,,,,,3.309999943,0.528999984,3.177000046,,,,0.412,,0.368000001,,,,5.663000107,,5.926000118,,10.18999958,1.929999948,,,,0.749000013,,,,,2.871000051,,,,,,25.87999916,,,,-9999
1967,5,,,,,,,,,,,,,,,,,,,,43.63999939,2.765000105,52.22000122,,,,0.469999999,,2.312999964,,,,35.13999939,,37.02999878,,55.00999832,5.039999962,,,,10.60000038,,,,,6.90500021,,,,,,40.00999832,,,,-9999
1967,6,,,,,,,,,,,,,,,,,,,,28.17000008,4.142000198,31.29999924,,,,2.141000032,,2.232000113,,,,,,,,8.539999962,2.980000019,,,,8.281000137,,,,,6.277999878,,,,,,36.18000031,,,,-9999
1967,7,,,,,,,,,,,,,,,,,,,,27.14999962,3.565999985,34.16999817,,,,1.41900003,,3.765000105,,,1.784999967,15.64999962,,29.54000092,,9.628000259,2.578999996,,,,9.012999535,,,,,8.343000412,,,,,,45.90000153,,,,-9999
1967,8,,,,,,,,,,,,,,,,,,,,48.43000031,2.592999935,52.68999863,,,,1.94599998,,2.059000015,,,2.131999969,,334.8999939,38.25,,15.01000023,4.156000137,,,,11.22000027,,,,,9.888999939,,,,,,26.73999977,,,,-9999
1967,9,,,,,,,,,,,,,,,,,,,,46.70000076,4.843999863,52.93000031,,,,1.335000038,,2.325000048,,,5.320000172,,227,54.70999908,,16.34000015,4.521999836,,,,12.56000042,,,,,12.52000046,,,,,,36.75,,,,-9999
1967,10,,,,,,,,121.5,,,,,,,23.64999962,,,,,58.65000153,3.719000101,62.09999847,,,,1.001000047,,1.052000046,,,9.597000122,,178.1999969,70.93000031,,22.26000023,7.40199995,,,,12.25,,,,,17.30999947,,,,,,103.4000015,,,,-9999
1967,11,,,,,,,,114,,,,,,,29.68000031,,,,,29.51000023,1.350999951,32.09000015,,,,0.676999986,,0.455000013,,,4.623000145,42.47999954,99.55999756,,,15.21000004,6.34100008,,,,4.157000065,,,,,5.458000183,,,,,,64.72000122,,,,-9999
1967,12,,,,,,,,70.62000275,,,,,,,41.45000076,,,,,14.75,0.317000002,,,,,0.319000006,,0.175999999,,,2.480000019,25.04000092,34.27000046,38.36999893,,17.75,4.342999935,,,,0.808000028,,,,,4.262000084,,,,,,22.27000046,,,,-9999
1968,1,,,,,,,,21.29000092,,,,,,,39.50999832,,,,,7.204999924,0.155000001,,,,,,,0.089000002,,,8.345000267,11.57999992,,16.92000008,,15.64000034,2.062000036,,,,0.221000001,,,,,2.424999952,,,,,,15.32999992,,,,-9999
1968,2,,,,,,,,14.69999981,,,,,,,37.38999939,,,,,6.728000164,0.111000001,,,0.081,,,,0.057999998,,,11.56999969,7.846000195,2.861000061,10.18000031,,14.19999981,,,,,0.189999998,,,,,1.018000007,,,,,,12.18999958,,,,-9999
1968,3,,,,,,,,13.36999989,,,,,,,30.78000069,,,,,6.803999901,0.166999996,,,0.164000005,,,,0.112999998,,,8.729000092,6.092000008,7.388999939,8.777999878,,13.40999985,,,,,0.218999997,,,,,0.36500001,,,,,,15.32999992,,,,-9999
1968,4,,,,,,,,11.88000011,,,,,,,22.78000069,,,,,5.247000217,0.26699999,,,0.059999999,,,,0.184,,,,4.869999886,13.88000011,5.881999969,,12.52000046,,,,,0.287,,,,,0.757000029,,,,,,20.70000076,,,,-9999
1968,5,,,,,,,,,,,,,,,18.87000084,,,,,1.996999979,0.338999987,2.992000103,,0.134000003,,1.91900003,,0.275999993,,,,4.073999882,20.96999931,4.44299984,,,,,,,0.338,,,,,1.480999947,,,,,,18.85000038,,,,-9999
1968,6,,,,,,,,11.05000019,,,,,,,7.795000076,,,,,3.052000046,0.239999995,6.616000175,,0.203999996,,28.26000023,,0.405999988,,,,4.84100008,25.62999916,5.614999771,,4.27699995,,,,,0.819000006,,,,,1.791000009,,,,,,14.46000004,,,,-9999
1968,7,,,,,,,,11.43000031,,,,,,,,,,,,5.367000103,0.115000002,9.552000046,,0.252000004,14.23999977,18.53000069,,0.512000024,,,0.460000008,7.881000042,27.02000046,7.309000015,,2.289000034,,,,,0.542999983,,,,,2.154999971,,,,,,10.15999985,,,,-9999
1968,8,,,,,,,,13.88000011,,,,,,,,,,,,21.32999992,0.162,27.20999908,,0.368999988,28.37999916,31.93000031,,0.64200002,,,0.635999978,16.23999977,57.09000015,16.63999939,,4.978000164,,,,,1.371999979,,,,,3.25999999,,,,,,12.97000027,,,,-9999
1968,9,,,,,,,,16.71999931,,,,,,,14.69999981,,,,,15.93000031,0.097000003,14.77999973,,0.293000013,22.5,16.27000046,,0.358999997,,,0.771000028,16.63999939,30.14999962,18.53000069,,5.06099987,,,,,1.10800004,,,,,1.241999984,,,,,,14.75,,,,-9999
1968,10,,,,,,,,21.81999969,,,,,,,28.96999931,,,,,17.47999954,0.742999971,16.04000092,,0.69599998,24.88999939,2.921999931,,0.321999997,,,0.861000001,17.26000023,33.59999847,22.84000015,,11.09000015,,,,,1.495000005,,,,,1.799999952,,,,,,24.28000069,,,,-9999
1968,11,,,,,,,,37.11999893,,,,,,,29.02000046,,,,,18.29000092,3.243999958,15.17000008,0.109999999,0.802999973,24.60000038,1.139000058,,0.138999999,,,0.903999984,22.62999916,29.81999969,27.97999954,,19.04000092,,,,,2.924000025,,,,,1.088999987,,,,,,15.97999954,,,,-9999
1968,12,,,,,,,,20.77000046,,,,,,,31.22999954,,,,,11.64000034,3.855000019,8.895999908,0.032000002,0.773000002,8.534999847,0.596000016,,0.015,,,1.139000058,17.62000084,20.07999992,22.76000023,,19.12999916,2.065000057,,,,2.947999954,,,,,1.427999973,,,,,,14.85000038,,,,-9999
1969,1,,,,,,,,16.04999924,,,,,,,33.86000061,,,,,5.909999847,3.579999924,4.738999844,,0.483999997,6.892000198,0.31099999,,,,,2.572999954,11.93999958,13.03999996,16.04000092,,17.51000023,1.281999946,,,,1.379999995,,,,,1.019999981,,,,,,12.10999966,,,,-9999
1969,2,,,,,,,,11.89999962,,,,,,,36.16999817,,,,,,6.499000072,1.468999982,,0.500999987,1.715999961,0.127000004,,,,,7.715000153,6.388999939,2.184999943,6.690999985,,14.23999977,0.446999997,,,,0.189999998,,,,1.050999999,1.041000009,,,,,,10.38000011,,,,-9999
1969,3,,,,,,,,10.98999977,,,,,,,28.14999962,,,,,2.194999933,3.486999989,1.379999995,,0.326999992,1.996000051,0.131999999,,,,,1.654999971,4.659999847,7.572999954,4.794000149,,13.19999981,0.301999986,,,,0.189999998,,,,1.172999978,1.363000035,,,,,,14.06000042,,,,-9999
1969,4,,,,,,,,12.48999977,,,,,,,17.01000023,,,,,8.604000092,0.418000013,2.865999937,,,4.453000069,0.209999993,,,,,0.60799998,11.98999977,13.42000008,12.13000011,,14.02000046,,,,,2.318000078,,,,2.263000011,1.51699996,,,,,,18.45000076,,,,-9999
1969,5,,,,,,,,36.06000137,,,,,,,5.074999809,,,,,53.75,0.112999998,70.5,,,111.4000015,0.300000012,,0.757000029,,,2.973999977,47.52000046,119.9000015,58.45000076,,24.54999924,8.940999985,,,,15,,,,11.27999973,10.05000019,,,,,,50.36000061,,,,-9999
1969,6,,,,,,,,118.5999985,,,,,,,3.230000019,,,,,144,0.421000004,121.5,1.126999974,0.898000002,313.7000122,6.21600008,,11.02999973,,,5.173999786,130.6000061,609.2000122,143.8000031,,73.37999725,16.01000023,,,,,,,,44.24000168,41.75,,,,,,190,,,,-9999
1969,7,,,,,,,,57.16999817,,,,,,,0.917999983,,,,,77.41000366,0.389999986,93.05999756,2.217000008,1.562999964,189.1999969,79.93000031,,5.15500021,,,16.55999947,43.11000061,387.7000122,75.91999817,,27.29000092,8.343000412,,,,56.38999939,,,,27.60000038,23.96999931,,,,,,88.23000336,,,,-9999
1969,8,,,,,,,,61.25999832,,,,,,,0.876999974,,,,,75.02999878,0.5,109.5999985,1.674999952,1.730000019,167.8000031,13.40999985,,5.902999878,,,18.61000061,,384.2000122,97.12999725,,29.32999992,7.501999855,,,,56.29000092,,,,28.10000038,24.98999977,,,,,,96.69999695,,,,-9999
1969,9,,,,,,,,67.83000183,,,,,,,4.083000183,,,,,48,,62.00999832,,0.76700002,137,5.65199995,,4.013000011,,,,,236,51.36999893,,16.71999931,5.525000095,,,,34.24000168,,,,12.96000004,13.40999985,,,,,,38.52999878,,,,-9999
1969,10,,,,,,,,,,,,,,,21.30999947,,,,,29.12000084,3.987999916,32.45000076,0.142000005,1.981999993,49.63999939,2.585999966,,1.284999967,,,4.688000202,29.02000046,90.01999664,41.31999969,,11.17000008,3.809000015,,,,,,,,3.384000063,4.414000034,,,,,,24.32999992,,,,-9999
1969,11,,,,,,,,,,,,,,,30.62999916,,,,,21.12000084,10.94999981,15.52000046,0.115000002,2.674999952,,0.936999977,,0.49000001,,,2.996000051,,49.54000092,47.83000183,,14.27000046,5.337999821,,,,2.562000036,,,,7.951000214,4.71600008,,,,,,26.70999908,,,,-9999
1969,12,,,,,,,,,,,,,,,32.38999939,,,,,13.17000008,11.81999969,6.267000198,0.186000004,1.657999992,,0.458000004,,0.093999997,,,2.257999897,,19.36000061,43.34999847,,17.14999962,5.027999878,,,,3.739000082,,,,6.56099987,5.584000111,,,,,,18.95000076,,,,-9999
1970,1,,,,,,,,,,,,,,,38.13999939,,,,,5.172999859,11.81000042,0.472000003,0.143999994,1.526000023,,0.277999997,,0.033,,,5.980000019,13.30000019,11.60000038,21.86000061,,14.11999989,,,,,2.292000055,,,,4.228000164,3.937000036,,,,,,14.77000046,,,,-9999
1970,2,,,,,,,,,,,,,,,37.20000076,,,,,4.039999962,12.40999985,0.239999995,0.171000004,1.485000014,,0.200000003,,0.034000002,,,10.71000004,8.694999695,9.977999687,12.14000034,,15.26000023,1.131000042,,,,1.819000006,,,,3.144000053,2.398999929,,,,,,13.65999985,,,,-9999
1970,3,,,,,,,,52.84000015,,,,,,,25.34000015,,,,,4.295000076,11.44999981,4.598999977,0.148000002,1.924000025,,,,0.059,,,7.126999855,6.230999947,12.97999954,7.606999874,,13.86999989,0.933000028,,,,0.112999998,,,,2.917999983,1.077999949,,,,,,14.03999996,,,,-9999
1970,4,,,,,,,,,,,,,,,23.29999924,,,,,,6.063000202,32.88000107,,1.603999972,,,,0.097999997,,,0.874000013,4.704999924,13.19999981,4.084000111,,12.98999977,,,,,,,,,2.733999968,1.238999963,,,,,,15.89000034,,,,-9999
1970,5,,,,,,,,,,,,,,,19.64999962,,,,,,5.946000099,12.96000004,,0.882000029,,,,0.448000014,,,0.616999984,13.59000015,36.31999969,11.07999992,,14.5,,,,,3.088000059,,,,5.331999779,5.511000156,,,,,,29.88999939,,,,-9999
1970,6,,,,,,,,,,,,,,,2.553999901,,,,,,0.129999995,67.69000244,,1.629999995,72.12000275,6.111999989,,4.193999767,,,1.684000015,41.88000107,180.5,52.25,,24.38999939,5.364999771,,,,29.10000038,,,,16.01000023,16.79000092,,,,,,104.9000015,,,,-9999
1970,7,,,,,,,,,,,,,,,1.177000046,,,,,78.11000061,0.233999997,96.83000183,,1.055999994,98.41999817,,,8.319999695,,,2.755000114,40.63000107,353.5,73.48000336,,29.19000053,5.30700016,,,,30.47999954,,,,28.90999985,25.84000015,,,,,,161.1000061,,,,-9999
1970,8,,,,,,,,,,,,,,,1.151000023,,,,,74.13999939,0.192000002,99.91000366,,1.80400002,110.5,,,4.343999863,,,14.23999977,44.83000183,478.2999878,71.98999786,,26.45000076,,,,,26.77000046,,,,22.52000046,19.95999908,,,,,,61.40999985,,,,-9999
1970,9,,,,,,,,54.33000183,,,,,,,5.138000011,,,,,32.08000183,5.666999817,49.20999908,,1.10800004,52.5,,,1.263000011,,,6.803999901,34.40999985,138.3999939,43.93000031,,16.89999962,,,,,14.28999996,,,,15.48999977,12.23999977,,,,,,32.47999954,,,,-9999
1970,10,,,,,,,,102.9000015,,,,,,,25.84000015,,,,,34.65999985,8.458999634,42.45999908,,1.210000038,44.84999847,,,0.92900002,,,5.657000065,45.93999863,97.05000305,55.18999863,,17.68000031,6.157000065,,,,9.800000191,,,,,9.56799984,,,,,,40.77999878,,,,-9999
1970,11,,,,,,,,149.3000031,,,,,,,36.59999847,,,,,23.45999908,16.10000038,25.07999992,0.324999988,2.154000044,33.49000168,0.816999972,,0.402999997,,,3.437999964,44.41999817,75.23999786,60.20999908,,16.29999924,6.656000137,,,,6.673999786,,,,10.22999954,13.76000023,,,,,,42,,,,-9999
1970,12,,,,,,,,118,,,,,,,35.83000183,,,,,25.65999985,16.62999916,27.80999947,0.261000007,,27.77000046,0.981000006,,0.200000003,,,2.884000063,40.38000107,53.36000061,52.38000107,,15.85999966,6.188000202,,,,5.328999996,,,,6.129000187,6.255000114,,,,,,24.72999954,,,,-9999
1971,1,,,,,,,,48,,,,,,,38.15999985,,,,,8.121999741,17.73999977,7.826000214,0.184,,,0.340999991,,,,,5.513000011,18.59000015,26.37999916,25.32999992,,,3.153000116,,,,3.118999958,,,,4.090000153,3.066999912,,,,,,16.47999954,,,,-9999
1971,2,,,,,,,,18.13999939,,,,,,,35.72000122,,,,,5.184999943,17.85000038,1.799999952,0.181999996,,7.440999985,0.250999987,,0.046999998,,,11.30000019,10.90999985,16.19000053,13.17000008,,14.68000031,1.562000036,,,,1.057000041,,,,2.530999899,3.700999975,,,,,,13.90999985,,,,-9999
1971,3,,,,,,,,11.93999958,,,,,,,29.86000061,,,,,3.209000111,,,0.331,1.585999966,6.464000225,0.354000002,,,,,,6.474999905,19.78000069,7.281000137,,14.64999962,0.586000025,,,,1.988000035,,,,2.407999992,1.297000051,,,,,,,,,,-9999
1971,4,,,,,,,,,,,,,,,18.26000023,,,,,2.914000034,,,,1.593999982,6.907999992,4.162000179,,,,,,4.979000092,17.40999985,3.726000071,,13.46000004,,,,,2.410000086,,,,2.987999916,,,,,,,,,,,-9999
1971,5,,,,,,,,,,,,,,,,,,,,60.25999832,,,1.450999975,,107,67.69000244,,,,,,70.34999847,141.5,41.02000046,,27.11000061,,,,,25.04999924,,,,10.40999985,12.56999969,,,,,,,,,,-9999
1971,6,,,,,,,,,,,,,,,,,,,,43.16999817,,,0.061000001,1.855999947,132.1999969,103.4000015,,5.222000122,,,1.243000031,,255.3000031,41.22000122,,13.85999966,2.619999886,,,,19.21999931,,,,,16.12999916,,,,,,115.3000031,,,,-9999
1971,7,,,,,,,,,,,,,,,,,,,,101.6999969,,146.1000061,1.388000011,2.15899992,146.6000061,36.27999878,,5.592999935,,,6.843999863,,,100,,47.36999893,,,,,63.13000107,,,,33.25999832,32.47000122,,,,,,129.3999939,,,,-9999
1971,8,,,,,,,,,,,,,,,,,,,,,0.26699999,89.12999725,,3.111000061,110.5999985,30.25,,5.949999809,,,12.63000011,,,90.15000153,,33.79000092,9.315999985,,,,43.06000137,,,,30.98999977,27.21999931,,,,,,121,,,,-9999
1971,9,,,,,,,,,,,,,,,,,,,,,0.201000005,42.41999817,,4.034999847,50.5,27.01000023,,2.275000095,,,8.220000267,32.02000046,,51.38999939,,15.02999973,4.899000168,,,,15.81999969,,,,17.54999924,15.27999973,,,,,,67.93000031,,,,-9999
1971,10,,,,,,,,131.1000061,,,,,,,22.98999977,,,,,,7.947000027,37.74000168,,,42.52999878,29.51000023,,1.376999974,,,7.09499979,48.08000183,,66.81999969,,18.52000046,7.795000076,,,,10.80000019,,,,11.93999958,9.904000282,,,,,,72.88999939,,,,-9999
1971,11,,,,,,,,163.5,,,,,,,34.77000046,,,,,19.53000069,16.27000046,19.97999954,,2.611000061,31.51000023,21.55999947,,0.523999989,,,3.059999943,35.88999939,46.86999893,55.38999939,,,6.423999786,,,,6.590000153,,,,7.431000233,6.347000122,,,,,,45.16999817,,,,-9999
1971,12,,,,,,,,84.09999847,,,,,,,41.40999985,,,,,20.18000031,,22.27000046,,1.861999989,26.04000092,,,0.395999998,,,2.239000082,,43.04000092,40.31999969,,16.53000069,4.677999973,,,,5.085999966,,,,6.422999859,4.770999908,,,,,,33.81999969,,,,-9999
1972,1,,,,,,,,33.63999939,,,,,,,41.75,,,,,6.893000126,16.28000069,3.186000109,,1.84800005,5.340000153,,,,,,5.796000004,,18.39999962,20.11000061,,17.14999962,2.377000093,,,,1.409000039,,,,3.595000029,2.823999882,,,,,,18.02000046,,,,-9999
1972,2,,,,,,,,13.73999977,,,,,,,36.34000015,,,,,2.835999966,17.45999908,0.850000024,,1.881999969,3.098999977,,,,,,12.31999969,,14.18999958,10.60999966,,13.43000031,0.910000026,,,,0.307999998,,,,,1.083999991,,,,,,12.93999958,,,,-9999
1972,3,,,,,,,,,,,,,,,27.32999992,,,,,3.98300004,6.460999966,3.858999968,,2.055999994,,,,0.165000007,,,6.251999855,8.133999825,,12.68000031,,,1.409000039,,,,,,,,3.667999983,3.308000088,,,,,,24.12999916,,,,-9999
1972,4,,,,,,,,,,,,,,,17.55999947,,,,,,0.76700002,,,2.734999895,,,,0.172000006,,,2.605999947,,,,,,,,,,,,,,4.285999775,1.562999964,,,,,,23.88999939,,,,-9999
1972,5,,,,,,,,,,,,,,,9.789999962,,,,,,0.722000003,114.0999985,,3.792000055,,,,4.110000134,,,6.631999969,,,,,,,,,,,,,,,,,,,,,267,,,,-9999
1972,6,,,,,,,,,,,,,,,8.342000008,,,,,,0.639999986,152.5,,5.906000137,,,,,,,27.89999962,,,,,75.41000366,15.23999977,,,,,,,,,,,,,,,328.3999939,,,,-9999
1972,7,,,,,,,,,,,,,,,7.906000137,,,,,67.09999847,0.458000004,95.02999878,,6.278999805,,,,,,,13.68000031,,138.8000031,,,20.95000076,,,,,,,,,,,,,,,,134,,,,-9999
1972,8,,,,,,,,,,,,,,,8.069000244,,,,,122.1999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.5,,,,-9999
1972,9,,,,,,,,126.5999985,,,,,,,1.167000055,,,,,91.69000244,12.06999969,130.8000031,,,,,,,,,,,,,,40.04999924,1.332999945,,,,,,,,,,,,,,,163,,,,-9999
1972,10,,,,,,,,134.5,,,,,,,8.56400013,,,,,86.45999908,8.56499958,89.20999908,,,,,,3.941999912,,,15.07999992,,,,,38.77000046,,,,,,,,,,,,,,,,113.9000015,,,,-9999
1972,11,,,,,,,,221.5,,,,,,,18.02000046,,,,,53.68000031,9.072999954,,,,,,,2.134000063,,,,,,,,,,,,,,,,,,,,,,,,84.37000275,,,,-9999
1972,12,,,,,,,,273.5,,,,,,,33.06999969,,,,,18.92000008,12.34000015,,,,,,,0.967000008,,,2.609999895,,,,,20.18000031,,,,,,,,,,,,,,,,47.66999817,,,,-9999
1973,1,,,,,,,,134.5,,,,,,,40.99000168,,,,,7.145999908,14.27999973,,,,,,,0.549000025,,,2.303999901,,,28.95999908,,20.60000038,,,,,,,,,,,,,,,,31.10000038,,,,-9999
1973,2,,,,,,,,59.86000061,,,,,,,40.49000168,,,,,4.020999908,15.06999969,,,,,,,0.435000002,,,7.599999905,,11.34000015,16.63999939,,,,,,,,,,,5.097000122,,,,,,,28.94000053,,,,-9999
1973,3,,,,,,,,,,,,,,,39.95999908,,,,,2.321000099,9.890999794,,,,,,,0.409000009,,,10.71000004,,4.993000031,9.812999725,,,,,,,,,,,6.120999813,,,,,,,37.13999939,,,,-9999
1973,4,,,,,,,,,,,,,,,26.04000092,,,,,1.975000024,2.45600009,,,,,,,,,,,,3.176000118,,,,,,,,,,,,5.261000156,,,,,,,32.52000046,,,,-9999
1973,5,,,,,,,,60.63999939,,,,,,,11.68000031,,,,,,,,,,,,,,,,,,126.4000015,,,,,,,,,,,,10.39000034,,,,,,,97.25,,,,-9999
1973,6,,,,,,,,43.5,,,,,,,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.05000019,,,,,,,48.04999924,,,,-9999
1973,7,,,,,,,,49.24000168,,,,,,,0.194000006,,,,,,,,,,,,,,,,6.285999775,,,,,,,,,,,,,,40.56000137,,,,,,,171.3999939,,,,-9999
1973,8,,,,,,,,38.5,,,,,,,0.104999997,,,,,,,,,,,,,,,,,,,46.81999969,,19.59000015,3.512000084,,,,,,,,,,,,,,,69.58999634,,,,-9999
1973,9,,,,,,,,48.27000046,,,,,,,2.302000046,,,,,23.01000023,,,,,,,,,,,,,,,,,2.77699995,,,,,,,,,,,,,,,38.27000046,,,,-9999
1973,10,,,,,,,,82.98000336,,,,,,,28.40999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01000023,,,,,,,87.40000153,,,,-9999
1973,11,,,,,,,,154.3999939,,,,,,,37.93000031,,,,,27.32999992,13.35999966,,,,,,,0.83099997,,,3.588999987,,104.1999969,50.36000061,,14.73999977,6.301000118,,,,,,,,10.93000031,,,,,,,241.3000031,,,,-9999
1973,12,,,,,,,,98.47000122,,,,,,,41.65999985,,,,,,13.18000031,,,,,,,0.533999979,,,1.68900001,,50.33000183,31.21999931,,,3.835000038,,,,,,,,7.156000137,,,,,,,314,,,,-9999
1974,1,,,,,,,,40.31999969,,,,,,,37.08000183,,,,,,,,,2.323999882,,,,,,,,,21.15999985,,,13.55000019,2.607000113,,,,,,,,5.198999882,,,,,,,255.5,,,,-9999
1974,2,,,,,,,,19.56999969,,,,,,,42.49000168,,,,,,17.28000069,,,,,,,,,,11.64999962,,13.13000011,9.585000038,,16.70000076,1.340000033,,,,,,,,3.496999979,,,,,,,239.6000061,,,,-9999
1974,3,,,,,,,,,,,,,,,30.35000038,,,,,,11.02999973,,,1.343000054,,,,,,,9.307999611,,19.14999962,5.751999855,,16.06999969,0.89200002,,,,,,,,3.983999968,,,,,,,16.31999969,,,,-9999
1974,4,,,,,,,,11.85000038,,,,,,,28.36000061,,,,,,0.828000009,,,2.180000067,,,,0.066,,,,,16.82999992,3.102999926,,,0.785000026,,,,,,,,4.340000153,,,,,,,199.8999939,,,,-9999
1974,5,,,,,,,,30,,,,,,,12.71000004,,,,,35.95000076,0.26699999,,,0.806999981,,,,2.500999928,,,0.782999992,,150.3999939,55.50999832,,,6.059000015,,,,,,,,,,,,,,,,,,,-9999
1974,6,,,,,,,,43.63000107,,,,,,,1.228000045,,,,,109.1999969,0.640999973,,,2.338000059,,,,,,,2.503000021,,472.2000122,123.5,,,7.913000107,,,,,,,,54.95999908,,,,,,,316.6000061,,,,-9999
1974,7,,,,,,,,38.65000153,,,,,,,,,,,,51.75999832,,,,3.701999903,,,,5.936999798,,,10.94999981,,,53.40999985,,,5.43599987,,,,,,,,,23.65999985,,,,,,103.3000031,,,,-9999
