, "CCCMA ""CGCM3"" a", "CCCMA ""CGCM3"" b", "GFDL ""CM2"" a", "GFDL ""CM2"" b", "GISS ""AOM"" a", "GISS ""AOM"" b", "historico mas futuro", "MPI ""ECHAM5"" a", "MPI ""ECHAM5"" b", "MRI ""CGCM2.3.2."" a", "MRI ""CGCM2.3.2."" b", "NIES ""MIRO3.2."" a", "NIES ""MIRO3.2."" b", "UKMO ""HADCM3"" a", "UKMO ""HADCM3"" b"
"Jul 2023", 24.0543, 8.83163, 10.0523, 5.72238, 21.018, 10.5068, 8.60218, 11.725, 10.186, 15.7159, 14.3539, 14.4663, 14.2635, 17.312, 19.2275
"Aug 2023", 17.9954, 9.35178, 9.1367, 8.09873, 16.1769, 9.64492, 8.64417, 11.8928, 9.87876, 14.8937, 11.1356, 11.5762, 15.0928, 14.5499, 24.0259
"Sep 2023", 15.8502, 13.2638, 10.79, 8.54989, 14.332, 8.33945, 9.03597, 16.1826, 10.5836, 15.3207, 12.8388, 13.3451, 15.9149, 15.3534, 16.6386
"Oct 2023", 18.2595, 17.6069, 14.3309, 10.3894, 22.4234, 15.6809, 10.9523, 22.8296, 13.3092, 21.1779, 21.3791, 17.8182, 17.8066, 15.3092, 15.3292
"Nov 2023", 33.9114, 41.5403, 25.3303, 43.424, 53.6302, 37.4053, 32.0499, 51.6085, 46.9801, 50.8382, 52.3588, 50.1591, 45.9281, 34.9814, 36.5571
"Dec 2023", 34.2301, 35.5296, 18.2992, 59.5717, 52.9737, 33.7875, 34.5312, 59.1464, 54.2293, 46.9054, 47.649, 51.4577, 40.6194, 32.4697, 35.9976
"Jan 2024", 27.1249, 28.9468, 19.7076, 49.6526, 36.0806, 29.6936, 31.2965, 42.81, 53.4548, 44.7669, 36.8662, 35.2662, 31.2789, 26.0876, 33.4704
"Feb 2024", 18.9551, 19.5865, 13.0749, 28.1414, 23.0373, 19.6187, 21.3691, 27.3644, 31.6978, 28.176, 23.6437, 22.3462, 20.2704, 16.6049, 21.1936
"Mar 2024", 11.9412, 16.3003, 8.63993, 18.2237, 13.8191, 12.6012, 13.0696, 16.8177, 19.2177, 17.2006, 14.5648, 14.1517, 12.5754, 10.4594, 13.2038
"Apr 2024", 13.093, 11.0389, 10.3828, 16.1948, 12.7021, 11.8518, 14.9214, 13.6381, 13.6499, 12.2322, 10.3506, 13.6706, 9.63834, 9.87293, 9.57373
"May 2024", 32.8267, 11.8092, 11.6378, 13.0917, 22.8913, 14.7644, 16.8941, 14.3004, 11.9802, 16.002, 11.0934, 24.5963, 9.37346, 9.63559, 12.2316
"Jun 2024", 24.3216, 12.0494, 18.485, 15.2168, 15.8074, 10.8638, 11.7464, 16.8575, 12.4388, 11.7184, 11.5834, 15.7147, 14.0682, 10.2899, 21.1072
"Jul 2024", 15.662, 18.6695, 14.0881, 20.8241, 15.053, 19.5277, 10.6617, 15.3763, 12.0247, 9.63847, 21.2784, 14.9456, 11.1242, 9.3144, 17.9669
"Aug 2024", 13.6475, 15.2809, 12.1044, 15.335, 13.7123, 14.0207, 9.2411, 15.6817, 12.0263, 8.16491, 14.9039, 12.6813, 10.802, 8.94393, 15.1534
"Sep 2024", 13.0556, 13.4453, 14.0474, 13.8586, 13.4849, 14.7501, 8.97869, 14.9924, 11.099, 7.63868, 15.2816, 11.114, 10.858, 11.0022, 15.0423
"Oct 2024", 14.5326, 17.7496, 18.4052, 19.755, 13.343, 21.1432, 9.8346, 24.1083, 21.1107, 10.7166, 18.0551, 13.2395, 15.5109, 12.9034, 21.2704
"Nov 2024", 35.0034, 34.4445, 28.8747, 35.95, 46.1354, 43.6828, 21.4319, 48.9769, 43.3023, 26.7792, 37.9828, 28.6332, 48.8962, 40.4496, 38.6489
"Dec 2024", 30.9239, 44.9221, 37.6911, 32.1045, 36.1581, 38.4604, 17.278, 57.342, 32.3968, 18.8349, 40.3192, 24.4652, 58.4343, 32.9167, 35.5267
"Jan 2025", 21.9412, 33.4609, 27.8486, 27.3009, 36.1802, 24.1132, 16.5062, 48.7729, 27.4911, 14.1358, 34.7605, 19.1914, 37.4505, 21.552, 34.3916
"Feb 2025", 15.635, 21.8872, 17.98, 18.1938, 22.8834, 16.9681, 11.807, 28.4084, 17.6801, 10.577, 23.2653, 12.7698, 23.9207, 15.5535, 21.8921
"Mar 2025", 11.7924, 13.5447, 11.0464, 12.7803, 14.4584, 10.555, 7.88585, 19.6633, 11.0505, 7.38521, 14.2732, 8.37244, 14.3776, 10.4893, 14.5475
"Apr 2025", 8.93902, 9.85757, 8.33683, 9.8426, 12.1038, 8.55225, 7.47171, 13.7861, 12.0486, 6.2445, 10.2638, 12.5036, 13.1198, 8.24173, 11.7231
"May 2025", 25.1778, 10.1478, 8.45482, 17.166, 22.7122, 15.92, 8.21261, 13.0515, 13.0085, 8.36556, 10.2152, 19.3763, 14.463, 12.0748, 16.0396
"Jun 2025", 16.1297, 17.0789, 6.67276, 13.2252, 26.4013, 12.5051, 8.33094, 10.0255, 10.5514, 10.4113, 10.0485, 16.5505, 13.0819, 9.72047, 24.022
"Jul 2025", 14.1717, 13.6932, 6.38639, 21.3434, 25.6515, 10.6687, 8.57696, 9.39018, 8.26682, 8.60799, 14.778, 16.1719, 18.6699, 15.4401, 15.6129
"Aug 2025", 12.9591, 11.9195, 5.25668, 13.267, 23.614, 9.21613, 6.97096, 9.75072, 7.70433, 8.8739, 15.5914, 12.4267, 12.8365, 10.7431, 12.1725
"Sep 2025", 11.5978, 11.0249, 6.3107, 13.2123, 17.882, 9.02178, 7.12899, 9.96819, 7.42179, 10.7581, 13.2147, 13.2471, 12.0062, 13.9943, 10.5213
"Oct 2025", 15.2451, 13.9135, 9.04394, 15.7502, 23.7055, 13.1164, 8.3696, 13.6782, 12.6792, 13.9287, 23.8553, 20.1814, 17.8008, 23.4493, 15.8095
"Nov 2025", 32.3707, 31.4929, 23.0129, 43.5876, 40.6468, 35.2526, 25.6441, 30.7853, 22.9099, 40.009, 49.1149, 50.473, 31.4474, 47.4822, 52.0335
"Dec 2025", 36.9298, 30.5256, 17.9668, 36.7693, 38.4789, 29.3752, 25.4603, 25.6052, 31.391, 34.4544, 43.2563, 42.9853, 23.7613, 48.7655, 37.2302
"Jan 2026", 34.2067, 25.1799, 17.2543, 34.8034, 40.3289, 31.7528, 22.0236, 19.9982, 22.2434, 31.7578, 42.4802, 33.0691, 20.6565, 43.9304, 31.8964
"Feb 2026", 21.4999, 19.4218, 12.1769, 22.2423, 25.9137, 19.8362, 16.3456, 13.4646, 15.4312, 20.831, 27.8258, 20.0418, 13.8755, 27.3122, 19.5584
"Mar 2026", 12.6293, 13.2777, 8.33275, 13.7533, 16.62, 12.7526, 12.4315, 9.20514, 10.0007, 13.5489, 17.5916, 13.8755, 9.40882, 15.8276, 13.8901
"Apr 2026", 10.125, 9.6552, 6.56686, 10.6697, 13.0468, 11.6107, 10.3986, 7.10822, 8.25723, 13.8226, 12.8378, 11.6253, 9.55933, 13.0442, 13.155
"May 2026", 10.3572, 25.605, 17.8922, 22.3463, 26.0861, 12.3866, 11.53, 7.58922, 14.4078, 14.7999, 12.6858, 15.4223, 16.8554, 22.9612, 12.6022
"Jun 2026", 7.78491, 17.17, 11.568, 12.6838, 18.3655, 13.1403, 8.87474, 8.79153, 11.013, 11.6044, 12.2914, 12.3941, 12.0375, 18.1628, 17.0438
"Jul 2026", 11.838, 32.9907, 17.9712, 12.2178, 18.6905, 12.054, 8.41161, 11.8517, 11.1124, 12.9199, 12.6069, 11.7074, 17.0141, 22.0507, 30.5841
"Aug 2026", 7.97477, 22.7845, 13.6545, 11.5573, 14.7848, 14.9832, 7.25587, 11.0791, 9.71714, 13.6364, 11.3752, 11.6815, 14.236, 15.95, 18.9184
"Sep 2026", 11.2242, 18.1099, 13.0508, 13.4208, 16.344, 15.404, 7.46883, 12.4952, 9.47286, 13.6347, 15.9603, 11.0894, 12.0728, 13.8462, 19.1347
"Oct 2026", 18.5445, 18.2923, 17.6344, 12.8336, 20.2941, 19.8127, 9.56429, 19.5419, 16.5717, 14.0345, 17.23, 16.0897, 18.1783, 18.4391, 29.7457
"Nov 2026", 35.5835, 34.7627, 50.2324, 45.9642, 42.7932, 47.7708, 24.9824, 49.3858, 40.6884, 32.8591, 42.5805, 43.9616, 35.9661, 52.6676, 66.4225
"Dec 2026", 30.4046, 38.0597, 40.7877, 38.3496, 34.711, 58.2423, 22.9806, 33.4998, 30.1203, 30.4626, 39.3117, 35.0343, 29.4025, 51.7338, 54.2084
"Jan 2027", 21.6505, 27.6297, 31.2002, 33.704, 25.6504, 45.0757, 15.7254, 25.0192, 21.0797, 22.3118, 36.2203, 22.7424, 21.7333, 31.4734, 49.2264
"Feb 2027", 14.7269, 18.0957, 20.826, 24.6388, 16.9973, 29.2219, 15.3899, 17.4598, 15.6275, 16.0853, 25.3188, 18.9621, 14.6834, 20.4477, 30.803
"Mar 2027", 9.32164, 11.4562, 15.8374, 16.9596, 10.6711, 16.7262, 13.1742, 11.2455, 10.7274, 10.5975, 16.4071, 11.4762, 9.98334, 12.7392, 18.6482
"Apr 2027", 8.97601, 9.69632, 13.5119, 12.7974, 9.06452, 12.4804, 16.0621, 10.1932, 8.90194, 8.05813, 11.7187, 11.6706, 7.51944, 14.0033, 13.1823
"May 2027", 8.58549, 9.47465, 16.8465, 18.1611, 27.2976, 18.4069, 16.5001, 18.3523, 14.0684, 9.21391, 22.8763, 11.7482, 16.2021, 16.9136, 11.6569
"Jun 2027", 8.35682, 8.11787, 15.2837, 15.2488, 20.0271, 18.808, 21.8016, 20.4329, 25.3703, 10.2838, 15.749, 9.19023, 13.3765, 17.1573, 12.8811
