Date,CCCMA1,CCCMA2,GFDL1,GFDL2,GISS1,GISS2,HIST,MPI1,MPI2,MRI1,MRI2,NIES1,NIES2,UKMO1,UKMO2
2034-09-01,674.381,533.836,239.731,389.7,258.49,468.828,191.621,323.584,543.328,467.818,334.517,424.52,354.395,397.541,486.289
2034-10-01,542.157,417.923,216.457,281.716,354.142,350.982,293.372,280.558,504.448,402.955,278.589,351.756,321.917,376.537,406.654
2034-11-01,444.114,408.521,190.111,326.207,352.006,317.009,252.564,309.16,587.851,500.378,331.255,370.979,277.513,394.53,420.396
2034-12-01,628.7,492.455,351.394,473.727,483.035,465.195,392.078,452.512,892.219,670.647,409.256,552.463,358.779,697.991,763.148
2035-01-01,503.966,418.307,192.845,399.681,565.305,413.475,275.852,337.598,639.485,557.59,319.191,303.08,423.992,639.485,462.1
2035-02-01,394.396,304.688,358.146,244.675,380.415,352.027,120.048,250.942,512.7,372.439,220.928,283.838,239.209,495.886,359.19
2035-03-01,205.007,182.095,81.3292,153.812,206.023,211.371,176.393,146.169,267.756,207.779,160.826,174.492,184.595,233.057,201.446
2035-04-01,189.487,263.908,215.329,227.171,211.148,187.373,91.0498,241.545,247.581,193.628,239.409,249.589,263.072,185.72,191.595
2035-05-01,276.11,205.505,75.8601,172.796,176.477,256.081,75.0577,238.022,321.28,259.998,134.735,124.214,136.344,293.165,289.657
2035-06-01,188.752,550.625,531.529,404.696,469.193,324.01,77.9057,622.514,366.84,352.497,802.42,317.135,281.015,641.226,259.099
2035-07-01,338.502,461.447,211.13,472.828,574.832,273.372,67.2784,742.196,442.232,257.342,376.049,208.963,422.487,525.545,411.115
2035-08-01,522.856,408.435,660.549,525.404,438.277,316.449,59.196,651.071,384.991,259.848,340.582,221.69,292.801,375.601,437.606
2035-09-01,399.734,339.341,462.653,343.949,378.833,283.767,51.6709,739.351,420.494,288.335,534.937,244.434,287.346,537.434,543.73
2035-10-01,365.323,449.637,391.349,344.846,419.947,321.529,197.249,559.693,347.764,253.26,393.63,246.284,275.837,399.704,490.081
