, "CCCMA ""CGCM3"" a", "CCCMA ""CGCM3"" b", "GFDL ""CM2"" a", "GFDL ""CM2"" b", "GISS ""AOM"" a", "GISS ""AOM"" b", "historico mas futuro", "MPI ""ECHAM5"" a", "MPI ""ECHAM5"" b", "MRI ""CGCM2.3.2."" a", "MRI ""CGCM2.3.2."" b", "NIES ""MIRO3.2."" a", "NIES ""MIRO3.2."" b", "UKMO ""HADCM3"" a", "UKMO ""HADCM3"" b"
"Sep 2023", 91.915, 120.196, 79.188, 79.6539, 106.121, 59.9708, 97.1325, 162.077, 106.207, 130.989, 120.246, 124.163, 127.716, 94.2291, 99.1508
"Oct 2023", 99.1494, 130.103, 84.4982, 101.594, 188.165, 127.062, 118.279, 183.474, 136.864, 182.087, 162.428, 146.52, 125.535, 94.6138, 99.3461
"Nov 2023", 166.055, 191.654, 107.998, 267.153, 264.449, 191.627, 214.31, 245.67, 288.315, 267.998, 230.567, 248.117, 205.794, 141.279, 190.385
"Dec 2023", 113.905, 107.159, 78.1759, 254.943, 165.647, 122.948, 147.676, 174.349, 228.381, 151.715, 150.216, 155.046, 110.429, 91.1252, 127.09
"Jan 2024", 67.2722, 60.9548, 63.0088, 125.825, 80.7931, 75.372, 89.1121, 92.0714, 146.43, 103.325, 81.2277, 72.9408, 62.5208, 54.8573, 82.0371
"Feb 2024", 43.1963, 39.5392, 36.0421, 57.3415, 47.9828, 44.9771, 49.23, 51.8735, 74.1939, 55.7704, 46.0131, 43.6267, 41.1539, 33.672, 45.2008
"Mar 2024", 28.9193, 57.5295, 22.8428, 48.8507, 31.0578, 29.6096, 31.9613, 36.3198, 42.9945, 37.0799, 29.5609, 30.407, 26.6199, 24.1561, 28.907
"Apr 2024", 52.3149, 33.1298, 57.1361, 86.4949, 49.4882, 56.5657, 63.805, 42.9796, 36.5137, 30.0603, 23.8727, 59.5552, 24.0691, 31.8959, 23.345
"May 2024", 263.756, 61.1608, 88.224, 68.618, 152.34, 80.2184, 74.3737, 63.8338, 45.2907, 102.363, 59.9871, 175.336, 47.1874, 39.8096, 83.033
"Jun 2024", 138.339, 86.6018, 122.472, 117.948, 100.89, 58.3767, 46.7601, 129.948, 102.146, 67.1151, 91.5987, 87.3565, 116.566, 80.654, 194.318
"Jul 2024", 78.3395, 184.708, 104.845, 162.44, 94.3371, 178.864, 62.2785, 103.429, 119.395, 57.1432, 201.487, 99.3842, 89.7551, 86.1254, 134.951
"Aug 2024", 75.398, 125.685, 83.9084, 109.073, 84.1875, 111.941, 56.2202, 121.867, 113.106, 48.081, 116.871, 77.4212, 98.8735, 87.109, 100.838
"Sep 2024", 74.5818, 100.302, 90.0252, 101.355, 108.306, 118.118, 58.0367, 111.689, 90.9887, 49.7216, 112.081, 67.5087, 102.077, 103.901, 102.147
"Oct 2024", 88.1567, 136.963, 92.6591, 131.571, 112.837, 142.907, 69.9304, 156.992, 154.356, 72.5993, 134.614, 80.7805, 146.489, 102.383, 125.516
"Nov 2024", 137.092, 170.038, 143.92, 171.09, 248.301, 183.425, 103.943, 234.55, 188.402, 122.685, 179.725, 114.075, 284.613, 183.559, 145.477
