Date,CCCMA1,CCCMA2,GFDL1,GFDL2,GISS1,GISS2,MPI1,MPI2,MRI1,MRI2,NIES1,NIES2,UKMO1,UKMO2
2032-08-01,401.2423906,363.2797172,501.8010529,141.0996269,361.0600977,382.516313,273.5080977,332.4641558,165.2822111,305.6793177,176.637615,158.6693631,154.6861751,141.2748741
2032-09-01,368.7364284,280.3935149,238.6775742,160.8753668,328.4481749,335.8206266,228.5750173,274.9301257,177.6397449,256.7610334,174.195841,175.1100685,183.8128303,140.4123934
2032-10-01,312.9787904,257.694231,268.8325149,209.9422922,292.6236221,290.1452256,268.0866999,251.2661999,242.7641786,235.3712018,249.0676098,258.9885035,247.4537145,235.5639263
2032-11-01,382.0375179,338.686151,413.4611462,299.2805117,364.2483618,379.3061857,323.1153281,341.1360339,397.895665,312.8033276,344.1120066,364.1019504,352.1389356,311.6790885
2032-12-01,358.312325,320.9484108,400.4947552,295.2249126,392.6822719,375.9985759,330.3661991,306.5728766,396.7892394,326.2204125,320.5443479,325.1767937,314.8491971,261.1704614
2033-01-01,332.8882797,283.1468722,379.8434373,212.2395122,354.5573702,313.4124163,309.5734169,282.8217864,342.8465741,313.3186748,292.3593433,295.6096791,280.858109,224.2569527
2033-02-01,312.3084546,256.7881335,349.1741672,180.8649889,358.9042275,297.8758136,278.4759167,254.8149494,318.3668613,298.9113758,265.594998,269.9113562,199.4088581,192.4364534
2033-03-01,226.3043023,155.6284108,227.1657138,111.0502112,237.962121,176.3624381,163.0784325,154.4017055,231.2256507,190.7897637,172.078522,174.5326216,129.9817167,130.3928556
2033-04-01,178.9810728,161.459997,181.4681066,108.8991932,170.684349,479.9552,305.4425769,162.5000037,199.1829698,281.8372182,167.2217289,220.2591719,392.9804508,112.0501417
2033-05-01,175.1686295,163.4579243,434.2973137,122.67357,150.437303,185.0753999,220.7774473,125.0000422,223.1335488,154.6282719,224.6726835,295.4587111,214.7127011,279.1974284
2033-06-01,201.2566924,317.6006011,263.1616771,225.1777029,581.439274,193.692321,470.8210528,340.3020384,307.0223476,312.1645111,479.1736357,624.6158378,203.2010316,704.5137143
2033-07-01,356.0430346,193.0698637,225.753506,138.5679453,182.1010977,204.928754,232.3740552,240.1484257,492.6233946,151.3938314,214.5958714,263.1265764,165.4111004,313.9278294
2033-08-01,294.1154354,156.8709406,197.9110826,177.4155748,162.3889449,172.2663595,177.1873025,200.5210416,534.1616763,149.8526271,200.1756003,209.9014211,136.1541122,243.7213962
2033-09-01,335.2297143,253.5174662,185.7565835,161.6474785,203.4869207,214.7519634,191.5790691,212.4040858,481.5011396,236.8410483,174.8811434,208.542708,140.8568101,271.0323852
2033-10-01,290.6464005,289.5324395,243.0622125,230.7589995,252.9053867,266.4728878,248.6703463,322.175013,365.5064021,282.3846468,271.0608463,279.9117026,215.3862034,280.2811706
2033-11-01,368.9868549,387.9079378,347.3311367,289.2968355,365.5702019,394.7790361,380.2414868,433.7780632,408.1189012,438.654101,370.0365194,386.9621295,316.6886527,389.1944537
2033-12-01,321.0967382,367.4564716,306.9697763,278.4884132,325.4957503,395.6251976,377.5430665,392.6890028,406.9330021,400.4584637,333.1428934,405.7410032,286.3791146,382.6447795
2034-01-01,282.1443127,307.1251905,286.13014,194.6509168,292.155611,394.911663,318.4275232,397.3603158,413.2121754,341.989365,297.8075693,374.6519074,242.9920258,324.5963036
2034-02-01,258.1566359,289.3767386,295.8605409,158.7438926,264.8859111,346.3644547,287.4277864,335.194329,370.9425199,319.5185331,268.3577758,328.0338694,142.7441199,301.2501049
2034-03-01,155.560925,173.4948811,173.0903726,104.4131687,157.9648728,226.7382713,171.6294888,214.1569397,253.799122,205.6565026,152.7679299,239.9982249,118.2471609,179.9276435
2034-04-01,213.6036491,179.6353868,139.9836228,106.1522942,164.1193582,255.6518672,156.4634668,224.5498965,164.9540062,191.7500556,127.4893586,180.4117855,134.4692735,427.6207368
2034-05-01,223.0309225,194.4761763,141.8157486,152.233574,138.8297775,310.0386266,111.2703447,596.009541,315.2859395,206.2242742,187.6757559,151.141999,232.1286284,149.0148486
2034-06-01,461.9306022,528.1892054,277.9710231,418.8338002,264.9481919,378.6161496,209.5525622,251.0171241,698.9154117,213.4625092,499.70887,238.687888,382.1194766,350.0564787
2034-07-01,323.5279168,312.6101479,179.9301559,192.667453,137.8033866,401.6195638,167.5785893,284.2008794,249.0213379,217.0240628,251.7161374,262.1851773,274.4803336,166.7597773
2034-08-01,306.3043264,262.3093403,129.3390968,208.4970871,141.7940377,393.7758149,148.2371657,555.9169406,435.0322746,258.3396706,208.0113339,283.2918521,195.4856973,225.4984217
2034-09-01,424.1059444,229.949459,142.7550717,178.5120396,199.7384514,336.4326928,160.6142647,516.0999687,442.2951417,216.4147069,195.5214768,261.0651367,210.1501134,221.0990065
2034-10-01,319.5695153,287.5915725,181.7020852,248.5647447,246.086143,286.2169966,224.6528369,406.9988662,366.2862532,263.651855,267.6016478,249.074574,263.5819173,273.2339087
2034-11-01,411.5918008,372.1182633,299.2132753,355.7127158,346.3501032,363.5350599,331.9169028,623.0453725,431.9902912,341.639871,388.362873,319.6316735,405.4988662,436.2740262
2034-12-01,408.3288145,355.3721455,246.1485272,343.7324416,373.0111543,344.1644471,310.7438064,441.8695623,409.4240902,321.6129525,313.538404,343.7230528,412.5500941,357.1679029
2035-01-01,377.8608428,326.3210093,185.4578317,293.1408147,335.8646436,336.9259199,286.7374116,408.0376498,390.8856771,293.6198833,310.8124181,295.22748,384.3538902,340.3143276
2035-02-01,318.4540371,297.0832855,151.53116,275.8461454,302.2334736,312.4081283,192.501366,415.7253661,320.040748,273.5929244,275.8611098,285.0058215,332.7045979,309.6913532
2035-03-01,197.2980658,179.9701233,85.8508442,135.9554773,208.3064146,190.5755378,135.273207,272.2317594,199.446776,169.7873244,166.7520516,176.5560035,209.9807354,199.4559314
2035-04-01,160.4961932,441.0550473,92.09244834,182.6519612,153.0286388,144.341532,227.0888424,319.4310743,151.5938993,257.8441624,126.6260868,248.1944663,188.3850754,170.9871672
2035-05-01,515.3373713,255.2815864,242.1150197,209.0073466,202.5607512,522.4107493,268.5618366,328.9120292,572.8874427,297.6669457,152.8462985,137.417352,663.0311711,437.7599961
2035-06-01,187.9851096,241.4773026,404.8491291,505.5380011,576.5868443,179.3655601,329.788621,421.4603575,180.8015068,573.7104765,236.2554559,431.5128492,283.4378073,243.4373731
2035-07-01,503.4326958,199.467601,315.444539,269.1878427,244.8735831,173.4138593,374.8213445,369.4959394,146.5300363,194.5638559,126.4007535,162.3655402,209.4650394,223.9146019
2035-08-01,221.30686,171.6578554,249.5379927,200.8246982,196.6380145,147.5819084,677.7277153,371.4458579,150.0344223,260.9836185,130.2181686,148.773573,367.962306,270.568056
2035-09-01,208.0106972,275.3183464,239.2346499,210.2940459,233.8554797,184.4318411,585.161068,319.06772,150.9961508,220.2149625,147.123175,166.0012839,354.3160751,341.5225688
2035-10-01,225.0345577,245.2864796,312.373776,270.8830382,273.9843378,256.8748213,591.5691005,261.4757687,184.9434106,246.7125068,211.2890412,251.9429946,261.6539032,484.3141844
2035-11-01,366.4025186,336.0077751,398.7596299,334.5786356,391.1150678,373.1168477,610.2422496,354.557075,294.9108897,379.4307866,296.6921299,332.7843185,376.8049625,512.0650017
2035-12-01,350.8860812,347.6049984,400.6983181,351.5754153,378.159945,365.1010668,596.9545567,355.9382028,299.8995765,378.4037638,194.9829687,319.5489508,365.6103932,399.7274756
2036-01-01,312.8710811,298.887331,396.8309961,316.3415609,349.305435,337.5267475,446.978322,349.8841895,285.0612483,363.619448,153.1585256,286.9588332,318.6454868,409.8578323
2036-02-01,283.2050156,274.4199904,316.9932159,292.5664005,328.2969055,314.7922786,416.1547074,311.4999824,194.238986,322.1222026,131.4301939,196.9430033,293.255717,415.9312977
2036-03-01,137.9278742,165.6804102,196.8150302,187.5060016,207.7140351,204.1114416,272.3788032,191.3090936,117.3056516,212.8794559,93.97699907,155.6246361,192.6482615,269.7722452
2036-04-01,141.7710282,280.864736,539.3109272,158.3705372,173.8680415,162.7178365,265.7473563,428.334674,140.0642589,189.2505888,134.5344141,136.984591,388.9302058,318.5817795
2036-05-01,108.5338147,138.7725041,133.7494842,273.329429,226.7900522,162.3265674,364.5336887,138.3530751,129.956793,526.7485181,222.6066697,131.0841001,192.3747144,290.22801
2036-06-01,131.9771712,348.6660878,227.7934126,522.2016786,233.3127867,399.5785362,484.1638723,183.3493489,195.4467503,310.3457835,509.9953099,312.1959343,301.8808239,312.2771345
2036-07-01,114.8973091,259.9728802,198.7684556,238.9211001,356.7652096,287.5088516,517.7465495,113.0841934,146.4753019,320.430478,220.7920738,217.2733603,255.4637577,567.5422004
2036-08-01,410.9057074,216.8565187,237.7064789,248.4388358,351.2545184,205.9812966,469.8691703,180.5765092,218.8778906,463.4325494,216.357001,234.7495316,174.7892164,438.0718669
2036-09-01,229.661162,224.7852831,167.629021,220.9970769,321.3665963,213.0108963,456.5937963,129.0218084,150.8313814,580.6094497,244.452168,277.6317559,192.3797833,433.1463172
2036-10-01,256.5677437,244.3328467,207.5757397,284.0853504,266.7313045,276.9047009,323.8189229,128.4113485,251.8247555,481.8881308,281.5111795,346.2090458,239.3218168,329.7910376
2036-11-01,366.9374254,384.8527802,314.668318,355.6557253,380.7490304,375.6197807,458.9516598,222.146254,341.9596683,576.7763117,372.5501755,544.2346828,332.6609507,380.3718272
2036-12-01,355.0208499,371.1235514,277.115651,360.5842509,408.376992,361.4028541,404.7690188,186.9182337,346.8556553,467.163143,349.4678582,405.1134238,307.6534832,369.2206994
2037-01-01,300.7782977,366.5309005,196.9339141,316.0865209,321.2515743,324.2030319,413.9701052,146.4854474,344.8739913,407.6864751,309.6370263,407.8707077,280.1856763,316.7324127
2037-02-01,256.4235743,335.7441423,161.8964949,304.3387002,290.1552923,308.4598457,397.1804993,131.2759982,284.5930971,414.189375,290.8011447,417.0100311,226.5675775,298.2033803
2037-03-01,208.3644028,208.8313888,105.3469481,197.6146319,183.4717766,190.5151976,223.6338066,74.57918302,193.4847489,276.4133275,174.5310492,248.3077419,119.0187723,189.0407164
2037-04-01,176.7042684,181.9188776,148.4558663,295.9673478,472.5154966,141.3502056,161.6297368,153.1680062,163.1509377,261.2236044,165.7661322,193.1246096,120.7918742,442.5898692
2037-05-01,239.1067764,565.1197732,191.0854403,134.7555082,218.0990973,503.0922109,557.8864627,288.331242,215.8521964,352.1153009,212.5820644,329.6689145,223.6145865,245.7463374
2037-06-01,241.6853972,242.4612535,192.503515,325.1834752,536.4177702,271.7536241,180.9502535,308.3790987,371.8273664,411.7252377,394.684797,389.2628291,461.5295214,296.4045563
2037-07-01,186.256069,298.3342031,124.706797,157.1602621,282.1209867,271.3582516,140.9699941,224.1097165,227.1102955,366.3612292,231.5029819,379.5275017,159.9147665,242.6559044
2037-08-01,180.6472511,270.6662872,124.4893352,145.7071954,220.7949547,262.2456372,130.0021657,160.2141985,208.1329725,319.9496859,206.9138414,456.0269113,162.1893364,406.4846438
2037-09-01,204.5314261,445.4521775,162.3321608,151.0916127,219.3752059,382.1151701,131.8892385,159.7237868,222.3452816,299.1125178,240.2810628,397.6380055,171.4516626,342.1857785
2037-10-01,234.6651713,292.022418,214.4292231,214.5548118,259.7502063,288.9738647,182.2064197,222.7242149,318.0158653,258.0162641,295.4379741,298.2725624,236.5743535,314.6193227
2037-11-01,356.0018785,377.5877475,326.4590985,309.4064446,375.8314258,384.5716642,282.5984121,300.0562739,412.2268207,324.2035223,420.9908846,466.1367935,340.1073624,378.1364328
2037-12-01,328.7468424,375.4180922,332.7441423,281.3626148,351.299776,408.294638,267.6317809,319.0419519,389.9365148,310.9332159,399.6948413,408.8497235,312.6143752,406.7072917
2038-01-01,279.9720402,325.9186896,236.7117051,199.1881803,309.6255793,351.3451468,156.6976836,304.3161768,356.0417897,274.348965,356.5872116,332.0647007,280.6900251,363.9299086
2038-02-01,252.4996975,304.9346139,187.4873614,169.9793373,286.8262951,323.8892328,134.7545949,228.5341119,323.4867566,246.3240928,311.5164134,308.778618,185.7307477,337.7893609
2038-03-01,166.9117146,188.5235711,133.1535924,107.0164076,192.2522472,211.8733046,92.78816824,137.5063966,198.5787463,199.7961558,206.3250353,194.5242827,110.2482732,220.5887893
2038-04-01,198.5731335,462.4555243,129.3088557,146.6933241,372.3625325,162.5401744,149.3743982,153.24764,180.3136528,105.8394587,581.6455233,157.9765141,134.7565059,187.2257471
2038-05-01,95.64630469,254.4747989,287.2138283,154.4136201,175.0241163,217.6431427,214.2831309,292.5547689,490.0186924,183.5555254,194.1316091,681.0500885,248.0672898,250.4520501
2038-06-01,116.5373606,216.9023857,274.4121756,166.2894059,175.3534701,621.5064274,342.5368788,680.9870012,194.3428829,276.1306113,245.3350983,296.2230196,446.5145527,419.1813195
2038-07-01,149.8119229,163.1938444,179.1669215,124.470745,168.7958607,230.9877801,212.8648842,258.988614,369.7747417,103.1922986,256.039176,273.813474,194.5825828,618.2112122
2038-08-01,340.9927631,171.6118961,139.4338705,155.1853307,189.3499984,213.4249462,173.9725086,219.1363979,158.5316316,114.8548176,187.6798428,322.0779547,191.4510072,497.4202063
2038-09-01,295.1062417,265.7314399,161.4999411,132.3247556,250.3838357,249.6166038,254.3930391,191.7773763,149.3034164,248.3408676,217.988718,310.1006913,227.6738883,461.9830192
2038-10-01,258.5215968,278.4105403,193.4831002,183.7312951,291.6566025,275.8646207,272.7154035,226.7633519,207.4158031,158.1704275,258.6943184,294.4705418,254.6891938,361.8975341
2038-11-01,418.7504337,413.3784879,322.2349597,280.8860857,494.892695,350.2538098,406.6519461,387.0880211,325.4210711,233.3735499,361.3842746,353.9414191,382.6004177,372.6535015
2038-12-01,335.0327365,406.377576,297.067598,219.1611825,448.0059028,332.0568972,382.96085,342.030571,296.4653589,184.6396047,326.5634961,314.9498887,335.211405,443.9444861
2039-01-01,295.8194508,368.4655695,215.5571614,198.4536309,410.1839696,298.4576287,346.8268244,310.919195,206.1370458,138.6372193,279.4932817,282.6991395,311.7609424,411.2133729
2039-02-01,220.9128144,330.9136261,183.8363017,165.2140572,416.1116881,279.5332492,307.372658,287.9028272,179.7326894,132.7602686,248.02325,258.4859147,296.1003543,411.7957993
2039-03-01,131.4193733,206.5243343,110.2966915,95.492102,242.0357441,194.142949,217.2343563,201.2940823,139.9824285,126.7580323,297.0314232,162.7594567,174.0763882,239.7901682
2039-04-01,117.6227897,182.7379809,102.8058598,110.9324196,166.0256418,301.2669451,394.6106883,211.5276004,127.6225093,150.732662,124.5345165,216.2805168,361.1816241,167.6219918
2039-05-01,207.6950521,546.6582459,152.7937261,264.8490107,156.4311743,136.5519081,199.8267992,202.2048049,190.8619823,148.9995424,344.52734,123.0414688,209.6329173,538.2094719
2039-06-01,449.193323,212.7410511,252.2499801,337.9281376,583.826346,325.5675632,423.5831778,582.3679068,404.5138435,454.4216454,288.3094411,225.0936513,181.13547,233.9171295
2039-07-01,144.0309013,235.5141575,161.1656113,231.0510905,191.1116745,219.2426367,199.517492,323.8796983,322.1037491,192.639667,193.5977011,193.1474671,243.2581752,163.4429399
2039-08-01,147.5075136,222.6492777,106.2741455,163.4617075,266.7101738,194.5360847,183.7967912,237.3700545,235.2925647,173.0914129,197.8320548,162.6784128,217.5183507,228.5008867
2039-09-01,155.6067246,219.454171,219.096388,176.1863204,416.4067476,203.3987097,200.5441363,387.9718253,341.560456,187.0381543,200.1596586,200.8875826,225.9758672,288.7621157
2039-10-01,238.9472436,322.8637961,199.101439,250.8691102,325.0617699,263.3379053,233.3379915,582.4224192,367.8420388,227.2087535,266.1673393,266.9848036,351.9725005,265.5289347
2039-11-01,330.3504261,384.1865226,334.8831906,337.3991582,396.9560437,366.7495205,333.2956801,587.1973242,413.320674,366.3220545,353.5830744,390.9884861,374.7929409,359.5235059
2039-12-01,294.9639496,390.8003924,334.9801541,331.7784606,409.1953788,346.5129905,309.441441,509.8509414,457.8055054,354.77917,315.8016387,326.7622987,381.5821496,376.8123067
2040-01-01,202.8255532,337.7010148,297.4353241,280.3590824,349.5648864,319.1152704,290.359785,407.9755448,411.5096352,307.1263937,280.2909459,282.1800186,346.9791206,326.6348562
2040-02-01,162.8266873,337.1669234,241.9862649,248.3509424,305.2652126,295.9972794,230.0304637,410.3095085,405.8792573,286.4662094,263.8441061,260.6751508,321.2501242,302.1742104
2040-03-01,125.8706373,205.5636067,141.6234772,120.0304463,187.9412885,198.494165,122.4205933,276.1748334,244.7091939,153.7567591,123.726063,135.2670886,195.6561901,186.2013319
2040-04-01,111.02931,191.3862616,148.5559872,108.8010474,486.8677745,202.0419408,119.8447622,254.1054999,183.762364,159.8004285,116.3974345,121.345645,163.5217572,425.4938477
2040-05-01,146.6945816,653.3476342,183.5352391,265.5841683,128.859894,135.7401832,147.9907179,282.5311494,199.2774121,148.5188932,95.08819656,218.8875071,528.3863291,152.9694588
2040-06-01,229.4197263,258.3304523,427.0199563,570.1692564,429.2006939,316.6205618,334.8747621,316.2093436,241.4840883,344.5839376,178.8238006,489.4879016,257.576099,299.8707795
2040-07-01,168.8313117,241.6412552,206.4718957,331.6559048,247.3649622,135.1742796,172.3785965,375.2827673,231.6676079,256.3101584,427.9503295,230.2460496,229.902649,131.2418607
2040-08-01,133.6671093,236.3837693,227.2120845,289.823045,212.0208729,184.4457461,160.3373688,375.0239101,199.8852885,208.214721,209.7239416,195.1772936,182.4578906,170.6320302
2040-09-01,179.7131761,279.0827816,219.0130972,322.085077,211.1454252,245.4223069,172.6111971,328.1602384,193.1636205,231.4563068,199.0091112,187.571832,190.3821124,178.1206602
2040-10-01,267.1098833,324.470354,284.0430789,306.89144,279.1689363,266.5666188,213.6329977,263.0839951,225.4302816,270.8799419,293.7041752,237.4449782,304.8066221,250.3448249
2040-11-01,357.1903054,379.1352489,357.5252519,378.4471317,388.6141766,380.3792142,357.0126704,370.792651,322.6113012,405.18581,391.3739642,310.3706724,380.5849017,304.2565216
2040-12-01,304.7597443,371.3014487,389.9686233,397.1792933,345.8193802,349.8850739,321.4966412,339.7461317,315.6373512,380.9392528,335.0869915,329.5934802,336.0809705,286.9306257
2041-01-01,285.9502701,320.5857119,319.1363518,340.2104049,310.1697087,320.4549662,288.9953027,295.1679093,272.3602986,344.599447,310.8267441,307.912556,323.9623652,223.1815365
2041-02-01,192.9359674,302.060189,294.032858,312.866504,291.1684722,293.1934665,211.6430367,264.6593089,261.8717404,307.0301711,285.4404298,280.9067217,285.3985473,182.5579664
2041-03-01,131.7537304,186.5979936,175.8118084,191.8251586,176.5688259,175.4677412,115.2620775,183.1006942,216.8300873,196.7258419,167.7977714,139.0335187,168.852257,145.9844643
2041-04-01,122.2436503,146.6939592,291.6305716,193.7962188,271.0718399,145.494243,106.2428461,326.4216333,237.6567493,430.9632775,121.886009,180.9312792,288.3605568,109.9824669
2041-05-01,263.5243856,417.4131077,229.7613263,568.5263842,221.0409842,181.3037502,119.5449672,185.1080213,632.5191661,210.4755059,114.3989754,148.0448004,93.64008641,247.9845008
2041-06-01,501.0381444,140.2742019,603.0146646,179.9133213,477.5517557,497.0100872,286.979096,303.6005389,513.5265077,402.2706148,261.5364447,330.8482876,110.2591767,367.2412133
2041-07-01,240.4702794,215.8837493,273.6596515,155.1824781,275.6229559,240.6906237,134.7045148,143.1528326,456.7756719,215.0950397,198.804941,275.0873659,189.1251215,256.6825826
2041-08-01,213.321126,105.8114111,243.4443525,181.367542,242.1891235,190.054411,119.5618107,153.701967,460.6599758,214.0554219,202.2842633,233.1356269,155.2776282,240.3667508
2041-09-01,185.8333492,209.2006076,216.7842811,171.9101078,245.2149631,181.2618432,139.4110552,175.5915456,466.9941012,229.785961,190.0515319,237.3195316,158.4245669,281.7153787
2041-10-01,233.2794557,181.3069242,274.8851647,196.0400843,287.4673314,257.0159616,203.1911961,231.2001163,328.4336884,266.2433538,279.6823815,312.0299868,273.2251139,275.697949
2041-11-01,338.2649834,348.6065787,349.5781306,297.3206441,400.0105555,368.9195293,308.6128947,361.0551111,410.7365732,422.6181567,380.1617315,396.3018246,329.1208277,381.0980434
2041-12-01,315.5557262,287.4586966,321.8396583,250.0199546,379.642682,330.8556026,220.0234985,305.1685372,409.6176405,363.6311247,343.9757495,378.2468265,273.7963543,394.2435496
2042-01-01,289.5209121,237.2650096,295.2715432,151.8861842,351.6744514,295.5306238,190.2686899,280.0240999,401.3238613,364.6106308,307.8946875,315.6817115,227.2769283,371.6002613
2042-02-01,261.7270975,181.0182601,273.6288536,147.8083797,328.7313604,285.7185061,146.8970115,190.1532568,328.8608344,336.3863722,284.2519863,290.3245705,205.7264084,330.5278519
2042-03-01,139.8923018,146.6597249,162.9914763,103.6315744,205.6195843,190.6595086,117.7597991,123.040232,200.0605869,239.7683345,170.1323156,172.6650059,115.737378,215.7536311
2042-04-01,113.827154,149.0897465,126.291393,97.19130053,187.5994091,176.6511732,163.0761039,141.3976829,169.6034972,167.7181576,144.5288125,440.778896,114.3321597,175.1670962
2042-05-01,198.936118,146.6294635,112.6689598,112.3658873,519.6000516,249.4861368,162.4764862,140.0852619,555.3985682,172.5795096,223.7247152,168.456215,114.794,182.1935788
2042-06-01,466.3935409,227.3967571,376.0343225,237.2357547,227.2255713,479.0600263,169.0586189,367.4002857,176.3937598,603.3822515,445.8030568,362.0043561,367.2673663,203.9774934
2042-07-01,226.8793978,213.0180459,128.2588332,311.9449663,434.0490374,287.0618784,279.3404645,168.2895089,189.3206231,203.0618286,233.7882876,268.2406569,180.4289845,239.1174378
2042-08-01,150.5432687,227.9750464,147.2414539,239.8843698,244.8440454,222.8961758,158.1884923,167.9227326,161.5852008,198.2527731,207.5784752,192.8843159,171.1815701,255.5598277
2042-09-01,163.5977194,200.3727818,149.6473732,187.9330845,216.9729799,243.3957334,161.9830102,212.217646,162.0100989,228.857666,215.870512,222.0814485,191.1932593,263.5013107
2042-10-01,217.7700782,289.1136004,189.5960043,256.1305454,273.3402269,320.1748305,254.4248216,281.0580173,215.6066509,287.1488311,284.0578603,303.2701926,243.0904825,267.7225379
2042-11-01,310.9060638,386.758859,297.0976602,383.1551231,403.3594686,376.7115525,347.0604312,413.3309988,312.074223,379.3779446,383.9718236,419.5586567,371.3110575,338.1066473
2042-12-01,272.0924034,344.357984,239.3668892,382.613369,399.6007558,397.0633572,311.4683633,349.7333171,292.9855449,402.1381307,344.6212337,389.6144318,380.5655489,342.8922099
2043-01-01,161.9066931,305.4638899,170.8718081,341.4234014,390.0433797,376.4930072,261.4208076,310.2398234,251.3121132,365.9623534,290.5499109,330.407922,323.8304747,296.3373723
2043-02-01,136.7445604,277.3662531,146.6015313,302.908462,346.1859144,332.5616535,197.6873667,285.9482011,170.8109798,316.8186621,259.2848073,307.8855167,295.9043478,272.4277437
2043-03-01,87.48048281,168.7877126,84.03360755,185.832139,223.4420246,212.7924889,114.6341843,175.6913981,125.2329347,191.3423667,156.2694859,222.5494056,179.382491,160.9965703
2043-04-01,72.11105088,254.3698952,114.0642752,194.6717522,189.7625385,190.4827949,147.7723303,205.58699,106.949802,546.4375971,118.6040314,500.9872846,198.6084304,260.0376637
2043-05-01,216.1512807,117.9870462,230.5791116,106.8151611,177.4355614,258.6111577,137.1189295,160.0987436,337.0907413,244.8431262,120.369149,125.0210654,280.7109884,263.9922345
2043-06-01,166.6484869,497.6294968,473.9349887,238.2020075,159.7503016,616.7907545,418.3828289,482.4571162,452.7117319,569.2423607,307.3532238,283.7423738,676.6102051,465.7408713
2043-07-01,144.107024,282.350986,234.9793746,299.9019229,247.8105532,431.2806532,228.7327195,258.0956457,242.8460723,273.4111203,167.4231883,161.0650523,268.4448811,253.3467084
2043-08-01,203.7206805,248.6401695,182.784253,222.2797188,449.2465882,444.4454145,173.1898769,197.6097307,219.4671437,267.8032322,182.1541703,177.0644388,234.7988538,167.7153902
2043-09-01,184.9470117,189.9398713,198.3297343,209.6047749,400.3827087,471.3378633,204.1202673,256.3714394,286.1707342,225.1474996,186.7354898,174.5747792,225.1129601,168.9739885
2043-10-01,229.4841192,275.9300653,236.6492281,263.0334095,413.0429776,390.6589926,278.5976207,292.3875521,318.6743217,309.3260587,257.9023403,274.1607926,281.0385058,199.5566565
2043-11-01,363.4707552,361.4503969,355.2642616,384.9099463,488.4308309,434.4679578,414.3431822,418.1138376,397.5638658,436.1179965,338.5327771,344.1266056,366.5071168,314.0844499
2043-12-01,335.6636064,322.7784508,349.4265449,341.6485126,405.1557315,405.0033219,386.6959926,374.6359596,403.8455032,399.1234288,301.7160586,304.4861666,335.6796274,290.2815883
2044-01-01,308.3856889,316.1884002,302.0898881,312.5219354,397.2036515,412.072669,330.5865679,343.753,354.6622481,412.4217426,271.6875404,271.2008576,301.4854918,238.0681961
2044-02-01,286.262073,296.7913677,282.1447974,305.5334234,327.2169672,364.0839093,301.7978963,310.6041175,316.7334433,380.7737948,170.7092461,174.4170029,307.5107317,164.1582343
2044-03-01,135.6424103,178.5093575,153.0647762,182.8810375,200.6826499,216.6344159,180.928275,214.4144122,195.03098,231.051602,101.4077656,160.6696567,187.8182688,108.4172342
2044-04-01,112.9073942,197.6928444,142.8449187,157.1395654,152.5453864,172.3194426,405.6820788,557.7001953,149.9121536,164.3772701,93.70780865,140.8891591,205.4532475,172.9621926
2044-05-01,145.9844776,227.5318126,192.4022318,175.5772537,536.615923,541.7003349,244.3846882,182.279699,511.0425764,166.2981011,162.427142,184.7790603,619.2420812,238.6835344
2044-06-01,335.3290112,473.7473135,425.3856067,400.8266173,252.2987797,227.776668,589.9668369,173.0974745,320.2756746,539.7358095,132.4831523,136.1635467,373.0629098,256.2070196
2044-07-01,193.5213661,330.6547506,179.7577014,198.4881449,201.3691922,316.4184827,274.074823,152.5358602,826.2617117,142.998551,103.6175625,146.6922163,302.7723957,186.980185
2044-08-01,151.4441652,292.7214916,189.6631696,242.8669398,191.847229,327.8707336,249.123565,177.2982199,304.3990808,568.9584185,211.9949517,313.739991,503.3503374,168.456068
2044-09-01,182.1398127,282.9333369,188.9926724,217.0433863,217.0626952,327.7992101,250.8857345,196.689424,472.8962652,251.2409722,142.9790803,161.769373,557.1445626,181.0036255
2044-10-01,274.7000407,282.6627362,238.1278584,323.6530719,249.8351247,328.9546919,291.3918726,256.2369537,344.9942591,272.4400099,193.2592041,238.4443728,378.3717326,221.8840847
2044-11-01,361.3448225,370.1789535,343.9418403,414.3480065,365.2906784,401.1089883,395.9784596,377.2079695,431.8895807,397.6084116,255.7583285,346.9511453,526.4683583,362.8536827
2044-12-01,329.4501168,339.2060086,321.1174787,358.9875018,329.652964,392.9089654,397.4420729,340.0694154,400.0151651,361.3229591,233.3993576,353.3344826,404.8236606,352.7633468
2045-01-01,294.7068478,335.3182046,287.6878589,335.7443873,291.8038383,351.3782239,356.1428018,311.3242057,411.2442216,323.7021207,199.1667027,307.692846,411.4538933,341.7337959
2045-02-01,261.3597903,304.6926197,235.8332199,308.3664012,271.1883404,311.6486628,313.4860555,281.5120572,413.7371369,287.3796351,159.6437691,239.4109659,420.1981913,309.4610677
2045-03-01,118.7212383,185.6994754,120.5019966,194.1723515,168.8260832,199.0992907,196.7711354,167.7738667,238.7728371,187.7518217,92.28098218,168.5265365,240.8444422,189.5064454
2045-04-01,145.7824051,391.1504691,163.0489013,147.1618815,394.526497,203.5180582,159.4064751,220.6788062,172.701487,277.8757637,134.3157082,186.5698425,172.788888,140.9851439
2045-05-01,178.8349687,128.4363014,134.4855585,392.0786973,172.0052566,562.338766,535.9216167,214.6729306,299.5004334,202.9715533,398.0735307,137.373118,524.8105844,225.6503211
2045-06-01,440.7870733,313.6740881,329.8904817,195.4159145,247.7740748,198.7737115,233.0102075,411.8036676,612.1832212,167.4520424,319.5217375,374.1281425,132.0657911,248.3811028
