#,,Pp Banda 1,Pp Banda 2,Pp Banda 3,Pp Banda 4,Pp Banda 5,Pp Banda 6,Pp Banda 7,Pp Banda 8
2038,6,1104,1085.5,1066.9,1048.3,1029.7,1011.2,992.6,974
2038,7,1113.5,1094.7,1076,1057.2,1038.5,1019.8,1001,982.3
2038,8,223.3,219.6,215.8,212,208.3,204.5,200.8,197
2038,9,19.1,18.7,18.4,18.1,17.8,17.5,17.1,16.8
2038,10,0,0,0,0,0,0,0,0
2038,11,0,0,0,0,0,0,0,0
2038,12,0,0,0,0,0,0,0,0
2039,1,0,0,0,0,0,0,0,0
2039,2,130.6,128.4,126.2,124,121.8,119.6,117.4,115.2
2039,3,146,143.5,141.1,138.6,136.2,133.7,131.3,128.8
2039,4,62,60.9,59.7,58.5,57.4,56.2,55,53.8
2039,5,196.1,192.4,188.7,185,181.3,177.6,173.9,170.2
2039,6,409.2,401.5,393.8,386,378.3,370.6,362.9,355.1
2039,7,1286.4,1262.1,1237.8,1213.5,1189.2,1164.9,1140.6,1116.3
2039,8,152.6,149.7,146.8,143.9,141.1,138.2,135.3,132.4
2039,9,159.3,156.3,153.3,150.3,147.3,144.3,141.3,138.3
2039,10,27.8,27.2,26.7,26.2,25.7,25.1,24.6,24.1
2039,11,440.1,431.8,423.5,415.2,406.9,398.6,390.3,382
2039,12,0,0,0,0,0,0,0,0
2040,1,20.3,19.9,19.5,19.1,18.8,18.4,18,17.6
2040,2,7.6,7.4,7.3,7.2,7,6.9,6.7,6.6
2040,3,0,0,0,0,0,0,0,0
2040,4,74,72.4,70.8,69.2,67.6,66,64.4,62.8
2040,5,178.2,174.4,170.5,166.7,162.8,158.9,155.1,151.2
2040,6,695,679.9,664.9,649.8,634.8,619.7,604.7,589.6
2040,7,384,375.7,367.3,359,350.7,342.4,334.1,325.8
2040,8,361.8,354,346.1,338.3,330.5,322.6,314.8,307
2040,9,393,384.5,376,367.5,359,350.5,342,333.5
2040,10,19.3,18.9,18.5,18.1,17.7,17.2,16.8,16.4
2040,11,121.6,119,116.4,113.7,111.1,108.5,105.8,103.2
2040,12,4.3,4.2,4.1,4,3.9,3.8,3.7,3.7
2041,1,24.5,24,23.5,22.9,22.4,21.9,21.3,20.8
2041,2,0,0,0,0,0,0,0,0
2041,3,151.8,148.6,145.3,142,138.7,135.4,132.1,128.8
2041,4,428.8,417.2,405.6,393.9,382.3,370.7,359.1,347.5
2041,5,188,182.9,177.8,172.7,167.6,162.5,157.4,152.3
2041,6,120.3,117,113.8,110.5,107.2,104,100.7,97.5
2041,7,835.1,812.5,789.9,767.3,744.6,722,699.4,676.8
2041,8,92.2,89.7,87.2,84.7,82.2,79.7,77.2,74.7
2041,9,82.7,80.5,78.3,76,73.8,71.5,69.3,67.1
2041,10,60.8,59.1,57.5,55.8,54.2,52.5,50.9,49.3
2041,11,2.7,2.6,2.6,2.5,2.4,2.3,2.3,2.2
2041,12,0.1,0.1,0.1,0.1,0.1,0,0,0
2042,1,0,0,0,0,0,0,0,0
2042,2,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8
2042,3,113.8,110.7,107.6,104.5,101.4,98.4,95.3,92.2
2042,4,173.1,170,166.9,163.9,160.8,157.7,154.7,151.6
2042,5,1253.6,1231.4,1209.1,1186.9,1164.7,1142.5,1120.2,1098
2042,6,297.5,292.2,286.9,281.6,276.4,271.1,265.8,260.5
2042,7,525.2,515.9,506.6,497.3,488,478.7,469.3,460
2042,8,210.3,206.6,202.8,199.1,195.4,191.6,187.9,184.2
2042,9,124.8,122.6,120.4,118.1,115.9,113.7,111.5,109.3
2042,10,301.5,296.2,290.8,285.5,280.1,274.8,269.4,264.1
2042,11,54.4,53.5,52.5,51.5,50.6,49.6,48.6,47.7
2042,12,0,0,0,0,0,0,0,0
2043,1,0,0,0,0,0,0,0,0
2043,2,0,0,0,0,0,0,0,0
2043,3,0,0,0,0,0,0,0,0
2043,4,254.3,248.2,242.1,236,229.9,223.8,217.7,211.7
2043,5,473.9,462.5,451.1,439.8,428.4,417.1,405.7,394.4
2043,6,159.7,155.9,152,148.2,144.4,140.6,136.7,132.9
2043,7,863.9,843.2,822.5,801.8,781.1,760.4,739.7,719
2043,8,82.5,80.5,78.6,76.6,74.6,72.6,70.7,68.7
2043,9,37.6,36.7,35.8,34.9,34,33.1,32.2,31.3
2043,10,58.7,57.3,55.9,54.5,53.1,51.7,50.3,48.9
2043,11,0,0,0,0,0,0,0,0
2043,12,222.6,217.3,212,206.6,201.3,195.9,190.6,185.3
2044,1,8.6,8.3,8.1,7.9,7.7,7.5,7.3,7.1
2044,2,0,0,0,0,0,0,0,0
2044,3,13.6,13.3,13,12.7,12.3,12,11.7,11.4
2044,4,0,0,0,0,0,0,0,0
2044,5,246.2,240.3,234.4,228.5,222.6,216.7,210.8,204.9
2044,6,337,328.9,320.8,312.8,304.7,296.6,288.5,280.4
2044,7,631.2,616.1,600.9,585.8,570.7,555.5,540.4,525.3
2044,8,228,222.5,217,211.6,206.1,200.6,195.2,189.7
2044,9,228.4,222.9,217.5,212,206.5,201,195.5,190.1
2044,10,63.8,62.2,60.7,59.2,57.6,56.1,54.6,53.1
2044,11,439.9,429.4,418.8,408.3,397.7,387.2,376.6,366.1
2044,12,0.1,0.1,0.1,0.1,0.1,0,0,0
2045,1,0,0,0,0,0,0,0,0
2045,2,0,0,0,0,0,0,0,0
2045,3,0,0,0,0,0,0,0,0
2045,4,550.6,540.1,529.6,519.2,508.7,498.2,487.7,477.3
2045,5,95.8,94,92.2,90.4,88.5,86.7,84.9,83.1
2045,6,151.6,148.7,145.9,143,140.1,137.2,134.3,131.4
2045,7,939,921.1,903.3,885.4,867.5,849.7,831.8,814
2045,8,319.2,313.1,307,300.9,294.9,288.8,282.7,276.7
2045,9,236.3,231.8,227.3,222.8,218.4,213.9,209.4,204.9
2045,10,18.9,18.5,18.2,17.8,17.5,17.1,16.7,16.4
2045,11,380.6,373.3,366.1,358.8,351.6,344.4,337.1,329.9
2045,12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2046,1,3.5,3.4,3.3,3.3,3.2,3.1,3.1,3
2046,2,45.3,44.5,43.6,42.7,41.9,41,40.2,39.3
2046,3,0,0,0,0,0,0,0,0
2046,4,98.5,96.6,94.8,92.9,91.1,89.2,87.4,85.5
2046,5,234.4,230,225.6,221.2,216.8,212.4,208,203.6
2046,6,457.5,448.9,440.3,431.8,423.2,414.6,406,397.5
2046,7,542.6,532.4,522.2,512.1,501.9,491.7,481.5,471.4
2046,8,439.6,431.3,423.1,414.9,406.6,398.4,390.1,381.9
2046,9,21.1,20.7,20.3,19.9,19.5,19.1,18.7,18.3
2046,10,25.9,25.4,24.9,24.4,23.9,23.5,23,22.5
2046,11,3.3,3.2,3.1,3.1,3,2.9,2.9,2.8
2046,12,234.5,230.1,225.7,221.3,216.9,212.5,208.1,203.7
2047,1,4.4,4.3,4.2,4.2,4.1,4,3.9,3.8
2047,2,650.5,638.3,626.1,613.9,601.7,589.5,577.3,565.1
2047,3,69.7,68.4,67.1,65.8,64.5,63.2,61.9,60.6
2047,4,26.4,25.9,25.5,25.1,24.6,24.2,23.8,23.3
2047,5,100.9,99.2,97.6,95.9,94.3,92.6,91,89.3
2047,6,137.6,135.3,133.1,130.8,128.6,126.3,124,121.8
2047,7,1065.2,1047.7,1030.3,1012.8,995.3,977.8,960.4,942.9
2047,8,355.2,349.4,343.5,337.7,331.9,326.1,320.2,314.4
2047,9,776.8,764,751.3,738.5,725.8,713,700.3,687.5
2047,10,16.3,16,15.7,15.5,15.2,14.9,14.7,14.4
2047,11,0,0,0,0,0,0,0,0
2047,12,0,0,0,0,0,0,0,0
2048,1,0,0,0,0,0,0,0,0
2048,2,22.1,21.7,21.4,21,20.6,20.3,19.9,19.6
2048,3,677.5,666.4,655.3,644.1,633,621.9,610.8,599.7
2048,4,39.1,38.2,37.4,36.5,35.7,34.9,34,33.2
2048,5,164.1,160.6,157,153.4,149.9,146.3,142.8,139.2
2048,6,358.6,350.9,343.1,335.3,327.6,319.8,312,304.3
2048,7,1036.3,1013.8,991.4,968.9,946.5,924.1,901.6,879.2
2048,8,91.2,89.2,87.3,85.3,83.3,81.3,79.4,77.4
2048,9,154.4,151.1,147.7,144.4,141.1,137.7,134.4,131
2048,10,318.5,311.6,304.7,297.8,290.9,284,277.1,270.2
2048,11,15.4,15,14.7,14.4,14,13.7,13.4,13
2048,12,210,205.4,200.9,196.3,191.8,187.2,182.7,178.1
2049,1,17.8,17.4,17,16.7,16.3,15.9,15.5,15.1
2049,2,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4
2049,3,0,0,0,0,0,0,0,0
2049,4,129.2,126.8,124.4,122,119.6,117.2,114.8,112.4
2049,5,133.2,130.8,128.3,125.8,123.4,120.9,118.5,116
2049,6,372.5,365.6,358.7,351.8,345,338.1,331.2,324.3
2049,7,1259.7,1236.4,1213.1,1189.8,1166.5,1143.2,1119.9,1096.6
2049,8,127.8,125.4,123.1,120.7,118.3,116,113.6,111.3
2049,9,713.6,700.4,687.2,674,660.8,647.6,634.4,621.2
2049,10,41,40.2,39.5,38.7,38,37.2,36.4,35.7
2049,11,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7
2049,12,0,0,0,0,0,0,0,0
2050,1,41.6,40.8,40.1,39.3,38.5,37.8,37,36.2
2050,2,0,0,0,0,0,0,0,0
2050,3,0,0,0,0,0,0,0,0
2050,4,14.9,14.4,14,13.5,13.1,12.7,12.2,11.8
2050,5,436.4,423.6,410.8,398,385.3,372.5,359.7,346.9
2050,6,578,561.1,544.2,527.2,510.3,493.4,476.4,459.5
2050,7,272.4,264.5,256.5,248.5,240.5,232.6,224.6,216.6
2050,8,433.6,420.9,408.2,395.5,382.8,370.1,357.4,344.7
2050,9,37.9,36.8,35.7,34.6,33.5,32.4,31.3,30.1
2050,10,0,0,0,0,0,0,0,0
2050,11,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3
2050,12,0,0,0,0,0,0,0,0
2051,1,0,0,0,0,0,0,0,0
2051,2,0,0,0,0,0,0,0,0
2051,3,5.6,5.5,5.3,5.1,5,4.8,4.6,4.5
2051,4,58.4,57.3,56.1,54.9,53.8,52.6,51.5,50.3
2051,5,227.4,222.9,218.4,213.9,209.4,204.9,200.4,195.9
2051,6,1269.1,1243.9,1218.8,1193.7,1168.5,1143.4,1118.3,1093.2
2051,7,386.2,378.5,370.9,363.2,355.6,347.9,340.3,332.6
2051,8,260,254.8,249.7,244.5,239.4,234.2,229.1,223.9
2051,9,176.8,173.3,169.8,166.3,162.8,159.3,155.8,152.3
2051,10,28,27.5,26.9,26.4,25.8,25.3,24.7,24.2
2051,11,83.3,81.6,80,78.3,76.7,75,73.4,71.7
2051,12,45.1,44.2,43.3,42.4,41.5,40.6,39.7,38.8
2052,1,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8
2052,2,87.5,85.8,84,82.3,80.6,78.8,77.1,75.4
2052,3,6.8,6.6,6.5,6.4,6.2,6.1,6,5.8
2052,4,141.1,137.7,134.2,130.7,127.3,123.8,120.4,116.9
2052,5,151.8,148.1,144.4,140.6,136.9,133.2,129.5,125.7
2052,6,123.5,120.5,117.5,114.4,111.4,108.4,105.3,102.3
2052,7,1017,992,967,942.1,917.1,892.2,867.2,842.2
2052,8,412.2,402.1,391.9,381.8,371.7,361.6,351.5,341.4
2052,9,22.7,22.2,21.6,21.1,20.5,19.9,19.4,18.8
2052,10,24.8,24.2,23.6,23,22.4,21.8,21.1,20.5
2052,11,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4
2052,12,0,0,0,0,0,0,0,0
2053,1,19.3,18.8,18.4,17.9,17.4,16.9,16.5,16
2053,2,197.3,192.4,187.6,182.7,177.9,173.1,168.2,163.4
2053,3,14.2,13.8,13.5,13.1,12.8,12.4,12.1,11.7
2053,4,100.8,98.9,97.1,95.2,93.4,91.6,89.7,87.9
2053,5,653.7,641.8,629.9,617.9,606,594,582.1,570.1
2053,6,1162.8,1141.6,1120.3,1099.1,1077.9,1056.6,1035.4,1014.1
2053,7,0,0,0,0,0,0,0,0
2053,8,350,343.7,337.3,330.9,324.5,318.1,311.7,305.3
2053,9,48.3,47.4,46.5,45.6,44.8,43.9,43,42.1
2053,10,302.4,296.9,291.4,285.8,280.3,274.8,269.3,263.8
2053,11,56.7,55.7,54.6,53.6,52.6,51.5,50.5,49.5
2053,12,77.5,76.1,74.7,73.3,71.9,70.4,69,67.6
2054,1,6.1,6,5.9,5.8,5.6,5.5,5.4,5.3
2054,2,57.9,56.9,55.8,54.8,53.7,52.6,51.6,50.5
2054,3,38.2,37.5,36.8,36.1,35.4,34.7,34,33.3
2054,4,816.5,802,787.5,772.9,758.4,743.9,729.3,714.8
2054,5,349.2,343,336.7,330.5,324.3,318.1,311.9,305.7
2054,6,86.8,85.2,83.7,82.1,80.6,79.1,77.5,76
2054,7,1369.7,1345.3,1320.9,1296.5,1272.2,1247.8,1223.4,1199
2054,8,193.8,190.4,186.9,183.5,180,176.6,173.1,169.7
2054,9,6.6,6.5,6.4,6.3,6.1,6,5.9,5.8
2054,10,22.1,21.7,21.3,20.9,20.6,20.2,19.8,19.4
2054,11,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1
2054,12,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.3
2055,1,32.1,31.6,31,30.4,29.8,29.3,28.7,28.1
2055,2,0,0,0,0,0,0,0,0
2055,3,48.3,47.5,46.6,45.8,44.9,44,43.2,42.3
2055,4,16.2,15.7,15.3,14.8,14.4,14,13.5,13.1
2055,5,604.2,587.5,570.8,554.1,537.4,520.8,504.1,487.4
2055,6,685.7,666.8,647.9,628.9,610,591.1,572.1,553.2
2055,7,0,0,0,0,0,0,0,0
2055,8,245.7,238.9,232.1,225.3,218.5,211.7,205,198.2
2055,9,30.9,30.1,29.2,28.3,27.5,26.6,25.8,24.9
2055,10,50.1,48.7,47.3,46,44.6,43.2,41.8,40.4
2055,11,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4
2055,12,125.9,122.4,119,115.5,112,108.5,105,101.6
2056,1,44.7,43.5,42.3,41,39.8,38.6,37.3,36.1
2056,2,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.6
2056,3,83.4,81.1,78.8,76.5,74.2,71.9,69.6,67.3
2056,4,270.2,264.8,259.3,253.8,248.3,242.9,237.4,231.9
2056,5,178.7,175,171.4,167.8,164.2,160.6,156.9,153.3
2056,6,164,160.7,157.4,154,150.7,147.4,144.1,140.7
2056,7,1272.2,1246.4,1220.7,1194.9,1169.1,1143.3,1117.6,1091.8
2056,8,170.2,166.8,163.3,159.9,156.4,153,149.5,146.1
2056,9,128.7,126.1,123.5,120.8,118.2,115.6,113,110.4
2056,10,272.7,267.2,261.6,256.1,250.6,245.1,239.5,234
2056,11,96.7,94.8,92.8,90.9,88.9,86.9,85,83
2056,12,0,0,0,0,0,0,0,0
2057,1,18.3,17.9,17.5,17.2,16.8,16.4,16,15.7
2057,2,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5
2057,3,0,0,0,0,0,0,0,0
2057,4,16.7,16.5,16.2,16,15.7,15.5,15.2,15
2057,5,174.5,171.9,169.4,166.8,164.3,161.7,159.2,156.6
2057,6,1191.5,1174,1156.6,1139.2,1121.8,1104.3,1086.9,1069.5
2057,7,1212.5,1194.7,1177,1159.3,1141.5,1123.8,1106.1,1088.3
2057,8,329.8,325,320.2,315.3,310.5,305.7,300.9,296
2057,9,248.6,244.9,241.3,237.6,234,230.4,226.7,223.1
2057,10,268.4,264.5,260.6,256.7,252.7,248.8,244.9,241
2057,11,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2057,12,0,0,0,0,0,0,0,0
2058,1,0,0,0,0,0,0,0,0
2058,2,6.2,6.1,6,5.9,5.8,5.7,5.6,5.5
2058,3,117,115.3,113.6,111.9,110.2,108.5,106.7,105
2058,4,515.9,501.9,487.8,473.8,459.7,445.7,431.7,417.6
2058,5,373.6,363.4,353.2,343.1,332.9,322.7,312.6,302.4
2058,6,413.1,401.8,390.6,379.4,368.1,356.9,345.6,334.4
2058,7,174.5,169.7,165,160.2,155.5,150.7,146,141.2
2058,8,164.7,160.2,155.7,151.2,146.7,142.3,137.8,133.3
2058,9,168.2,163.6,159,154.4,149.9,145.3,140.7,136.1
2058,10,24.5,23.8,23.1,22.5,21.8,21.1,20.5,19.8
2058,11,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5
2058,12,0,0,0,0,0,0,0,0
2059,1,0,0,0,0,0,0,0,0
2059,2,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2
2059,3,77.9,75.8,73.7,71.6,69.4,67.3,65.2,63.1
2059,4,34.9,34.1,33.3,32.5,31.7,30.9,30.2,29.4
2059,5,418.2,408.8,399.4,390,380.5,371.1,361.7,352.3
2059,6,391.8,383,374.2,365.4,356.6,347.7,338.9,330.1
2059,7,1125.2,1099.9,1074.5,1049.2,1023.8,998.5,973.2,947.8
2059,8,267.9,261.9,255.9,249.8,243.8,237.8,231.7,225.7
2059,9,48.7,47.6,46.5,45.4,44.3,43.2,42.1,41
2059,10,13.4,13.1,12.8,12.5,12.2,11.9,11.6,11.3
2059,11,15.3,14.9,14.6,14.2,13.9,13.5,13.2,12.8
2059,12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2060,1,0,0,0,0,0,0,0,0
2060,2,0,0,0,0,0,0,0,0
2060,3,0,0,0,0,0,0,0,0
2060,4,0,0,0,0,0,0,0,0
2060,5,88.3,86.4,84.5,82.6,80.7,78.8,76.9,75
2060,6,573.3,561,548.7,536.4,524.1,511.8,499.5,487.2
2060,7,1211.7,1185.7,1159.7,1133.7,1107.7,1081.7,1055.6,1029.6
2060,8,303.1,296.6,290.1,283.6,277.1,270.5,264,257.5
2060,9,69.4,68,66.5,65,63.5,62,60.5,59
2060,10,35.5,34.8,34,33.3,32.5,31.7,31,30.2
2060,11,139.8,136.8,133.8,130.8,127.8,124.8,121.8,118.8
2060,12,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1
2061,1,0,0,0,0,0,0,0,0
2061,2,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3
2061,3,5.2,5.1,5,4.8,4.7,4.6,4.5,4.4
2061,4,648.5,632.1,615.7,599.2,582.8,566.3,549.9,533.5
2061,5,86.9,84.7,82.5,80.3,78.1,75.9,73.7,71.5
2061,6,194.2,189.2,184.3,179.4,174.5,169.5,164.6,159.7
2061,7,115,112.1,109.2,106.3,103.3,100.4,97.5,94.6
2061,8,239.8,233.7,227.6,221.6,215.5,209.4,203.3,197.2
2061,9,145.9,142.2,138.5,134.8,131.1,127.4,123.7,120
2061,10,29.2,28.4,27.7,27,26.2,25.5,24.7,24
2061,11,467.3,455.5,443.6,431.8,419.9,408.1,396.2,384.4
2061,12,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2062,1,0,0,0,0,0,0,0,0
2062,2,0,0,0,0,0,0,0,0
2062,3,129.6,126.3,123,119.7,116.5,113.2,109.9,106.6
2062,4,283.9,278.8,273.7,268.6,263.5,258.3,253.2,248.1
2062,5,424,416.4,408.7,401.1,393.5,385.8,378.2,370.6
2062,6,1096.2,1076.5,1056.7,1037,1017.3,997.5,977.8,958
2062,7,428.9,421.2,413.4,405.7,398,390.3,382.6,374.8
2062,8,381.8,375,368.1,361.2,354.3,347.5,340.6,333.7
2062,9,69.4,68.1,66.9,65.6,64.4,63.1,61.9,60.6
2062,10,0,0,0,0,0,0,0,0
2062,11,9.4,9.2,9,8.9,8.7,8.5,8.4,8.2
2062,12,202.1,198.5,194.9,191.2,187.6,183.9,180.3,176.7
2063,1,0,0,0,0,0,0,0,0
2063,2,0,0,0,0,0,0,0,0
2063,3,0,0,0,0,0,0,0,0
2063,4,159.9,156.9,153.9,151,148,145,142,139
2063,5,933.9,916.5,899,881.6,864.2,846.7,829.3,811.9
2063,6,719.5,706.1,692.6,679.2,665.8,652.4,638.9,625.5
2063,7,684.4,671.6,658.9,646.1,633.3,620.5,607.8,595
2063,8,107,105,103,101,99,97,95,93
2063,9,48.6,47.7,46.8,45.9,45,44.1,43.2,42.3
2063,10,18.3,18,17.6,17.3,16.9,16.6,16.3,15.9
2063,11,4.7,4.6,4.5,4.4,4.4,4.3,4.2,4.1
2063,12,0,0,0,0,0,0,0,0
2064,1,19.9,19.5,19.1,18.8,18.4,18,17.7,17.3
2064,2,0,0,0,0,0,0,0,0
2064,3,97.2,95.4,93.6,91.8,90,88.1,86.3,84.5
2064,4,127.8,124.6,121.4,118.2,115,111.7,108.5,105.3
2064,5,238.7,232.7,226.7,220.7,214.7,208.7,202.7,196.6
2064,6,291.5,284.1,276.8,269.4,262.1,254.8,247.4,240.1
2064,7,544.8,531.1,517.4,503.6,489.9,476.2,462.5,448.7
2064,8,214.8,209.4,203.9,198.5,193.1,187.7,182.3,176.9
2064,9,38.4,37.5,36.5,35.5,34.6,33.6,32.6,31.6
2064,10,52.6,51.2,49.9,48.6,47.3,45.9,44.6,43.3
2064,11,468.6,456.8,445,433.2,421.4,409.6,397.8,386
2064,12,0,0,0,0,0,0,0,0
2065,1,20.6,20.1,19.6,19,18.5,18,17.5,17
2065,2,0,0,0,0,0,0,0,0
2065,3,72,70.2,68.4,66.6,64.8,63,61.1,59.3
2065,4,62,60.8,59.7,58.6,57.5,56.4,55.3,54.2
2065,5,107.9,106,104,102.1,100.1,98.2,96.3,94.3
2065,6,328.6,322.7,316.8,310.9,305,299.1,293.2,287.2
2065,7,587,576.4,565.9,555.3,544.7,534.2,523.6,513
2065,8,386.8,379.9,372.9,366,359,352,345.1,338.1
2065,9,238.4,234.2,229.9,225.6,221.3,217,212.7,208.4
2065,10,0,0,0,0,0,0,0,0
2065,11,265.8,261,256.2,251.4,246.6,241.9,237.1,232.3
2065,12,210.5,206.7,202.9,199.2,195.4,191.6,187.8,184
2066,1,0,0,0,0,0,0,0,0
2066,2,5.1,5,4.9,4.8,4.7,4.6,4.5,4.4
2066,3,705.3,692.6,679.9,667.2,654.5,641.9,629.2,616.5
2066,4,37.1,36.3,35.4,34.6,33.7,32.9,32,31.2
2066,5,214,209.1,204.2,199.3,194.4,189.5,184.6,179.7
2066,6,653.1,638.2,623.3,608.3,593.4,578.5,563.5,548.6
2066,7,744.3,727.3,710.3,693.3,676.3,659.2,642.2,625.2
2066,8,174.6,170.6,166.6,162.6,158.6,154.6,150.7,146.7
2066,9,72,70.4,68.8,67.1,65.5,63.8,62.2,60.5
2066,10,176.6,172.6,168.5,164.5,160.4,156.4,152.4,148.3
2066,11,172.7,168.8,164.8,160.9,156.9,153,149,145.1
2066,12,7,6.8,6.7,6.5,6.3,6.2,6,5.9
2067,1,23.9,23.3,22.8,22.2,21.7,21.2,20.6,20.1
2067,2,0,0,0,0,0,0,0,0
2067,3,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4
2067,4,298,290.1,282.1,274.2,266.3,258.4,250.5,242.5
2067,5,368.8,359,349.2,339.4,329.6,319.8,310,300.2
2067,6,220,214.2,208.3,202.5,196.6,190.8,184.9,179.1
2067,7,457.9,445.8,433.6,421.4,409.3,397.1,384.9,372.7
2067,8,203.3,197.9,192.5,187.1,181.7,176.3,170.9,165.5
2067,9,379.1,369,358.9,348.9,338.8,328.7,318.6,308.6
2067,10,27.5,26.8,26,25.3,24.6,23.8,23.1,22.4
2067,11,0,0,0,0,0,0,0,0
2067,12,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.4
2068,1,0,0,0,0,0,0,0,0
2068,2,0,0,0,0,0,0,0,0
2068,3,5.5,5.3,5.2,5,4.9,4.7,4.6,4.5
2068,4,187.8,184.2,180.7,177.1,173.6,170,166.5,162.9
2068,5,70.3,69,67.6,66.3,65,63.6,62.3,61
2068,6,146,143.2,140.4,137.7,134.9,132.2,129.4,126.6
2068,7,1269.9,1245.9,1221.8,1197.8,1173.8,1149.8,1125.8,1101.8
2068,8,243.6,239,234.4,229.8,225.1,220.5,215.9,211.3
2068,9,53.7,52.7,51.7,50.7,49.6,48.6,47.6,46.6
2068,10,13.8,13.5,13.2,13,12.7,12.5,12.2,11.9
2068,11,0,0,0,0,0,0,0,0
2068,12,1.1,1,1,1,1,1,0.9,0.9
2069,1,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3
2069,2,4.3,4.2,4.1,4,3.9,3.9,3.8,3.7
2069,3,763.9,749.5,735,720.6,706.1,691.7,677.2,662.8
2069,4,48.1,47,45.9,44.8,43.6,42.5,41.4,40.3
2069,5,159.5,155.8,152.1,148.4,144.7,141,137.3,133.6
2069,6,681.3,665.5,649.7,633.9,618.2,602.4,586.6,570.8
2069,7,562.2,549.1,536.1,523.1,510.1,497,484,471
2069,8,514.2,502.3,490.3,478.4,466.5,454.6,442.7,430.8
2069,9,65.6,64.1,62.6,61.1,59.5,58,56.5,55
2069,10,45.2,44.2,43.1,42.1,41,40,38.9,37.9
2069,11,64.2,62.7,61.2,59.7,58.3,56.8,55.3,53.8
2069,12,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4
2070,1,0,0,0,0,0,0,0,0
2070,2,3.4,3.3,3.2,3.2,3.1,3,2.9,2.9
2070,3,105.6,103.1,100.7,98.2,95.8,93.3,90.9,88.4
2070,4,0,0,0,0,0,0,0,0
2070,5,321.9,315.2,308.6,302,295.4,288.7,282.1,275.5
2070,6,126,123.4,120.8,118.2,115.6,113,110.4,107.8
2070,7,1230.3,1204.9,1179.6,1154.3,1128.9,1103.6,1078.3,1052.9
2070,8,249.1,243.9,238.8,233.7,228.5,223.4,218.3,213.2
2070,9,34,33.3,32.6,31.9,31.2,30.5,29.8,29.1
2070,10,279.1,273.3,267.6,261.8,256.1,250.4,244.6,238.9
2070,11,286.1,280.2,274.3,268.4,262.5,256.6,250.7,244.8
2070,12,0,0,0,0,0,0,0,0
2071,1,0,0,0,0,0,0,0,0
2071,2,0,0,0,0,0,0,0,0
2071,3,5.7,5.6,5.5,5.4,5.3,5.1,5,4.9
2071,4,239.5,235.1,230.6,226.1,221.7,217.2,212.7,208.2
2071,5,536.6,526.6,516.6,506.6,496.5,486.5,476.5,466.5
2071,6,642,630,618,606,594.1,582.1,570.1,558.2
2071,7,367.6,360.7,353.9,347,340.2,333.3,326.5,319.6
2071,8,201.3,197.6,193.8,190,186.3,182.5,178.8,175
2071,9,232.1,227.7,223.4,219.1,214.7,210.4,206.1,201.8
2071,10,30.1,29.6,29,28.5,27.9,27.3,26.8,26.2
2071,11,370.8,363.9,357,350,343.1,336.2,329.3,322.4
2071,12,89.9,88.2,86.5,84.9,83.2,81.5,79.8,78.2
2072,1,0,0,0,0,0,0,0,0
2072,2,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7
2072,3,84.9,83.3,81.7,80.1,78.6,77,75.4,73.8
2072,4,179.1,174.4,169.7,165,160.4,155.7,151,146.3
2072,5,76.3,74.3,72.3,70.3,68.3,66.3,64.3,62.3
2072,6,825.6,804,782.4,760.8,739.2,717.6,696,674.4
2072,7,500.8,487.7,474.6,461.5,448.4,435.3,422.2,409.1
2072,8,266.1,259.1,252.2,245.2,238.2,231.3,224.3,217.4
2072,9,103.4,100.7,98,95.3,92.6,89.8,87.1,84.4
2072,10,21.9,21.4,20.8,20.2,19.6,19.1,18.5,17.9
2072,11,0,0,0,0,0,0,0,0
2072,12,0,0,0,0,0,0,0,0
2073,1,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5
2073,2,9.1,8.9,8.6,8.4,8.1,7.9,7.7,7.4
2073,3,8.9,8.7,8.5,8.2,8,7.8,7.5,7.3
