#,,Pp Banda 1,Pp Banda 2,Pp Banda 3,Pp Banda 4,Pp Banda 5,Pp Banda 6,Pp Banda 7,Pp Banda 8
2073,5,95.9,93.4,91,88.5,86,83.5,81.1,78.6
2073,6,806.5,785.7,764.9,744.1,723.2,702.4,681.6,660.8
2073,7,128.9,125.6,122.3,118.9,115.6,112.3,109,105.6
2073,8,367.7,358.2,348.7,339.3,329.8,320.3,310.8,301.3
2073,9,510.4,497.3,484.1,470.9,457.7,444.6,431.4,418.2
2073,10,0,0,0,0,0,0,0,0
2073,11,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2073,12,110.5,107.7,104.8,102,99.1,96.3,93.4,90.5
2074,1,0,0,0,0,0,0,0,0
2074,2,0,0,0,0,0,0,0,0
2074,3,0,0,0,0,0,0,0,0
2074,4,116.8,114.5,112.2,110,107.7,105.4,103.1,100.8
2074,5,298,292.2,286.3,280.5,274.7,268.8,263,257.2
2074,6,1267.5,1242.7,1217.9,1193.1,1168.3,1143.5,1118.7,1093.8
2074,7,480.4,471,461.6,452.2,442.8,433.4,424,414.6
2074,8,332.1,325.6,319.1,312.6,306.1,299.6,293.1,286.6
2074,9,63.8,62.6,61.3,60.1,58.8,57.6,56.3,55.1
2074,10,57.3,56.2,55.1,53.9,52.8,51.7,50.6,49.4
2074,11,33.9,33.2,32.6,31.9,31.2,30.6,29.9,29.2
2074,12,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5
2075,1,0,0,0,0,0,0,0,0
2075,2,0,0,0,0,0,0,0,0
2075,3,13.1,12.8,12.6,12.3,12,11.8,11.5,11.3
2075,4,111.3,109.4,107.4,105.5,103.6,101.6,99.7,97.8
2075,5,178.5,175.4,172.3,169.2,166.1,163,159.9,156.8
2075,6,1286.4,1264,1241.6,1219.3,1196.9,1174.5,1152.1,1129.7
2075,7,381.2,374.5,367.9,361.3,354.6,348,341.4,334.7
2075,8,53.1,52.2,51.3,50.4,49.4,48.5,47.6,46.7
2075,9,660.5,649,637.5,626,614.6,603.1,591.6,580.1
2075,10,325.6,319.9,314.3,308.6,302.9,297.3,291.6,285.9
2075,11,0,0,0,0,0,0,0,0
2075,12,0,0,0,0,0,0,0,0
2076,1,0,0,0,0,0,0,0,0
2076,2,0,0,0,0,0,0,0,0
2076,3,0,0,0,0,0,0,0,0
2076,4,234.1,229.2,224.4,219.5,214.7,209.8,205,200.1
2076,5,1230.8,1205.3,1179.8,1154.3,1128.8,1103.4,1077.9,1052.4
2076,6,417.5,408.9,400.2,391.6,382.9,374.3,365.7,357
2076,7,129,126.3,123.7,121,118.3,115.6,113,110.3
2076,8,360.7,353.2,345.7,338.3,330.8,323.3,315.9,308.4
2076,9,19.9,19.5,19.1,18.7,18.3,17.9,17.5,17
2076,10,50.3,49.2,48.2,47.2,46.1,45.1,44,43
2076,11,10.4,10.2,10,9.7,9.5,9.3,9.1,8.9
2076,12,8.3,8.1,7.9,7.7,7.6,7.4,7.2,7.1
2077,1,0,0,0,0,0,0,0,0
2077,2,5.9,5.8,5.7,5.5,5.4,5.3,5.2,5.1
2077,3,51.5,50.5,49.4,48.3,47.3,46.2,45.1,44.1
2077,4,22.2,21.8,21.4,20.9,20.5,20.1,19.6,19.2
2077,5,1064.1,1043.5,1022.9,1002.3,981.7,961.1,940.5,919.9
2077,6,817,801.2,785.4,769.6,753.8,738,722.1,706.3
2077,7,553.8,543.1,532.4,521.7,510.9,500.2,489.5,478.8
2077,8,171.5,168.2,164.9,161.6,158.3,154.9,151.6,148.3
2077,9,43.2,42.4,41.5,40.7,39.8,39,38.2,37.3
2077,10,10,9.8,9.6,9.4,9.2,9,8.8,8.6
2077,11,0,0,0,0,0,0,0,0
2077,12,0,0,0,0,0,0,0,0
2078,1,0,0,0,0,0,0,0,0
2078,2,0,0,0,0,0,0,0,0
2078,3,11.7,11.4,11.2,11,10.8,10.5,10.3,10.1
2078,4,63.5,62.1,60.7,59.3,57.9,56.5,55.1,53.7
2078,5,585.8,572.9,559.9,547,534,521,508.1,495.1
2078,6,986.4,964.6,942.8,921,899.2,877.3,855.5,833.7
2078,7,65.7,64.2,62.8,61.3,59.9,58.4,57,55.5
2078,8,539,527.1,515.1,503.2,491.3,479.4,467.5,455.5
2078,9,84.3,82.4,80.6,78.7,76.8,75,73.1,71.2
2078,10,27.2,26.6,26,25.4,24.8,24.2,23.6,23
2078,11,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2078,12,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.6
2079,1,4.1,4,3.9,3.8,3.7,3.7,3.6,3.5
2079,2,0,0,0,0,0,0,0,0
2079,3,0,0,0,0,0,0,0,0
2079,4,204.8,201,197.1,193.3,189.4,185.6,181.7,177.9
2079,5,131.8,129.3,126.8,124.3,121.9,119.4,116.9,114.4
2079,6,1116.2,1095.2,1074.2,1053.2,1032.3,1011.3,990.3,969.3
2079,7,189.5,185.9,182.3,178.8,175.2,171.7,168.1,164.5
2079,8,259.4,254.5,249.7,244.8,239.9,235,230.1,225.3
2079,9,272.5,267.4,262.3,257.1,252,246.9,241.8,236.6
2079,10,72.2,70.8,69.5,68.1,66.8,65.4,64,62.7
2079,11,403.5,395.9,388.4,380.8,373.2,365.6,358,350.4
2079,12,94.1,92.4,90.6,88.8,87.1,85.3,83.5,81.7
2080,1,4.1,4,3.9,3.8,3.8,3.7,3.6,3.5
2080,2,24.6,24.2,23.7,23.2,22.8,22.3,21.9,21.4
2080,3,0,0,0,0,0,0,0,0
2080,4,119.5,117.3,115.1,112.9,110.7,108.5,106.3,104.1
2080,5,181.7,178.3,175,171.7,168.3,165,161.6,158.3
2080,6,1122.2,1101.5,1080.9,1060.2,1039.6,1018.9,998.3,977.6
2080,7,511.6,502.1,492.7,483.3,473.9,464.5,455.1,445.7
2080,8,326.8,320.8,314.8,308.8,302.8,296.7,290.7,284.7
2080,9,383.3,376.3,369.2,362.2,355.1,348.1,341,334
2080,10,13.1,12.8,12.6,12.3,12.1,11.9,11.6,11.4
2080,11,175.2,172,168.7,165.5,162.3,159.1,155.8,152.6
2080,12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2081,1,0,0,0,0,0,0,0,0
2081,2,0,0,0,0,0,0,0,0
2081,3,0,0,0,0,0,0,0,0
2081,4,135.8,131.2,126.5,121.9,117.3,112.7,108.1,103.5
2081,5,245.8,237.5,229.2,220.8,212.5,204.2,195.8,187.5
2081,6,367.2,354.7,342.3,329.8,317.4,304.9,292.5,280.1
2081,7,292.6,282.7,272.7,262.8,252.9,243,233.1,223.2
2081,8,179.2,173.1,167,160.9,154.9,148.8,142.7,136.7
2081,9,253.3,244.7,236.1,227.5,219,210.4,201.8,193.2
2081,10,38.1,36.9,35.6,34.3,33,31.7,30.4,29.1
2081,11,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6
2081,12,1.2,1.2,1.1,1.1,1,1,0.9,0.9
2082,1,4.7,4.5,4.4,4.2,4,3.9,3.7,3.6
2082,2,5,4.9,4.7,4.5,4.3,4.2,4,3.8
2082,3,14.4,13.9,13.5,13,12.5,12,11.5,11
2082,4,9.1,8.9,8.7,8.6,8.4,8.2,8,7.9
2082,5,158,155,152,149,146,143,139.9,136.9
2082,6,986.4,967.6,948.8,930,911.2,892.3,873.5,854.7
2082,7,403.5,395.8,388.1,380.4,372.7,365,357.3,349.6
2082,8,139.4,136.8,134.1,131.4,128.8,126.1,123.5,120.8
2082,9,722.2,708.5,694.7,680.9,667.1,653.3,639.6,625.8
2082,10,10,9.8,9.6,9.4,9.2,9,8.8,8.6
2082,11,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2082,12,227.7,223.4,219,214.7,210.3,206,201.6,197.3
2083,1,19.4,19,18.7,18.3,17.9,17.6,17.2,16.8
2083,2,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6
2083,3,54.8,53.8,52.8,51.7,50.7,49.6,48.6,47.5
2083,4,31.1,30.2,29.2,28.3,27.4,26.5,25.6,24.7
2083,5,348,337.8,327.7,317.5,307.4,297.2,287.1,276.9
2083,6,594.4,577.1,559.7,542.4,525.1,507.7,490.4,473.1
2083,7,82.2,79.8,77.4,75,72.6,70.3,67.9,65.5
2083,8,226.1,219.5,213,206.4,199.8,193.2,186.6,180
2083,9,449.2,436.1,423,409.9,396.8,383.7,370.6,357.5
2083,10,17.4,16.9,16.4,15.9,15.4,14.9,14.4,13.9
2083,11,2.8,2.7,2.6,2.5,2.5,2.4,2.3,2.2
2083,12,24.9,24.1,23.4,22.7,22,21.2,20.5,19.8
2084,1,0,0,0,0,0,0,0,0
2084,2,0,0,0,0,0,0,0,0
2084,3,11.6,11.2,10.9,10.6,10.2,9.9,9.6,9.2
2084,4,53.4,52.3,51.2,50.1,49,47.9,46.8,45.7
2084,5,183.5,179.7,175.9,172.2,168.4,164.6,160.9,157.1
2084,6,468.2,458.6,449,439.4,429.8,420.1,410.5,400.9
2084,7,532.7,521.8,510.8,499.9,489,478,467.1,456.2
2084,8,162.3,158.9,155.6,152.3,148.9,145.6,142.3,139
2084,9,104.6,102.5,100.3,98.2,96.1,93.9,91.8,89.6
2084,10,785.8,769.7,753.6,737.5,721.4,705.2,689.1,673
2084,11,60.6,59.3,58.1,56.9,55.6,54.4,53.1,51.9
2084,12,190.7,186.8,182.9,179,175.1,171.2,167.3,163.4
2085,1,0,0,0,0,0,0,0,0
2085,2,0,0,0,0,0,0,0,0
2085,3,0,0,0,0,0,0,0,0
2085,4,569.4,554.6,539.7,524.9,510.1,495.3,480.5,465.7
2085,5,211.6,206.1,200.6,195.1,189.6,184.1,178.6,173.1
2085,6,556.9,542.4,527.9,513.4,498.9,484.5,470,455.5
2085,7,95,92.6,90.1,87.6,85.1,82.7,80.2,77.7
2085,8,154.7,150.6,146.6,142.6,138.6,134.6,130.5,126.5
2085,9,48.7,47.4,46.1,44.9,43.6,42.3,41.1,39.8
2085,10,365,355.5,346,336.5,327,317.5,308,298.5
2085,11,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2085,12,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2
2086,1,0,0,0,0,0,0,0,0
2086,2,2.2,2.2,2.1,2,2,1.9,1.9,1.8
2086,3,0,0,0,0,0,0,0,0
2086,4,81.4,79.4,77.5,75.5,73.5,71.5,69.5,67.6
2086,5,414.2,404.1,394,383.9,373.9,363.8,353.7,343.6
2086,6,667.1,650.9,634.6,618.4,602.2,585.9,569.7,553.4
2086,7,649.6,633.8,618,602.2,586.4,570.6,554.7,538.9
2086,8,97.5,95.2,92.8,90.4,88,85.7,83.3,80.9
2086,9,107.3,104.7,102.1,99.5,96.8,94.2,91.6,89
2086,10,42.9,41.9,40.8,39.8,38.7,37.7,36.6,35.6
2086,11,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2086,12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2087,1,3.2,3.1,3,2.9,2.9,2.8,2.7,2.6
2087,2,9.2,9,8.7,8.5,8.3,8.1,7.8,7.6
2087,3,69.1,67.4,65.7,64.1,62.4,60.7,59,57.3
2087,4,60,58.9,57.7,56.6,55.5,54.4,53.3,52.2
2087,5,118.5,116.3,114.1,111.9,109.7,107.5,105.3,103.1
2087,6,433.4,425.4,417.4,409.4,401.4,393.4,385.4,377.4
2087,7,564,553.5,543.1,532.7,522.3,511.9,501.4,491
2087,8,771.6,757.4,743.1,728.8,714.6,700.3,686.1,671.8
2087,9,384.4,377.3,370.2,363.1,356,348.8,341.7,334.6
2087,10,358,351.4,344.8,338.1,331.5,324.9,318.3,311.7
2087,11,38.9,38.1,37.4,36.7,36,35.3,34.5,33.8
2087,12,80.3,78.8,77.3,75.8,74.3,72.9,71.4,69.9
2088,1,4.5,4.4,4.3,4.2,4.1,4,4,3.9
2088,2,0,0,0,0,0,0,0,0
2088,3,8.3,8.1,8,7.8,7.7,7.5,7.4,7.2
2088,4,153.1,150.5,147.9,145.2,142.6,139.9,137.3,134.7
2088,5,1217.1,1196.1,1175.2,1154.3,1133.3,1112.4,1091.4,1070.5
2088,6,1250.8,1229.2,1207.7,1186.2,1164.7,1143.1,1121.6,1100.1
2088,7,113.1,111.2,109.2,107.3,105.3,103.4,101.4,99.5
2088,8,113.8,111.8,109.9,107.9,106,104,102.1,100.1
2088,9,35.8,35.1,34.5,33.9,33.3,32.7,32.1,31.5
2088,10,10.5,10.3,10.1,10,9.8,9.6,9.4,9.2
2088,11,109.1,107.2,105.3,103.4,101.6,99.7,97.8,95.9
2088,12,9.4,9.3,9.1,8.9,8.8,8.6,8.5,8.3
2089,1,5.2,5.1,5,4.9,4.8,4.7,4.7,4.6
2089,2,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2
2089,3,10.7,10.5,10.3,10.2,10,9.8,9.6,9.4
2089,4,6.4,6.2,6,5.9,5.7,5.5,5.4,5.2
2089,5,263.5,256.7,249.9,243.1,236.3,229.5,222.7,215.9
2089,6,83.9,81.7,79.6,77.4,75.3,73.1,70.9,68.8
2089,7,945.9,921.5,897.1,872.7,848.2,823.8,799.4,775
2089,8,39.3,38.3,37.3,36.3,35.2,34.2,33.2,32.2
2089,9,52.3,51,49.6,48.3,46.9,45.6,44.2,42.9
2089,10,17.8,17.3,16.9,16.4,16,15.5,15,14.6
2089,11,187.9,183.1,178.2,173.4,168.5,163.7,158.8,154
2089,12,346.1,337.1,328.2,319.3,310.3,301.4,292.5,283.5
2090,1,6.1,6,5.8,5.7,5.5,5.3,5.2,5
2090,2,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6
2090,3,70.5,68.7,66.8,65,63.2,61.4,59.6,57.7
2090,4,100,98.2,96.4,94.6,92.8,91,89.2,87.4
2090,5,70.9,69.7,68.4,67.1,65.8,64.6,63.3,62
2090,6,497.3,488.4,479.4,470.5,461.6,452.7,443.8,434.9
2090,7,97.9,96.2,94.4,92.7,90.9,89.2,87.4,85.7
2090,8,250.5,246,241.5,237,232.5,228,223.6,219.1
2090,9,1196.7,1175.3,1153.8,1132.4,1110.9,1089.5,1068,1046.6
2090,10,81.2,79.7,78.3,76.8,75.3,73.9,72.4,71
2090,11,378.2,371.4,364.6,357.8,351.1,344.3,337.5,330.7
2090,12,147.4,144.7,142.1,139.5,136.8,134.2,131.5,128.9
2091,1,3.3,3.3,3.2,3.1,3.1,3,3,2.9
2091,2,1,1,0.9,0.9,0.9,0.9,0.9,0.9
2091,3,84.7,83.2,81.6,80.1,78.6,77.1,75.6,74.1
2091,4,579,561,543,525.1,507.1,489.1,471.2,453.2
2091,5,221.2,214.3,207.5,200.6,193.7,186.9,180,173.1
2091,6,69.5,67.3,65.2,63,60.8,58.7,56.5,54.4
2091,7,257.9,249.9,241.9,233.9,225.9,217.9,209.9,201.9
2091,8,347.2,336.5,325.7,314.9,304.1,293.4,282.6,271.8
2091,9,42.3,41,39.7,38.4,37.1,35.8,34.5,33.1
2091,10,55.7,54,52.3,50.5,48.8,47.1,45.3,43.6
2091,11,15.8,15.3,14.8,14.3,13.8,13.3,12.9,12.4
2091,12,0,0,0,0,0,0,0,0
2092,1,0,0,0,0,0,0,0,0
2092,2,0,0,0,0,0,0,0,0
2092,3,91.4,88.6,85.7,82.9,80.1,77.2,74.4,71.6
2092,4,0,0,0,0,0,0,0,0
2092,5,122.1,119.3,116.4,113.5,110.7,107.8,104.9,102.1
2092,6,158.3,154.6,150.9,147.1,143.4,139.7,136,132.3
2092,7,214.9,209.8,204.8,199.7,194.7,189.7,184.6,179.6
2092,8,147.5,144.1,140.6,137.1,133.7,130.2,126.8,123.3
2092,9,76.4,74.6,72.8,71,69.2,67.4,65.6,63.9
2092,10,0,0,0,0,0,0,0,0
2092,11,499.4,487.7,476,464.2,452.5,440.8,429.1,417.4
2092,12,214,209,204,199,194,188.9,183.9,178.9
2093,1,4.8,4.7,4.6,4.4,4.3,4.2,4.1,4
2093,2,684.6,668.6,652.5,636.5,620.4,604.3,588.3,572.2
2093,3,100.9,98.5,96.2,93.8,91.4,89.1,86.7,84.3
2093,4,419.2,399.6,380,360.4,340.8,321.3,301.7,282.1
2093,5,219.7,209.4,199.2,188.9,178.6,168.4,158.1,147.8
2093,6,70.2,66.9,63.7,60.4,57.1,53.8,50.5,47.2
2093,7,92.9,88.6,84.2,79.9,75.5,71.2,66.8,62.5
2093,8,141.5,134.9,128.3,121.7,115.1,108.5,101.9,95.2
2093,9,56.2,53.5,50.9,48.3,45.7,43,40.4,37.8
2093,10,44.2,42.2,40.1,38,36,33.9,31.8,29.8
2093,11,3.2,3.1,2.9,2.8,2.6,2.5,2.3,2.2
2093,12,0,0,0,0,0,0,0,0
2094,1,0,0,0,0,0,0,0,0
2094,2,3.4,3.3,3.1,2.9,2.8,2.6,2.5,2.3
2094,3,65.2,62.1,59.1,56,53,49.9,46.9,43.8
2094,4,0,0,0,0,0,0,0,0
2094,5,215.1,210.1,205.1,200,195,190,185,179.9
2094,6,531.9,519.4,507,494.6,482.2,469.7,457.3,444.9
2094,7,280.8,274.2,267.7,261.1,254.5,248,241.4,234.9
2094,8,109.3,106.7,104.2,101.6,99.1,96.5,94,91.4
2094,9,676,660.2,644.4,628.6,612.8,597,581.2,565.4
2094,10,331.1,323.3,315.6,307.8,300.1,292.4,284.6,276.9
2094,11,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2094,12,30.3,29.6,28.9,28.2,27.5,26.7,26,25.3
2095,1,0,0,0,0,0,0,0,0
2095,2,1,1,0.9,0.9,0.9,0.9,0.8,0.8
2095,3,55.3,54,52.7,51.4,50.1,48.8,47.5,46.2
2095,4,291.7,286,280.4,274.7,269,263.3,257.6,251.9
2095,5,177.3,173.8,170.4,166.9,163.4,160,156.5,153.1
2095,6,990.3,971,951.7,932.4,913.1,893.8,874.6,855.3
2095,7,857.6,840.9,824.2,807.5,790.7,774,757.3,740.6
2095,8,92.4,90.6,88.8,87,85.2,83.4,81.6,79.8
2095,9,44.7,43.9,43,42.1,41.3,40.4,39.5,38.6
2095,10,83.5,81.9,80.3,78.7,77,75.4,73.8,72.2
2095,11,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2095,12,0,0,0,0,0,0,0,0
2096,1,27.2,26.6,26.1,25.6,25.1,24.5,24,23.5
2096,2,4,3.9,3.8,3.8,3.7,3.6,3.5,3.5
2096,3,107.5,105.4,103.3,101.2,99.1,97,94.9,92.8
2096,4,150.2,146.7,143.3,139.9,136.4,133,129.5,126.1
2096,5,268.3,262.1,256,249.8,243.7,237.6,231.4,225.3
2096,6,1379.1,1347.6,1316,1284.5,1252.9,1221.4,1189.8,1158.3
2096,7,93.9,91.7,89.6,87.4,85.3,83.1,81,78.8
2096,8,163.8,160,156.3,152.5,148.8,145.1,141.3,137.6
2096,9,183.8,179.6,175.4,171.2,167,162.8,158.6,154.4
2096,10,0,0,0,0,0,0,0,0
2096,11,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2096,12,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3
2097,1,26.8,26.2,25.6,25,24.4,23.8,23.2,22.5
2097,2,12.3,12,11.7,11.4,11.1,10.8,10.6,10.3
2097,3,0,0,0,0,0,0,0,0
2097,4,19.4,19.1,18.7,18.3,18,17.6,17.2,16.8
2097,5,112.1,110,107.9,105.7,103.6,101.5,99.3,97.2
2097,6,585.7,574.6,563.4,552.3,541.2,530,518.9,507.8
2097,7,756.4,742.1,727.7,713.3,698.9,684.5,670.2,655.8
2097,8,391.2,383.8,376.3,368.9,361.5,354,346.6,339.2
2097,9,331.1,324.8,318.5,312.2,306,299.7,293.4,287.1
2097,10,258.9,254,249.1,244.2,239.3,234.3,229.4,224.5
2097,11,96.2,94.4,92.5,90.7,88.9,87.1,85.2,83.4
2097,12,98.8,96.9,95,93.1,91.3,89.4,87.5,85.6
2098,1,0,0,0,0,0,0,0,0
2098,2,0,0,0,0,0,0,0,0
2098,3,93.4,91.6,89.9,88.1,86.3,84.5,82.8,81
2098,4,147.9,143.5,139,134.6,130.1,125.7,121.2,116.8
2098,5,311.5,302.1,292.8,283.4,274,264.7,255.3,245.9
2098,6,345.3,334.9,324.6,314.2,303.8,293.4,283,272.7
2098,7,35.2,34.2,33.1,32,31,29.9,28.9,27.8
2098,8,369.5,358.3,347.2,336.1,325,313.9,302.8,291.7
2098,9,49,47.6,46.1,44.6,43.1,41.7,40.2,38.7
2098,10,422.4,409.7,397,384.3,371.6,358.9,346.2,333.5
2098,11,0,0,0,0,0,0,0,0
2098,12,5.2,5,4.8,4.7,4.5,4.4,4.2,4.1
2099,1,5.2,5.1,4.9,4.7,4.6,4.4,4.3,4.1
2099,2,0,0,0,0,0,0,0,0
2099,3,43.5,42.2,40.9,39.5,38.2,36.9,35.6,34.3
2099,4,52.4,51.3,50.3,49.2,48.1,47.1,46,44.9
2099,5,409.2,400.8,392.5,384.1,375.8,367.4,359.1,350.7
2099,6,301.4,295.3,289.1,283,276.8,270.7,264.5,258.4
2099,7,744.5,729.3,714.1,699,683.8,668.6,653.4,638.2
2099,8,251.9,246.8,241.6,236.5,231.4,226.2,221.1,215.9
2099,9,473.7,464,454.4,444.7,435.1,425.4,415.7,406.1
2099,10,11.9,11.6,11.4,11.1,10.9,10.7,10.4,10.2
2099,11,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8
2099,12,214.4,210,205.6,201.3,196.9,192.5,188.1,183.8
2100,1,24.1,23.6,23.1,22.6,22.1,21.6,21.2,20.7
2100,2,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7
2100,3,67.6,66.2,64.8,63.4,62.1,60.7,59.3,57.9
