#,Banda,2850,2550,2250,1950,1547.5
2015,8,-1.75,-0.64,0.48,1.59,3.08
2015,9,-0.15,0.93,2.02,3.1,4.55
2015,10,3.08,4.18,5.28,6.38,7.85
2015,11,4.48,5.6,6.73,7.85,9.36
2015,12,9.36,10.39,11.42,12.46,13.84
2016,1,11.67,12.61,13.56,14.51,15.78
2016,2,13.02,13.72,14.42,15.13,16.07
2016,3,9.45,10.06,10.67,11.28,12.1
2016,4,5.92,6.63,7.35,8.06,9.02
2016,5,1.73,2.76,3.79,4.82,6.2
2016,6,-1.59,-0.44,0.7,1.85,3.39
2016,7,-3.31,-2.03,-0.74,0.54,2.27
2016,8,-1.91,-0.7,0.52,1.74,3.37
2016,9,-0.14,0.91,1.96,3,4.41
2016,10,2.9,3.93,4.96,5.99,7.38
2016,11,4.69,5.87,7.05,8.22,9.8
2016,12,8.89,9.86,10.84,11.82,13.14
2017,1,11.28,12.2,13.11,14.03,15.26
2017,2,11.61,12.23,12.86,13.49,14.33
2017,3,9.45,10.06,10.67,11.28,12.1
2017,4,6.43,7.21,7.98,8.76,9.8
2017,5,1.74,2.78,3.82,4.86,6.25
2017,6,-1.46,-0.41,0.64,1.7,3.11
2017,7,-3.01,-1.84,-0.67,0.49,2.06
2017,8,-1.75,-0.64,0.48,1.59,3.08
2017,9,-0.18,1.16,2.51,3.85,5.65
2017,10,2.9,3.93,4.96,5.99,7.38
2017,11,5.08,6.36,7.64,8.91,10.63
2017,12,9.31,10.34,11.37,12.39,13.77
2018,1,11.45,12.37,13.3,14.23,15.48
2018,2,13.27,13.99,14.71,15.42,16.39
2018,3,9.69,10.32,10.94,11.57,12.41
2018,4,6.15,6.89,7.64,8.38,9.38
2018,5,1.47,2.35,3.22,4.1,5.27
2018,6,-1.43,-0.4,0.63,1.66,3.04
2018,7,-2.88,-1.76,-0.64,0.47,1.97
2018,8,-1.77,-0.64,0.48,1.6,3.11
2018,9,-0.17,1.08,2.32,3.57,5.24
2018,10,3.15,4.27,5.4,6.52,8.03
2018,11,4.78,5.98,7.18,8.38,9.99
2018,12,9.55,10.6,11.66,12.71,14.12
2019,1,10.73,11.6,12.47,13.34,14.51
2019,2,11.99,12.64,13.29,13.93,14.8
2019,3,10.7,11.39,12.08,12.77,13.7
2019,4,7.22,8.1,8.97,9.84,11.01
2019,5,1.8,2.88,3.95,5.03,6.47
2019,6,-1.53,-0.43,0.67,1.77,3.25
2019,7,-3.01,-1.84,-0.67,0.49,2.06
2019,8,-1.69,-0.62,0.46,1.54,2.98
2019,9,-0.15,0.93,2.02,3.1,4.55
2019,10,3.15,4.27,5.4,6.52,8.03
2019,11,4.84,6.06,7.27,8.49,10.12
2019,12,8.93,9.92,10.9,11.89,13.21
2020,1,10.56,11.42,12.28,13.13,14.28
2020,2,11.99,12.64,13.29,13.93,14.8
2020,3,9.04,9.62,10.2,10.79,11.57
2020,4,6.71,7.52,8.33,9.14,10.23
2020,5,1.85,2.95,4.05,5.15,6.63
2020,6,-1.92,-0.54,0.84,2.22,4.08
2020,7,-3.51,-2.15,-0.79,0.58,2.41
2020,8,-1.95,-0.71,0.53,1.77,3.44
2020,9,-0.19,1.19,2.57,3.94,5.79
2020,10,3.1,4.21,5.32,6.42,7.91
2020,11,4.9,6.13,7.36,8.6,10.25
2020,12,9.31,10.34,11.37,12.39,13.77
2021,1,11.39,12.31,13.24,14.16,15.41
2021,2,11.61,12.23,12.86,13.49,14.33
2021,3,10.58,11.27,11.95,12.63,13.55
2021,4,6.85,7.68,8.51,9.33,10.44
2021,5,1.55,2.47,3.39,4.31,5.54
2021,6,-1.85,-0.52,0.82,2.15,3.94
2021,7,-3.05,-1.86,-0.68,0.5,2.09
2021,8,-1.56,-0.57,0.43,1.42,2.75
2021,9,-0.19,1.18,2.55,3.91,5.75
2021,10,3.2,4.34,5.48,6.62,8.14
2021,11,4.21,5.26,6.32,7.38,8.79
2021,12,8.55,9.5,10.44,11.38,12.64
2022,1,11.45,12.37,13.3,14.23,15.48
2022,2,12.76,13.45,14.14,14.83,15.75
2022,3,10.29,10.95,11.61,12.28,13.17
2022,4,7.13,7.99,8.85,9.71,10.87
2022,5,1.71,2.73,3.75,4.77,6.14
2022,6,-1.88,-0.53,0.83,2.19,4.01
2022,7,-2.88,-1.76,-0.64,0.47,1.97
2022,8,-1.78,-0.65,0.49,1.62,3.14
2022,9,-0.17,1.09,2.34,3.6,5.29
2022,10,3.34,4.52,5.71,6.9,8.5
2022,11,5.63,7.04,8.46,9.87,11.77
2022,12,8.6,9.55,10.5,11.44,12.72
2023,1,10.62,11.48,12.34,13.2,14.36
2023,2,12.57,13.25,13.93,14.6,15.51
2023,3,9.63,10.25,10.88,11.5,12.33
2023,4,6.94,7.78,8.62,9.46,10.59
2023,5,2.03,3.24,4.45,5.66,7.28
2023,6,-1.48,-0.41,0.65,1.72,3.14
2023,7,-2.88,-1.76,-0.64,0.47,1.97
2023,8,-1.51,-0.55,0.41,1.37,2.66
2023,9,-0.18,1.11,2.4,3.69,5.42
2023,10,3.17,4.3,5.44,6.57,8.09
2023,11,4.84,6.06,7.27,8.49,10.12
2023,12,9.17,10.18,11.19,12.2,13.56
2024,1,10.89,11.78,12.66,13.55,14.73
2024,2,12.31,12.98,13.64,14.31,15.2
2024,3,9.69,10.32,10.94,11.57,12.41
2024,4,6.52,7.31,8.1,8.89,9.95
2024,5,1.92,3.07,4.22,5.36,6.9
2024,6,-1.88,-0.53,0.83,2.19,4.01
2024,7,-2.41,-1.47,-0.54,0.4,1.65
2024,8,-1.8,-0.66,0.49,1.64,3.18
2024,9,-0.22,1.41,3.03,4.66,6.85
2024,10,3.13,4.24,5.36,6.47,7.97
2024,11,4.96,6.21,7.46,8.7,10.37
2024,12,8.84,9.81,10.79,11.76,13.07
2025,1,12.22,13.21,14.2,15.2,16.53
2025,2,12.76,13.45,14.14,14.83,15.75
2025,3,9.87,10.51,11.14,11.78,12.64
2025,4,6.1,6.84,7.58,8.32,9.31
2025,5,1.7,2.71,3.72,4.73,6.09
2025,6,-1.46,-0.41,0.64,1.7,3.11
2025,7,-3.15,-1.93,-0.7,0.52,2.15
2025,8,-1.77,-0.64,0.48,1.6,3.11
2025,9,-0.18,1.13,2.44,3.76,5.52
2025,10,3.06,4.15,5.24,6.33,7.79
2025,11,5.36,6.7,8.05,9.39,11.2
2025,12,9.27,10.29,11.31,12.33,13.7
2026,1,11.56,12.49,13.43,14.37,15.63
2026,2,13.34,14.06,14.78,15.5,16.46
2026,3,10.23,10.89,11.55,12.21,13.09
2026,4,5.92,6.63,7.35,8.06,9.02
2026,5,1.79,2.85,3.92,4.98,6.41
2026,6,-1.67,-0.47,0.74,1.94,3.56
2026,7,0.74,0.45,0.16,-0.12,-0.5
2026,8,-1.73,-0.63,0.47,1.57,3.05
2026,9,-0.18,1.1,2.38,3.66,5.38
2026,10,3.17,4.3,5.44,6.57,8.09
2026,11,4.93,6.17,7.41,8.65,10.31
2026,12,9.22,10.23,11.25,12.27,13.63
2027,1,12,12.97,13.95,14.92,16.23
2027,2,12.18,12.84,13.5,14.16,15.04
2027,3,9.75,10.38,11.01,11.64,12.48
2027,4,7.55,8.46,9.37,10.29,11.51
2027,5,1.92,3.07,4.22,5.36,6.9
2027,6,-1.7,-0.48,0.75,1.98,3.63
2027,7,-2.88,-1.76,-0.64,0.47,1.97
2027,8,-1.56,-0.57,0.43,1.42,2.75
2027,9,-0.17,1.05,2.26,3.47,5.1
2027,10,3.15,4.27,5.4,6.52,8.03
2027,11,4.57,5.72,6.86,8.01,9.55
2027,12,8.84,9.81,10.79,11.76,13.07
2028,1,10.78,11.66,12.53,13.41,14.58
2028,2,12.44,13.11,13.78,14.45,15.36
2028,3,10.76,11.46,12.15,12.85,13.78
2028,4,6.57,7.36,8.16,8.95,10.02
2028,5,1.67,2.66,3.65,4.65,5.98
2028,6,-2.03,-0.57,0.89,2.36,4.32
2028,7,-3.31,-2.03,-0.74,0.54,2.27
2028,8,-1.95,-0.71,0.53,1.77,3.44
2028,9,-0.16,1.02,2.2,3.38,4.96
2028,10,2.92,3.96,5,6.04,7.44
2028,11,4.96,6.21,7.46,8.7,10.37
2028,12,9.12,10.13,11.13,12.14,13.49
2029,1,11.22,12.14,13.05,13.96,15.18
2029,2,11.61,12.23,12.86,13.49,14.33
2029,3,10.17,10.82,11.48,12.14,13.02
2029,4,5.64,6.32,7,7.68,8.6
2029,5,1.5,2.39,3.29,4.18,5.38
2029,6,-2.01,-0.56,0.89,2.34,4.28
2029,7,-3.15,-1.93,-0.7,0.52,2.15
2029,8,-1.91,-0.7,0.52,1.74,3.37
2029,9,-0.17,1.08,2.32,3.57,5.24
2029,10,3.2,4.34,5.48,6.62,8.14
2029,11,4.99,6.25,7.5,8.75,10.44
2029,12,8.36,9.28,10.21,11.13,12.36
2030,1,10.78,11.66,12.53,13.41,14.58
2030,2,12.57,13.25,13.93,14.6,15.51
2030,3,10.52,11.2,11.88,12.56,13.47
2030,4,7.08,7.94,8.79,9.65,10.8
2030,5,2.17,3.46,4.75,6.04,7.77
2030,6,-1.61,-0.45,0.71,1.87,3.42
2030,7,-2.81,-1.72,-0.63,0.46,1.93
2030,8,-1.66,-0.6,0.45,1.5,2.92
2030,9,-0.16,1.03,2.22,3.41,5.01
2030,10,3.08,4.18,5.28,6.38,7.85
2030,11,5.05,6.32,7.59,8.86,10.56
2030,12,9.55,10.6,11.66,12.71,14.12
2031,1,11.45,12.37,13.3,14.23,15.48
2031,2,12.57,13.25,13.93,14.6,15.51
2031,3,10.7,11.39,12.08,12.77,13.7
2031,4,5.92,6.63,7.35,8.06,9.02
2031,5,1.59,2.54,3.49,4.44,5.71
2031,6,-1.43,-0.4,0.63,1.66,3.04
2031,7,-3.31,-2.03,-0.74,0.54,2.27
2031,8,-1.6,-0.58,0.44,1.45,2.82
2031,9,-0.17,1.08,2.32,3.57,5.24
2031,10,3.1,4.21,5.32,6.42,7.91
2031,11,4.99,6.25,7.5,8.75,10.44
2031,12,9.17,10.18,11.19,12.2,13.56
2032,1,11,11.9,12.79,13.68,14.88
2032,2,13.02,13.72,14.42,15.13,16.07
2032,3,10.52,11.2,11.88,12.56,13.47
2032,4,7.41,8.3,9.2,10.1,11.3
2032,5,1.59,2.54,3.49,4.44,5.71
2032,6,-1.28,-0.36,0.57,1.49,2.73
2032,7,-3.05,-1.86,-0.68,0.5,2.09
2032,8,-1.77,-0.64,0.48,1.6,3.11
2032,9,-0.17,1.09,2.34,3.6,5.29
2032,10,3.31,4.49,5.67,6.85,8.44
2032,11,4.99,6.25,7.5,8.75,10.44
2032,12,8.6,9.55,10.5,11.44,12.72
2033,1,10.73,11.6,12.47,13.34,14.51
2033,2,12.76,13.45,14.14,14.83,15.75
2033,3,10.94,11.65,12.35,13.06,14.01
2033,4,6.1,6.84,7.58,8.32,9.31
2033,5,1.68,2.68,3.69,4.69,6.03
2033,6,-1.3,-0.36,0.57,1.51,2.76
2033,7,-2.68,-1.64,-0.6,0.44,1.83
2033,8,-1.71,-0.62,0.47,1.55,3.01
2033,9,-0.15,0.93,2.02,3.1,4.55
2033,10,3.31,4.49,5.67,6.85,8.44
2033,11,5.9,7.38,8.86,10.35,12.33
2033,12,9.31,10.34,11.37,12.39,13.77
2034,1,12.33,13.33,14.33,15.33,16.68
2034,2,13.34,14.06,14.78,15.5,16.46
2034,3,10.4,11.08,11.75,12.42,13.32
2034,4,7.13,7.99,8.85,9.71,10.87
2034,5,1.67,2.66,3.65,4.65,5.98
2034,6,-1.57,-0.44,0.69,1.83,3.35
2034,7,-3.08,-1.88,-0.69,0.51,2.11
2034,8,-1.66,-0.6,0.45,1.5,2.92
2034,9,-0.19,1.2,2.59,3.97,5.84
2034,10,3.17,4.3,5.44,6.57,8.09
2034,11,5.05,6.32,7.59,8.86,10.56
2034,12,9.41,10.45,11.48,12.52,13.91
2035,1,11.94,12.91,13.88,14.85,16.15
2035,2,12.44,13.11,13.78,14.45,15.36
2035,3,9.99,10.63,11.28,11.92,12.79
2035,4,7.18,8.04,8.91,9.78,10.94
2035,5,1.74,2.78,3.82,4.86,6.25
2035,6,-1.48,-0.41,0.65,1.72,3.14
2035,7,-3.31,-2.03,-0.74,0.54,2.27
2035,8,-2.01,-0.73,0.55,1.82,3.53
2035,9,-0.19,1.23,2.65,4.07,5.98
2035,10,3.24,4.4,5.55,6.71,8.26
2035,11,5.24,6.55,7.86,9.18,10.94
2035,12,9.27,10.29,11.31,12.33,13.7
2036,1,10.89,11.78,12.66,13.55,14.73
2036,2,13.27,13.99,14.71,15.42,16.39
2036,3,10.52,11.2,11.88,12.56,13.47
2036,4,6.71,7.52,8.33,9.14,10.23
2036,5,1.33,2.13,2.92,3.72,4.78
2036,6,-1.67,-0.47,0.74,1.94,3.56
2036,7,-2.51,-1.54,-0.56,0.41,1.72
2036,8,-1.62,-0.59,0.44,1.47,2.85
2036,9,-0.17,1.09,2.34,3.6,5.29
2036,10,3.06,4.15,5.24,6.33,7.79
2036,11,4.99,6.25,7.5,8.75,10.44
2036,12,8.55,9.5,10.44,11.38,12.64
2037,1,11.56,12.49,13.43,14.37,15.63
2037,2,12.57,13.25,13.93,14.6,15.51
2037,3,8.44,8.99,9.53,10.08,10.81
2037,4,6.1,6.84,7.58,8.32,9.31
2037,5,1.5,2.39,3.29,4.18,5.38
2037,6,-1.88,-0.53,0.83,2.19,4.01
2037,7,-3.15,-1.93,-0.7,0.52,2.15
2037,8,-1.71,-0.62,0.47,1.55,3.01
2037,9,-0.2,1.25,2.69,4.13,6.07
2037,10,3.15,4.27,5.4,6.52,8.03
2037,11,5.33,6.66,8,9.34,11.13
2037,12,9.74,10.81,11.89,12.96,14.4
2038,1,11.33,12.26,13.18,14.1,15.33
2038,2,13.02,13.72,14.42,15.13,16.07
2038,3,10.35,11.01,11.68,12.35,13.24
2038,4,6.06,6.79,7.52,8.25,9.24
2038,5,1.64,2.61,3.59,4.56,5.87
2038,6,-1.64,-0.46,0.72,1.9,3.49
2038,7,-3.11,-1.9,-0.7,0.51,2.13
2038,8,-1.91,-0.7,0.52,1.74,3.37
2038,9,-0.16,1.04,2.24,3.44,5.06
2038,10,3.29,4.46,5.63,6.81,8.38
2038,11,5.27,6.59,7.91,9.23,11.01
2038,12,9.22,10.23,11.25,12.27,13.63
2039,1,11.67,12.61,13.56,14.51,15.78
2039,2,12.5,13.18,13.85,14.53,15.44
2039,3,10.58,11.27,11.95,12.63,13.55
2039,4,6.94,7.78,8.62,9.46,10.59
2039,5,1.91,3.05,4.18,5.32,6.85
2039,6,-1.54,-0.43,0.68,1.79,3.28
2039,7,-3.05,-1.86,-0.68,0.5,2.09
2039,8,-1.82,-0.66,0.5,1.65,3.21
2039,9,-0.18,1.16,2.51,3.85,5.65
2039,10,3.27,4.43,5.59,6.76,8.32
2039,11,4.36,5.45,6.55,7.64,9.11
2039,12,9.17,10.18,11.19,12.2,13.56
2040,1,12.5,13.51,14.53,15.54,16.9
2040,2,12.89,13.58,14.28,14.98,15.91
2040,3,10.11,10.76,11.41,12.06,12.94
2040,4,5.87,6.58,7.29,8,8.95
2040,5,1.52,2.42,3.32,4.22,5.44
2040,6,-1.51,-0.42,0.67,1.75,3.21
2040,7,-2.88,-1.76,-0.64,0.47,1.97
2040,8,-1.73,-0.63,0.47,1.57,3.05
2040,9,-0.16,1.01,2.18,3.35,4.92
2040,10,3.17,4.3,5.44,6.57,8.09
2040,11,4.99,6.25,7.5,8.75,10.44
2040,12,9.17,10.18,11.19,12.2,13.56
2041,1,11.94,12.91,13.88,14.85,16.15
2041,2,13.21,13.92,14.64,15.35,16.31
2041,3,9.81,10.44,11.08,11.71,12.56
2041,4,6.1,6.84,7.58,8.32,9.31
2041,5,1.74,2.78,3.82,4.86,6.25
2041,6,-1.77,-0.49,0.78,2.05,3.77
2041,7,-2.78,-1.7,-0.62,0.46,1.9
2041,8,-1.99,-0.72,0.54,1.8,3.5
2041,9,-0.17,1.08,2.32,3.57,5.24
2041,10,3.2,4.34,5.48,6.62,8.14
2041,11,5.63,7.04,8.46,9.87,11.77
2041,12,9.69,10.76,11.83,12.9,14.33
2042,1,11.94,12.91,13.88,14.85,16.15
2042,2,12.95,13.65,14.35,15.05,15.99
2042,3,8.98,9.56,10.14,10.72,11.49
2042,4,7.18,8.04,8.91,9.78,10.94
2042,5,1.68,2.68,3.69,4.69,6.03
2042,6,-1.59,-0.44,0.7,1.85,3.39
2042,7,-3.15,-1.93,-0.7,0.52,2.15
2042,8,-1.88,-0.68,0.51,1.7,3.31
2042,9,-0.2,1.26,2.73,4.19,6.16
2042,10,3.17,4.3,5.44,6.57,8.09
2042,11,4.96,6.21,7.46,8.7,10.37
2042,12,9.08,10.08,11.08,12.08,13.42
2043,1,11.56,12.49,13.43,14.37,15.63
2043,2,12.25,12.91,13.57,14.23,15.12
2043,3,11.47,12.22,12.96,13.7,14.69
2043,4,7.18,8.04,8.91,9.78,10.94
2043,5,1.79,2.85,3.92,4.98,6.41
2043,6,-1.4,-0.39,0.62,1.62,2.97
2043,7,-3.11,-1.9,-0.7,0.51,2.13
2043,8,-1.73,-0.63,0.47,1.57,3.05
2043,9,-0.18,1.13,2.44,3.76,5.52
2043,10,3.27,4.43,5.59,6.76,8.32
2043,11,4.96,6.21,7.46,8.7,10.37
2043,12,9.6,10.66,11.71,12.77,14.19
2044,1,11.45,12.37,13.3,14.23,15.48
2044,2,13.27,13.99,14.71,15.42,16.39
2044,3,9.99,10.63,11.28,11.92,12.79
2044,4,7.13,7.99,8.85,9.71,10.87
2044,5,2.24,3.58,4.92,6.25,8.04
2044,6,-1.61,-0.45,0.71,1.87,3.42
2044,7,-3.45,-2.11,-0.77,0.57,2.36
2044,8,-2.01,-0.73,0.55,1.82,3.53
2044,9,-0.18,1.1,2.38,3.66,5.38
2044,10,3.24,4.4,5.55,6.71,8.26
2044,11,5.05,6.32,7.59,8.86,10.56
2044,12,9.93,11.03,12.12,13.21,14.68
2045,1,11.67,12.61,13.56,14.51,15.78
2045,2,13.34,14.06,14.78,15.5,16.46
2045,3,11.18,11.9,12.62,13.34,14.31
2045,4,6.52,7.31,8.1,8.89,9.95
2045,5,1.5,2.39,3.29,4.18,5.38
2045,6,-1.22,-0.34,0.54,1.41,2.59
2045,7,-3.35,-2.05,-0.75,0.55,2.29
2045,8,-1.62,-0.59,0.44,1.47,2.85
2045,9,-0.18,1.12,2.42,3.72,5.47
2045,10,3.2,4.34,5.48,6.62,8.14
2045,11,5.36,6.7,8.05,9.39,11.2
2045,12,9.36,10.39,11.42,12.46,13.84
2046,1,11.5,12.43,13.37,14.3,15.56
2046,2,11.99,12.64,13.29,13.93,14.8
2046,3,10.82,11.52,12.22,12.92,13.85
2046,4,5.5,6.16,6.83,7.49,8.38
2046,5,1.59,2.54,3.49,4.44,5.71
2046,6,-1.2,-0.34,0.53,1.4,2.56
2046,7,-2.91,-1.78,-0.65,0.48,1.99
2046,8,-1.67,-0.61,0.46,1.52,2.95
2046,9,-0.18,1.11,2.4,3.69,5.42
2046,10,3.24,4.4,5.55,6.71,8.26
2046,11,5.42,6.78,8.14,9.5,11.32
2046,12,9.17,10.18,11.19,12.2,13.56
2047,1,12.22,13.21,14.2,15.2,16.53
2047,2,12.25,12.91,13.57,14.23,15.12
2047,3,9.16,9.75,10.34,10.93,11.72
2047,4,6.29,7.05,7.81,8.57,9.59
2047,5,1.82,2.9,3.99,5.07,6.52
2047,6,-1.46,-0.41,0.64,1.7,3.11
2047,7,-2.95,-1.8,-0.66,0.48,2.02
2047,8,-1.91,-0.7,0.52,1.74,3.37
2047,9,-0.21,1.3,2.81,4.32,6.34
2047,10,3.43,4.65,5.87,7.09,8.73
2047,11,4.9,6.13,7.36,8.6,10.25
2047,12,9.31,10.34,11.37,12.39,13.77
2048,1,10.84,11.72,12.6,13.48,14.66
2048,2,13.08,13.79,14.49,15.2,16.15
2048,3,10.05,10.7,11.35,11.99,12.86
2048,4,6.29,7.05,7.81,8.57,9.59
2048,5,1.83,2.93,4.02,5.11,6.58
2048,6,-1.23,-0.35,0.54,1.43,2.63
2048,7,-2.91,-1.78,-0.65,0.48,1.99
2048,8,-1.97,-0.72,0.54,1.79,3.47
2048,9,-0.18,1.13,2.44,3.76,5.52
2048,10,3.59,4.87,6.15,7.43,9.15
2048,11,5.42,6.78,8.14,9.5,11.32
2048,12,9.41,10.45,11.48,12.52,13.91
2049,1,12.33,13.33,14.33,15.33,16.68
2049,2,13.72,14.46,15.2,15.95,16.94
2049,3,11.24,11.96,12.69,13.41,14.39
2049,4,7.41,8.3,9.2,10.1,11.3
2049,5,1.68,2.68,3.69,4.69,6.03
2049,6,-1.74,-0.49,0.77,2.02,3.7
2049,7,-3.31,-2.03,-0.74,0.54,2.27
2049,8,-1.8,-0.66,0.49,1.64,3.18
2049,9,-0.17,1.09,2.34,3.6,5.29
2049,10,3.34,4.52,5.71,6.9,8.5
2049,11,4.54,5.68,6.82,7.96,9.49
2049,12,8.84,9.81,10.79,11.76,13.07
2050,1,12.39,13.39,14.4,15.4,16.75
2050,2,12.5,13.18,13.85,14.53,15.44
2050,3,12.01,12.79,13.56,14.34,15.38
2050,4,6.71,7.52,8.33,9.14,10.23
2050,5,2.12,3.39,4.65,5.91,7.61
2050,6,-1.83,-0.51,0.81,2.13,3.9
2050,7,-2.95,-1.8,-0.66,0.48,2.02
2050,8,-1.67,-0.61,0.46,1.52,2.95
2050,9,-0.18,1.12,2.42,3.72,5.47
2050,10,3.34,4.52,5.71,6.9,8.5
2050,11,5.57,6.97,8.36,9.76,11.64
2050,12,9.98,11.08,12.18,13.28,14.75
2051,1,11.56,12.49,13.43,14.37,15.63
2051,2,12.76,13.45,14.14,14.83,15.75
2051,3,10.76,11.46,12.15,12.85,13.78
2051,4,6.43,7.21,7.98,8.76,9.8
2051,5,2.03,3.24,4.45,5.66,7.28
2051,6,-1.95,-0.54,0.86,2.26,4.15
2051,7,-3.21,-1.97,-0.72,0.53,2.2
2051,8,-1.78,-0.65,0.49,1.62,3.14
2051,9,-0.18,1.12,2.42,3.72,5.47
2051,10,3.2,4.34,5.48,6.62,8.14
2051,11,5.78,7.23,8.68,10.13,12.08
2051,12,9.74,10.81,11.89,12.96,14.4
2052,1,12.22,13.21,14.2,15.2,16.53
2052,2,12.57,13.25,13.93,14.6,15.51
2052,3,9.99,10.63,11.28,11.92,12.79
2052,4,6.9,7.73,8.56,9.4,10.52
2052,5,1.91,3.05,4.18,5.32,6.85
2052,6,-1.7,-0.48,0.75,1.98,3.63
2052,7,-3.25,-1.99,-0.73,0.53,2.22
2052,8,-1.95,-0.71,0.53,1.77,3.44
2052,9,-0.21,1.35,2.91,4.48,6.57
2052,10,3.31,4.49,5.67,6.85,8.44
2052,11,5.9,7.38,8.86,10.35,12.33
2052,12,9.84,10.92,12,13.09,14.54
2053,1,12.16,13.15,14.14,15.13,16.45
2053,2,11.67,12.3,12.93,13.56,14.41
2053,3,9.45,10.06,10.67,11.28,12.1
2053,4,5.92,6.63,7.35,8.06,9.02
2053,5,1.64,2.61,3.59,4.56,5.87
2053,6,-1.43,-0.4,0.63,1.66,3.04
2053,7,-3.11,-1.9,-0.7,0.51,2.13
2053,8,-1.89,-0.69,0.52,1.72,3.34
2053,9,-0.17,1.09,2.34,3.6,5.29
2053,10,3.27,4.43,5.59,6.76,8.32
2053,11,4.96,6.21,7.46,8.7,10.37
2053,12,9.22,10.23,11.25,12.27,13.63
2054,1,12,12.97,13.95,14.92,16.23
2054,2,13.02,13.72,14.42,15.13,16.07
2054,3,11.18,11.9,12.62,13.34,14.31
2054,4,6.1,6.84,7.58,8.32,9.31
2054,5,1.71,2.73,3.75,4.77,6.14
2054,6,-1.67,-0.47,0.74,1.94,3.56
2054,7,-2.88,-1.76,-0.64,0.47,1.97
2054,8,-1.88,-0.68,0.51,1.7,3.31
2054,9,-0.18,1.1,2.38,3.66,5.38
2054,10,3.1,4.21,5.32,6.42,7.91
2054,11,5.11,6.4,7.68,8.97,10.69
2054,12,9.6,10.66,11.71,12.77,14.19
2055,1,12.27,13.27,14.27,15.27,16.6
2055,2,13.21,13.92,14.64,15.35,16.31
2055,3,12.49,13.29,14.1,14.9,15.99
2055,4,7.32,8.2,9.08,9.97,11.15
2055,5,2.14,3.41,4.68,5.96,7.66
2055,6,-1.46,-0.41,0.64,1.7,3.11
2055,7,-3.38,-2.07,-0.76,0.56,2.32
2055,8,-1.75,-0.64,0.48,1.59,3.08
2055,9,-0.17,1.06,2.28,3.51,5.15
2055,10,3.1,4.21,5.32,6.42,7.91
2055,11,5.11,6.4,7.68,8.97,10.69
2055,12,9.55,10.6,11.66,12.71,14.12
2056,1,11.56,12.49,13.43,14.37,15.63
2056,2,13.59,14.33,15.06,15.8,16.78
2056,3,11.18,11.9,12.62,13.34,14.31
2056,4,6.38,7.16,7.93,8.7,9.73
2056,5,1.73,2.76,3.79,4.82,6.2
2056,6,-1.77,-0.49,0.78,2.05,3.77
2056,7,-3.35,-2.05,-0.75,0.55,2.29
2056,8,-1.86,-0.68,0.51,1.69,3.27
2056,9,-0.18,1.1,2.38,3.66,5.38
2056,10,3.4,4.62,5.83,7.05,8.68
2056,11,5.57,6.97,8.36,9.76,11.64
2056,12,9.79,10.87,11.95,13.02,14.47
2057,1,11.67,12.61,13.56,14.51,15.78
2057,2,12.63,13.31,14,14.68,15.59
2057,3,10.17,10.82,11.48,12.14,13.02
2057,4,6.71,7.52,8.33,9.14,10.23
2057,5,2.08,3.31,4.55,5.79,7.45
2057,6,-1.79,-0.5,0.79,2.07,3.8
2057,7,-3.45,-2.11,-0.77,0.57,2.36
2057,8,-1.88,-0.68,0.51,1.7,3.31
2057,9,-0.19,1.2,2.59,3.97,5.84
2057,10,3.45,4.68,5.91,7.14,8.79
2057,11,4.81,6.02,7.23,8.44,10.06
2057,12,9.6,10.66,11.71,12.77,14.19
2058,1,12.05,13.03,14.01,14.99,16.3
2058,2,13.66,14.4,15.13,15.87,16.86
2058,3,9.99,10.63,11.28,11.92,12.79
2058,4,6.76,7.57,8.39,9.21,10.3
2058,5,1.73,2.76,3.79,4.82,6.2
2058,6,-1.43,-0.4,0.63,1.66,3.04
2058,7,-3.05,-1.86,-0.68,0.5,2.09
2058,8,-1.75,-0.64,0.48,1.59,3.08
2058,9,-0.19,1.19,2.57,3.94,5.79
2058,10,3.38,4.59,5.79,7,8.62
2058,11,5.3,6.63,7.96,9.29,11.07
2058,12,9.69,10.76,11.83,12.9,14.33
2059,1,11.72,12.67,13.63,14.58,15.85
2059,2,13.91,14.67,15.42,16.17,17.18
2059,3,11.53,12.28,13.02,13.77,14.77
2059,4,7.36,8.25,9.14,10.03,11.23
2059,5,2.12,3.39,4.65,5.91,7.61
2059,6,-1.57,-0.44,0.69,1.83,3.35
2059,7,-2.81,-1.72,-0.63,0.46,1.93
2059,8,-1.88,-0.68,0.51,1.7,3.31
2059,9,-0.17,1.05,2.26,3.47,5.1
2059,10,3.2,4.34,5.48,6.62,8.14
2059,11,5.66,7.08,8.5,9.92,11.83
2059,12,9.93,11.03,12.12,13.21,14.68
2060,1,12.22,13.21,14.2,15.2,16.53
2060,2,12.25,12.91,13.57,14.23,15.12
2060,3,11.3,12.03,12.76,13.48,14.46
2060,4,7.78,8.72,9.66,10.6,11.87
2060,5,2.15,3.43,4.72,6,7.72
2060,6,-1.59,-0.44,0.7,1.85,3.39
2060,7,-3.28,-2.01,-0.73,0.54,2.25
2060,8,-1.97,-0.72,0.54,1.79,3.47
2060,9,-0.17,1.09,2.34,3.6,5.29
2060,10,3.52,4.78,6.03,7.29,8.97
2060,11,5.54,6.93,8.32,9.71,11.58
2060,12,9.36,10.39,11.42,12.46,13.84
