1991	3	10.8	2.1	34.1	36.5	20.7
1991	4	24.5	2.8	36.3	28.5	20.2
1991	5	160.5	17.1	311.6	28.9	21
1991	6	93.7	12.1	130.8	3.7	22.5
1991	7	81.8	11.5	214.7	12.1	23.4
1991	8	38.3	6.1	113.9	11.7	23.9
1991	9	67.4	9.8	164.5	0.2	24.3
1991	10	71.5	11.4	134.6	16.5	24.9
1991	11	80.2	14.3	187.1	11	25.6
1991	12	51.1	9.6	105	7.4	26.1
1992	1	29.4	6.2	72.6	23.7	26.2
1992	2	19.2	4.1	55	22.1	26
1992	3	19	3.1	50.1	65.6	25.4
1992	4	25.3	2.8	64.2	68	24.5
1992	5	111.5	11.7	314	12.6	24.6
1992	6	90.1	10.4	299	2	25.7
1992	7	50.6	6.7	173.7	15.4	26.3
1992	8	32.7	5.4	102.5	51.3	26.1
1992	9	51.8	9.1	131	2.3	26
1992	10	98.2	15.3	159.6	2.5	26.8
1992	11	139.7	20	168.4	6.1	28.1
1992	12	90.5	19	128.7	2.7	29.7
1993	1	42	9.3	80.6	28.4	30.3
1993	2	20.5	5.2	62.4	63.3	29.7
1993	3	19.1	4	64.6	72.5	28.5
1993	4	33.2	4.5	66.7	47.3	27.8
1993	5	81	10.4	189.6	9.4	27.9
1993	6	176.4	20	445.7	11.5	29.2
1993	7	100.1	14.3	263.6	3.6	31.6
1993	8	97	12.9	227.5	15.5	32.9
1993	9	75	12.8	144.5	4.2	33.9
1993	10	102	16.6	128.3	25.2	34.8
1993	11	105.4	20	121.1	53.4	35.7
1993	12	79.7	18.2	116.3	28.3	36.3
1994	1	35.8	8.7	72.6	70	36
1994	2	22.1	5.2	62.3	83.6	34.7
1994	3	16.4	4.3	51.3	65.2	33.3
1994	4	35.4	5	64.3	68.9	32
1994	5	32	5	76.4	74.3	30.9
1994	6	72.9	9.3	171.7	29	30.4
1994	7	95.6	12.7	276.9	12.2	31.2
1994	8	47.2	7.7	102.7	1.1	32
1994	9	93.9	14.2	175.1	5.5	32.9
1994	10	109.2	18.3	159.5	3.6	34.3
