Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,ProduccionBase_recorder,dolar_recorder,mil_recorder,BeneficiosTotales,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,EficienciaAplicacionGarzasySuizas,uno_recorder,TasaDeDescuento,BeneficioMgHe_recorder
2029-04,0.033333,144.9072001704096,855.1942155983519,1111.369857232441,467.6767865134847,2275.905410920344,282.3187597631999,1333.2559669519828,274.96493024220604,28.508572557227144,-225.801132,760.3,1000.0,0.0,169660.17002000147,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,258306.25087596197,366804.8792744733,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,64.48920768
2029-05,0.032258,370.18351203768,940.8809294316001,1222.724248062768,625.4429029873919,3537.5023246116516,141.15937988159996,4631.144786939396,956.4583468595755,470.9236257401801,-416.0127182,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,172935.07871255587,9183675.19481942,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,64.48920768
2029-06,0.033333,501.56447762361597,990.85335266592,1287.666040070362,700.723038951936,4105.182545651814,141.15937988159996,5868.428428516812,1212.1443342055013,613.4967509743236,-514.0354712000001,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,11993579.218984881,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,64.48920768
2029-07,0.032258,335.03172912095033,927.5105011848478,1205.348673414695,585.1568842285822,3065.119621342065,141.15937988159996,3898.9145930572595,805.2273861878859,386.595693189252,-366.1303794,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,7521697.198368371,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,53.68783265
2029-08,0.032258,335.9652636760993,927.8655829403041,1205.8101208294102,580.2191642967553,3000.494460687836,141.15937988159996,3846.29180846622,794.2542217044149,380.4769442880848,-361.6940168,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,7401105.767606002,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,53.68783265
2029-09,0.033333,301.7650449518496,914.857094251152,1188.9049056705853,558.6233291517314,2818.589949101821,211.73906982239993,3098.335947853248,639.6472086901642,263.0628182021818,-333.18084710000005,760.3,1000.0,0.0,53093.25631500108,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,5038283.997934977,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,53.68783265
2029-10,0.032258,264.23034496784635,900.5802931543678,1170.3514518383845,542.8840427982718,3496.144547034806,369.499536,2049.0477414023435,422.7784412770801,17.319883674240003,-297.8328328,760.3,1000.0,0.0,252820.01430609045,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,55549.43783441688,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,42.32229815
2029-11,0.033333,199.31363411034243,875.8883955458879,1138.2630323666342,498.51870802594556,5381.563066799338,369.499536,2634.7990743886467,543.5722816419601,22.26842186688,-388.7856505,760.3,1000.0,0.0,397579.0041450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,257270.09428862232,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,42.32229815
2029-12,0.032258,164.82193624923838,862.7690390554078,1121.2137386695238,477.65497796835837,4153.477699084213,369.4995360000001,2928.109059651813,603.9692018243999,24.742690963200005,-342.0115288,760.3,1000.0,0.0,444322.9818087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,404947.5487032506,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,42.32229815
2030-01,0.032258,132.8338538608752,819.253170608757,1064.662579154182,445.96901965194814,1944.7151976342425,369.4995359999998,2880.9011017246676,603.9692018243999,24.742690963200005,-268.5314492,760.3,1000.0,0.0,451975.6890087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,450680.2389266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,73.58438308
2030-02,0.035714,126.17290451351518,615.7425718076498,800.1898535328711,340.5400558840361,1526.9300125344575,369.4995360000004,2509.961053092311,543.5722816419601,22.26842186688,-246.3108804,760.3,1000.0,0.0,451470.1153320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,458332.9461266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,73.58438308
2030-03,0.032258,95.02520355408957,379.40230611709575,493.05324929962984,212.62423901207842,1016.5422528838111,369.4995360000001,5127.55863776649,1153.1837186262292,455.8050191759044,-299.1775852,760.3,1000.0,0.0,269234.5878052204,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,462486.60250914993,8690653.329220515,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,73.58438308
2030-04,0.033333,115.4427661851552,394.848239580816,513.1260521265128,233.23822771185917,1198.6492986341375,282.3187597632,841.2257248507954,212.09480689440352,9.897076385280002,-130.96185359999998,760.3,1000.0,0.0,197290.97642000148,0.0,0.0,0.0,720944.9921298291,0.0,0.0,22697.6286925544,273048.94207596197,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,62.01380671
2030-05,0.032258,211.65141510073434,759.7405871376861,987.3228472086128,480.04810025631247,2461.3834113952453,141.1593798816,479.0675183095794,120.79384036488001,4.948538192640001,-184.31043169999998,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,940933.597242385,0.0,1.574074074074074e-05,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,62.01380671
2030-06,0.033333,313.1427477543552,745.9102765691371,969.3496312984767,513.709545857739,2700.997875511031,141.15937988159988,5130.585178761318,1231.9439674032733,624.5372292296958,-415.8225584,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,12211170.60745683,1.574074074074074e-05,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,62.01380671
2030-07,0.032258,334.00904802566396,626.279972584132,813.8837599964061,445.87610607917753,2338.494469310883,141.15937988159988,478.9292773604868,120.79384036488001,4.948538192640001,-170.82827869999997,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,48.79257724
2030-08,0.032258,297.32324346600484,521.1943939645593,677.3195242035932,380.56693692876917,2018.9367325738801,141.15937988159993,509.22374264232485,120.79384036488008,4.948538192640001,-149.9362679,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,48.79257724
2030-09,0.033333,282.92307229422715,534.4541452806416,694.5512683598389,372.67345479659133,1971.8420906060248,211.73906982239987,792.4095227891355,181.1907605473199,7.42280728896,-167.1062349,760.3,1000.0,0.0,51093.09631500108,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,48.79257724
2030-10,0.032258,341.3370939542783,650.1181346560938,844.8627052410995,454.5358777902421,2418.5014603050017,369.4995360000001,1882.459195928361,422.77844127707993,17.319883674240003,-237.6506824,760.3,1000.0,0.0,201659.46390609044,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,53549.27783441688,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,39.17196414
2030-11,0.033333,362.60204953991035,937.9972236300478,1218.976720721591,612.2595624655103,4535.138323130895,369.499536,2407.437019583999,543.5722816419601,22.26842186688,-366.0873812,760.3,1000.0,0.0,289481.1129450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,206109.5438886223,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,39.17196414
2030-12,0.032258,367.1219794541904,939.716436528648,1221.2109282955194,615.2715657857665,5567.696275331815,369.499536,2688.6058443429292,603.9692018243999,24.742690963200005,-398.9862005,760.3,1000.0,0.0,345306.68100870075,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,296849.65750325064,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,39.17196414
2031-01,0.032258,215.55032417360636,882.0642273655681,1146.2888505989608,507.4857304126847,4890.268417589904,369.499536,2713.07426085682,603.9692018243999,24.742690963200005,-366.09059560000003,760.3,1000.0,0.0,424594.5786087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,351663.93812660343,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,72.19033435
2031-02,0.035714,195.62356833655676,874.4848320404161,1136.4390277788557,489.3704108149248,3080.9876925684484,369.499536,2416.9999623153626,543.5722816419601,22.26842186688,-326.6049466,760.3,1000.0,0.0,434596.3681320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,430951.8357266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,72.19033435
2031-03,0.032258,180.97148306540157,834.6900779509135,1084.7236520614154,471.8283620150598,2253.845268055538,369.499536,1570.8405461217164,362.38152109464,14.84561457792,-231.53290660000002,760.3,1000.0,0.0,242295.32700522037,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,445612.85530914995,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,72.19033435
2031-04,0.033333,151.7679779981904,567.960901115092,738.095059663433,326.68370656140263,1589.7979022706836,282.3187597631999,1032.2903373076597,241.58768072976002,9.897076385280002,-167.6517628,760.3,1000.0,0.0,160032.61802000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,246109.68127596198,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,61.90674824
2031-05,0.032258,381.5141374538208,945.190677090096,1228.3249917915823,640.5164446560766,4145.541825497684,141.15937988159996,513.2277656654625,120.79384036488001,4.948538192640001,-262.89293050000003,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,163307.52671255587,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,61.90674824
2031-06,0.033333,395.81464479701754,667.4424514669438,867.376566010437,486.1722675382272,2634.6274439277786,141.1593798816,9975.734026547441,2201.1706011818987,850.4752032,-607.3347982,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,23179771.752000004,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,61.90674824
2031-07,0.032258,474.39832157483033,980.5203592854481,1274.2377717675834,675.3034045344382,3903.484076294596,141.15937988159996,495.8698265327957,120.79384036488001,4.948538192640001,-257.0252374,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,48.64628322
2031-08,0.032258,475.55622495010084,739.9373342958881,961.587478701556,547.839914088807,2902.6169225959507,141.15937988159996,539.3698925961224,120.79384036488001,4.948538192640001,-215.6110727,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,48.64628322
2031-09,0.033333,505.51096490611206,683.8504552867787,888.6996298596943,527.8989238012077,2833.096419994454,211.73906982239993,843.2507921441659,181.19076054732,7.42280728896,-221.64981349999996,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,48.64628322
2031-10,0.032258,388.12650694503844,947.705776026408,1231.5934951266038,631.6904137993344,3653.6633488436773,369.499536,2018.9995636577585,422.7784412770801,17.319883674240003,-311.83766460000004,760.3,1000.0,0.0,185817.15990609044,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,38.33577851
2031-11,0.033333,306.2654427590208,916.5688778640964,1191.1294584971026,560.8789990263938,5311.228569188334,369.499536,2616.140046239049,543.5722816419601,22.26842186688,-395.3133238,760.3,1000.0,0.0,360235.02334500325,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,190267.2398886223,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,38.33577851
2031-12,0.032258,207.806594939856,879.1188013447196,1142.4611145869853,498.24197930868456,5184.7876956129685,369.499536,2928.109059651813,603.9692018243999,24.742690963200005,-378.0331807,760.3,1000.0,0.0,431372.6586087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,367603.5679032507,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,38.33577851
2032-01,0.032258,165.62625840351365,863.0749732288324,1121.611316216752,476.34616011467534,3495.437116728023,369.499536,2909.0302380970757,603.9692018243999,24.742690963200005,-324.8392356,760.3,1000.0,0.0,443637.8298087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,437729.91572660336,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,75.50517455
2032-02,0.035714,161.87158642929117,861.6468359323429,1119.755376695228,476.1010547564539,2520.800255432412,369.499536,2570.111244998757,543.5722816419601,22.26842186688,-309.3824624,760.3,1000.0,0.0,442612.0417320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,449995.0869266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,75.50517455
2032-03,0.032258,116.82754249684317,596.942524965672,775.7582039804786,329.6129926778706,1566.4799629432885,369.499536,1677.9995975563859,362.38152109464,14.84561457792,-188.51829740000002,760.3,1000.0,0.0,263806.42140522035,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,453628.5289091499,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,75.50517455
2032-04,0.033333,144.74693672746557,547.638740019565,711.6853425916352,320.4922334322906,1602.4794888980546,282.3187597632,1098.1071621229958,241.58768072976002,9.897076385280002,-168.2902926,760.3,1000.0,0.0,151233.29642000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,267620.7756759619,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,61.27652916
2032-05,0.032258,190.8081526993488,526.072098674952,683.6583579898091,340.64079081500165,1843.8200958299312,141.15937988159996,9304.922590417593,2058.005831628331,850.4752032000002,-513.963906,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,154508.20511255588,21289315.95515338,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,61.27652916
2032-06,0.033333,234.1313679131856,857.1608951663187,1113.9256607573093,528.1315098582267,2647.56804951439,141.15937988159996,478.73139768295033,120.79384036487993,4.948538192639965,-199.15138380000002,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,-6.83940015733242e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,61.27652916
2032-07,0.032258,206.43333756312958,594.1420183366192,772.1187983393504,378.4678474382528,1960.1406752442604,141.15937988159996,505.74215923374385,120.7938403648798,4.948538192639888,-158.41303190000002,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,-2.2118911147117615e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,47.39455511
2032-08,0.032258,290.53107842473435,611.7499898461995,795.0012833068888,422.6640666520736,2216.7187853845403,141.15937988159996,521.4717354946519,120.79384036487987,4.94853819263994,-165.2822111,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,-1.2223608791828156e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,47.39455511
2032-09,0.033333,309.99106698420957,561.6479976875975,729.891109668252,404.93258929854596,2149.072783631203,211.73906982239993,808.8612161588486,181.19076054731974,7.422807288959851,-177.6397449,760.3,1000.0,0.0,16937.448315001064,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,-2.9103830456733704e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,47.39455511
2032-10,0.032258,348.1608108608783,664.1716761942155,863.1260215357552,471.20615583385194,2480.0989893632686,369.4995359999999,1922.5793825568733,422.7784412770802,17.319883674240074,-242.76417859999998,760.3,1000.0,0.0,210076.55190609046,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,19393.629834416864,1.5133991837501526e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,37.85465152
2032-11,0.033333,446.63768831737434,969.961248928728,1260.5156525628374,667.0696548668543,5219.461647495912,369.4995359999999,2463.6186189046475,543.5722816419601,22.26842186688013,-397.895665,760.3,1000.0,0.0,252105.33694500325,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,214526.63188862233,2.561137080192566e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,37.85465152
2032-12,0.032258,334.22941025971204,927.2053289894401,1204.9520860979717,588.72477754944,5495.852361733214,369.499536,2778.892118672564,603.9692018243996,24.74269096319989,-396.7892394,760.3,1000.0,0.0,370813.68900870066,0.0,0.0,0.0,4.656612873077393e-10,0.0,0.0,6357.257117902671,259473.88150325065,-2.270098775625229e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,37.85465152
2033-01,0.032258,218.69799835767833,883.2614853232079,1147.844750277868,505.0484938058111,4086.1574587512414,369.499536,2791.434147994715,603.9692018243998,24.74269096319996,-342.84657410000005,760.3,1000.0,0.0,424940.6970087007,0.0,0.0,0.0,4.656612873077393e-10,0.0,0.0,6357.257117902671,377170.9461266038,-8.731149137020111e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,81.05911495
2033-02,0.035714,188.41121258081756,871.741520688312,1132.8739504079817,484.54303208048634,2810.6352979902204,369.4995359999999,2473.404889626624,543.5722816419603,22.26842186688023,-318.3668613,760.3,1000.0,0.0,437541.65773208067,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,431297.95412660384,4.6566128730773926e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,81.05911495
2033-03,0.032258,181.94308018824958,818.0650511033203,1063.1185553744979,464.6649414226753,2248.6166925694683,369.499536,1609.7573088804702,362.38152109464,14.845614577920045,-231.2256507,760.3,1000.0,0.0,233055.62460522036,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,448558.14490914985,9.313225746154785e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,81.05911495
2033-04,0.033333,209.14980292103039,685.2843706891481,890.5630783336758,415.8302476030921,2090.253152971279,282.3187597632,1060.6282307476918,241.5876807297599,9.89707638527999,-199.1829698,760.3,1000.0,0.0,111894.68522000147,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,236869.97887596197,-2.0372681319713593e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,63.08831268
2033-05,0.032258,305.48315682815036,916.271325448848,1190.7427734854152,582.5696069458943,3092.4750462660295,141.15937988159996,533.8629720048398,120.79384036487986,4.948538192639924,-223.1335488,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,115169.59391255587,-1.5133991837501526e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,63.08831268
2033-06,0.033333,671.4587518420319,1055.47480325784,1371.6450135112032,733.7310146046719,4608.148209856118,141.1593798816,554.0911759837451,120.79384036488034,4.948538192640208,-307.02234760000005,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,4.089088179171085e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,63.08831268
2033-07,0.032258,502.0602926502239,991.0419422248797,1287.9111221200221,700.8193685687039,4064.4456233787255,141.15937988159996,5785.151324175122,1194.8907485081497,603.875974881348,-492.62339460000004,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,11803968.046368372,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,47.65473972
2033-08,0.032258,604.9944971136,1030.194277632,1338.79164097536,720.8179808255999,4177.385188758613,141.15937988159996,6512.917670382411,1345.1322648801668,687.6521831570673,-534.1616763000001,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,13455072.378806002,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,47.65473972
2033-09,0.033333,521.7476549693758,998.5302811771201,1297.642612394938,690.363226530432,3811.2269730532635,211.73906982239993,5302.102139867701,1094.9065777721976,516.920105087185,-481.50113960000004,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,10041433.159534976,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,47.65473972
2033-10,0.032258,457.8020404114607,974.2077524118956,1266.0342071598457,648.9102571717248,3580.9708369674936,369.499536,3217.2878297178595,664.1163143554836,151.89235344199852,-365.5064021,760.3,1000.0,0.0,191419.33590609045,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,2652223.016934706,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,38.00785364
2033-11,0.033333,370.3913536902479,940.9599846507599,1222.8269844775248,593.2965422401919,4877.3815478008955,369.4995360000001,3140.7049920935633,648.0835540917268,80.5449777705907,-408.1189012,760.3,1000.0,0.0,340916.76094500325,0.0,0.0,0.0,0.0,0.0,0.0,7368.5445582473985,195869.41588862232,1148544.1500943191,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,38.00785364
2033-12,0.032258,239.37598908352797,891.1266224043599,1158.065909536853,515.0087815743359,5885.050504372947,369.49953599999986,2928.109059651814,603.9692018244,24.742690963200076,-406.9330021,760.3,1000.0,0.0,424682.2746087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,348285.3055032506,1.4551915228366852e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,38.00785364
2034-01,0.032258,188.25245160765124,871.6811339305439,1132.795474640565,486.13052470429443,6203.92318599793,369.49953599999986,2928.608856610432,603.9692018243996,24.742690963199863,-413.2121754,760.3,1000.0,0.0,440048.7738087007,0.0,0.0,0.0,-4.656612873077393e-10,0.0,0.0,6357.257117902671,431039.5317266034,-2.735760062932968e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4172650607355405,84.21380575
2034-02,0.035714,179.48503963209598,868.3463371435199,1128.4617308412096,482.92858662451204,4497.266117193683,369.499536,2635.7372874398075,543.5722816419599,22.26842186688,-370.9425199,760.3,1000.0,0.0,440653.2673320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,446406.0309266029,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4172650607355405,84.21380575
2034-03,0.032258,177.233839081992,867.4900643480402,1127.3489593126994,491.5647800243712,2410.986660752286,369.499536,1745.1659382462444,362.38152109464,14.84561457792,-253.799122,760.3,1000.0,0.0,226779.87420522037,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,451669.75450914993,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4172650607355405,84.21380575
2034-04,0.033333,131.6118451084272,540.5900424731477,702.5251894440189,306.5408729781089,1486.1643315581937,282.3187597632,1157.1690594775102,241.58768072976002,9.897076385280002,-164.95400619999998,760.3,1000.0,0.0,166840.41962000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,230594.22847596198,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4172650607355405,64.33439503
2034-05,0.032258,383.3341291777536,945.8829341176322,1229.2246162041756,645.7974483131136,3172.0680579635127,141.1593798816,2465.270869019824,517.5914465839608,226.20694735036366,-315.2859395,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,170115.32831255588,4360673.817395197,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4172650607355405,64.33439503
